ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
5.4909;-5.9363;-2.9554;7.8586;5.7274;-1.2689;0.1319;-12.1984;-1.5313;1.6345;0.2691;-3.7566;2048.0;-28.57;7.2;39.23;71.36;-10.32;-93.62;5.0;982.42;64.382;35.955643;-83.92971;828.64;NaN;;5.47;13.939942;77.2;17 / 20;5014;2022-10-26 13:30:08:893
14.0127;3.9861;-0.5889;7.7743;-4.6634;-3.7396;8.9029;4.3683;0.7617;-1.7867;-0.6389;4.4141;1927.0;-35.74;-10.2;33.45;155.51;28.39;-115.69;5.0;982.46;54.021;35.955643;-83.92971;828.64;NaN;;5.47;13.939942;77.2;17 / 20;5515;2022-10-26 13:30:09:394
0.9063;-7.0579;-6.0942;7.5432;6.2507;0.4469;3.5455;-12.4242;-4.4312;2.6397;1.4582;-4.0795;2012.0;-29.96;4.59;38.33;76.49;-8.94;-87.93;5.0;982.4;63.67;35.955647;-83.929695;830.98;NaN;;4.93;13.000408;70.8;17 / 20;6014;2022-10-26 13:30:09:893
10.3699;4.8242;1.0606;8.6657;-3.1881;-3.3034;4.9232;3.8413;2.2838;-0.1694;-1.2717;1.3957;1870.0;-37.52;-20.12;26.85;160.8;18.97;-110.87;5.0;982.5;54.864;35.955647;-83.929695;830.98;NaN;;4.93;13.000408;70.8;17 / 20;6514;2022-10-26 13:30:10:393
0.0275;-4.6134;-5.406;7.7933;5.9477;0.2439;0.9568;-10.9711;-4.626;2.4383;1.3222;-3.2984;1855.0;-32.4;-6.51;34.29;89.95;-12.66;-88.81;5.0;982.41;62.136;35.955654;-83.92968;832.01;NaN;;5.11;12.544963;63.8;17 / 20;7015;2022-10-26 13:30:10:894
8.383;2.8777;2.5271;8.5469;-3.3083;-3.4894;0.357;5.8535;4.9508;-1.054;-0.3058;1.3575;1907.0;-34.91;-17.49;29.34;147.44;14.04;-107.6;5.0;982.48;57.929;35.955654;-83.92968;832.01;NaN;;5.11;12.544963;63.8;17 / 20;7515;2022-10-26 13:30:11:394
2.2265;-3.0212;-3.6727;8.6417;4.6247;-0.3227;-1.1625;-7.5916;-2.9505;2.6062;0.3818;-2.8656;2032.0;-34.76;-9.36;30.9;99.04;-6.45;-87.61;5.0;982.45;58.728;35.955666;-83.929665;830.11;NaN;;5.04;12.226105;59.2;17 / 20;8014;2022-10-26 13:30:11:893
10.9146;2.1559;2.2337;8.5451;-2.9202;-3.8242;1.1805;6.1537;4.1822;-1.5184;-0.4145;1.2435;2058.0;-33.75;-19.26;29.03;147.6;13.03;-107.23;5.0;982.49;58.334;35.955666;-83.929665;830.11;NaN;;5.04;12.226105;59.2;17 / 20;8515;2022-10-26 13:30:12:394
2.1344;-3.5264;-3.6523;8.379;5.0874;0.2857;-0.3339;-7.5313;-3.9729;0.0673;-0.6054;-0.5346;2294.0;-32.42;-16.18;28.09;85.25;-31.25;-88.05;5.0;982.46;61.959;35.955673;-83.92965;830.24;NaN;;5.11;12.226105;61.3;16 / 20;9015;2022-10-26 13:30:12:894
11.2128;4.1213;2.3868;8.0292;-3.3553;-4.5214;1.8694;8.8328;4.7278;-0.5976;-1.0804;1.1439;2366.0;-28.57;-19.87;29.83;159.86;20.01;-119.38;5.0;982.52;62.319;35.955673;-83.92965;830.24;NaN;;5.11;12.226105;61.3;16 / 20;9514;2022-10-26 13:30:13:393
1.9765;-4.3645;-3.8509;7.5606;6.2446;0.1132;1.1184;-10.0089;-3.2821;0.1434;-0.8617;-0.2075;2390.0;-29.91;-20.33;28.97;83.41;-39.55;-89.14;5.0;982.49;62.687;35.955677;-83.929634;829.19;NaN;;5.15;12.226105;65.6;17 / 20;10014;2022-10-26 13:30:13:893
20.2277;0.632;2.0471;8.4414;-2.7428;-4.1702;2.3751;6.787;4.4368;-1.1614;-0.7893;1.4876;2709.0;-29.87;-20.61;31.52;142.45;10.28;-108.01;5.0;982.55;58.389;35.955677;-83.929634;829.19;NaN;;5.15;12.226105;65.6;17 / 20;10514;2022-10-26 13:30:14:393
1.4378;-3.3793;-3.6811;8.0224;5.563;-0.9303;-6.2478;-8.6982;-2.7668;-0.3491;-0.7588;-0.252;2994.0;-33.19;-18.58;30.88;84.79;-33.39;-91.54;5.0;982.5;59.311;35.955685;-83.92962;828.76;NaN;;4.86;12.226105;70.7;17 / 20;11014;2022-10-26 13:30:14:893
10.4276;2.3557;1.2365;9.3716;-1.5846;-2.415;-0.273;6.9277;2.8107;-0.5901;-0.3623;0.7449;3553.0;-35.31;-18.04;31.52;137.79;9.3;-104.45;5.0;982.57;60.006;35.955685;-83.92962;828.76;NaN;;4.86;12.226105;70.7;17 / 20;11515;2022-10-26 13:30:15:394
8.1147;-3.7181;-1.6866;9.0557;3.7624;-0.0892;-4.3484;-5.8393;-1.9098;-0.4945;-0.4145;-0.4529;3697.0;-38.31;-14.06;29.48;89.25;-21.18;-88.5;5.0;982.53;58.74;35.95569;-83.9296;828.07;NaN;;4.97;12.226105;64.2;17 / 20;12014;2022-10-26 13:30:15:893
13.8284;-1.0499;0.3114;9.5114;-1.7208;-1.6562;-0.7395;5.2086;2.688;1.067;-0.5391;-0.5191;4496.0;-38.23;-15.79;27.77;137.72;10.11;-99.88;5.0;982.59;56.496;35.95569;-83.9296;828.07;NaN;;4.97;12.226105;64.2;17 / 20;12514;2022-10-26 13:30:16:393
10.133;-2.6492;-1.3573;9.2041;3.3697;-0.315;-3.5948;-4.6282;-1.217;8.0E-4;-0.0609;-0.8749;3678.0;-36.6;-10.56;30.02;92.23;-14.63;-91.2;5.0;982.57;62.035;35.955696;-83.92958;825.75;NaN;;4.46;12.226105;59.3;17 / 20;13014;2022-10-26 13:30:16:893
18.2767;-2.4383;-0.9721;9.6244;-0.822;-1.6926;-0.6125;3.1033;3.4182;1.5625;-0.1526;-0.1713;3968.0;-36.24;-11.1;30.13;121.11;5.06;-98.95;5.0;982.56;57.99;35.955696;-83.92958;825.75;NaN;;4.46;12.226105;59.3;17 / 20;13514;2022-10-26 13:30:17:393
9.0987;-1.0271;0.4896;9.6441;1.5895;-0.7968;-3.8455;-3.4186;-0.7962;0.2708;-0.5049;0.0282;3169.0;-36.82;-3.54;29.01;84.61;-10.11;-91.21;5.0;982.56;59.572;35.9557;-83.92957;824.0;NaN;;4.32;12.226105;55.6;17 / 20;14015;2022-10-26 13:30:17:894
8.4679;0.9912;-0.7696;9.4912;-1.8656;-1.6145;-0.9057;2.9407;0.6033;0.9666;-0.2965;-0.0212;2866.0;-35.72;4.05;28.61;98.24;10.49;-98.79;5.0;982.6;58.959;35.9557;-83.92957;824.0;NaN;;4.32;12.226105;55.6;17 / 20;14514;2022-10-26 13:30:18:393
5.3749;-1.3525;-2.4395;9.5943;1.9974;-0.3606;-2.0917;-3.6959;-1.9338;-0.3156;-0.424;0.0295;2176.0;-36.45;12.02;22.09;46.99;-11.75;-92.15;5.0;982.55;65.663;35.955708;-83.929565;825.72;NaN;;4.79;12.226105;27.5;17 / 20;15014;2022-10-26 13:30:18:893
9.5261;0.565;-0.9051;8.9764;-3.3554;-2.0824;-0.3751;3.8777;0.7998;-0.1823;-0.4174;1.2268;2306.0;-37.01;13.01;21.99;97.92;20.01;-103.06;5.0;982.58;58.834;35.955708;-83.929565;825.72;NaN;;4.79;12.226105;27.5;17 / 20;15514;2022-10-26 13:30:19:393
7.2996;-1.8876;-2.3833;9.7631;0.9219;0.0453;2.8235;-3.9496;-0.3544;0.6935;0.0204;-1.3427;2381.0;-30.11;20.38;25.26;47.89;-5.39;-89.73;5.0;982.56;68.947;35.95572;-83.929565;824.63;NaN;;4.61;12.226105;11.7;17 / 20;16014;2022-10-26 13:30:19:893
7.9017;1.9104;-0.2886;9.003;-3.2601;-2.1186;0.0412;2.7826;0.9171;-0.5015;-0.2036;1.4736;2262.0;-39.96;6.53;22.24;88.89;8.86;-99.01;5.0;982.58;63.074;35.95572;-83.929565;824.63;NaN;;4.61;12.226105;11.7;17 / 20;16514;2022-10-26 13:30:20:393
6.6401;-3.6727;-2.8537;8.9524;4.0021;-0.0867;0.508;-8.2326;-0.7249;2.5275;0.6652;-3.4839;2791.0;-26.92;18.11;30.34;59.13;1.41;-92.19;5.0;982.56;66.674;35.95573;-83.92956;824.68;NaN;;4.21;12.226105;7.1;18 / 20;17014;2022-10-26 13:30:20:893
11.8208;2.703;-2.2289;8.9177;-3.4347;-2.2016;3.4397;2.3212;-0.1471;0.6977;-1.0747;3.3155;2065.0;-39.81;3.75;22.29;134.83;20.5;-103.87;5.0;982.6;63.515;35.95573;-83.92956;824.68;NaN;;4.21;12.226105;7.1;18 / 20;17514;2022-10-26 13:30:21:393
6.4654;-4.477;-2.5774;8.5044;4.8364;0.6743;0.9143;-9.4318;-3.0401;1.9487;1.1362;-3.1599;2709.0;-26.94;22.01;28.07;49.81;-5.79;-87.82;5.0;982.59;68.192;35.955746;-83.92956;826.33;NaN;;4.57;12.226105;2.9;18 / 20;18014;2022-10-26 13:30:21:893
11.2594;3.3194;-1.6639;8.8877;-3.4731;-2.2619;4.8523;3.9915;1.4267;0.4084;-0.4145;0.6419;2217.0;-42.92;1.33;18.3;156.05;20.74;-104.28;5.0;982.61;62.626;35.955746;-83.92956;826.33;NaN;;4.57;12.226105;2.9;18 / 20;18515;2022-10-26 13:30:22:394
6.4232;-2.1452;-4.2401;9.4725;2.4867;0.5092;-0.0584;-6.725;-5.1347;1.3581;0.2006;-2.1555;2314.0;-33.0;20.42;21.86;50.48;0.16;-86.2;5.0;982.58;65.332;35.955757;-83.92956;827.54;NaN;;4.61;12.226105;345.5;18 / 20;19015;2022-10-26 13:30:22:894
8.2717;4.6373;0.0574;9.7806;-0.3244;-0.6362;-1.9276;4.7981;-0.1152;-1.5735;0.1471;0.8401;3088.0;-43.54;-4.97;24.56;97.15;-2.83;-94.04;5.0;982.63;58.523;35.955757;-83.92956;827.54;NaN;;4.61;12.226105;345.5;18 / 20;19515;2022-10-26 13:30:23:394
7.7474;-0.2381;-0.1627;9.7204;1.2969;0.0535;5.2738;-0.3451;-1.2146;-0.7003;0.278;-1.1259;3518.0;-41.89;-6.41;28.97;102.72;0.51;-91.02;5.0;982.6;56.597;35.95577;-83.929565;826.74;NaN;;4.25;12.226105;351.6;18 / 20;20016;2022-10-26 13:30:23:895
9.2172;-0.5686;-0.3879;9.5569;-1.3452;-1.7399;4.3464;0.7091;1.1792;-1.1691;-0.7043;0.9922;2944.0;-41.59;-14.83;27.15;123.44;-0.29;-96.11;5.0;982.63;55.566;35.95577;-83.929565;826.74;NaN;;4.25;12.226105;351.6;18 / 20;20516;2022-10-26 13:30:24:395
11.0393;-2.8143;-0.9697;9.4687;-1.9528;-1.6432;5.1201;3.1175;-0.602;-0.2351;1.1742;-2.417;4925.0;-40.71;-13.69;28.39;137.83;11.49;-99.84;5.0;982.64;58.767;35.955776;-83.92956;823.56;NaN;;4.79;12.226105;29.1;18 / 20;21015;2022-10-26 13:30:24:894
9.9966;-1.0893;-1.7333;9.6535;-0.604;-1.6171;4.122;-1.0562;-0.918;-0.9462;-0.7753;1.3278;4750.0;-35.98;-31.26;17.33;162.0;3.53;-99.51;5.0;982.63;61.381;35.955776;-83.92956;823.56;NaN;;4.79;12.226105;29.1;18 / 20;21516;2022-10-26 13:30:25:395
10.485;-2.2146;-1.6005;9.3036;-2.4577;-1.8903;6.172;2.0482;1.0392;1.2979;0.5856;-2.2037;5007.0;-41.98;-20.49;12.66;171.79;14.51;-101.48;5.0;982.68;59.056;35.955784;-83.92955;824.96;NaN;;4.64;12.226105;52.4;18 / 20;22014;2022-10-26 13:30:25:893
9.8614;0.0826;-2.2086;9.6525;0.6023;-1.6238;0.3035;-2.3286;-0.798;-0.4768;-0.5411;1.5525;5584.0;-37.31;-32.62;12.96;156.62;-14.9;-95.25;5.0;982.64;59.139;35.955784;-83.92955;824.96;NaN;;4.64;12.226105;52.4;18 / 20;22514;2022-10-26 13:30:26:393
14.3097;-0.3138;-1.9753;9.4771;-1.7419;-1.8224;3.0552;4.5735;0.1107;0.4068;0.1555;-0.7472;5132.0;-41.87;-27.24;14.04;175.09;16.66;-104.15;5.0;982.63;59.353;35.955784;-83.929535;826.57;NaN;;6.01;12.226105;108.1;17 / 20;23014;2022-10-26 13:30:26:893
8.8152;-2.4622;-2.1272;9.4887;2.1528;-1.2248;-1.3278;-4.9474;-0.9821;-0.7088;-0.3145;0.2622;6394.0;-36.99;-33.19;5.87;177.1;-12.68;-97.36;5.0;982.59;56.979;35.955784;-83.929535;826.57;NaN;;6.01;12.226105;108.1;17 / 20;23514;2022-10-26 13:30:27:393
13.6881;-0.7851;-0.8883;9.2283;-2.4623;-2.2238;5.579;3.0386;1.1634;-0.4622;0.9027;-0.5876;5792.0;-42.34;-26.03;5.36;193.14;21.22;-109.28;5.0;982.62;56.6;35.955772;-83.92952;828.08;NaN;;5.0;12.226105;149.7;17 / 20;24014;2022-10-26 13:30:27:893
8.1544;-2.9363;-3.28;9.1101;3.6008;-0.4584;-3.5154;-5.7667;-1.7792;-0.6458;-0.8049;2.1723;8101.0;-38.81;-29.7;1.74;179.84;-21.54;-92.88;5.0;982.59;61.09;35.955772;-83.92952;828.08;NaN;;5.0;12.226105;149.7;17 / 20;24514;2022-10-26 13:30:28:393
12.2686;-0.7887;0.0323;8.6731;-3.2654;-3.207;2.0641;5.9329;2.4788;0.3181;-0.1671;0.1025;6573.0;-42.11;-25.28;4.73;195.38;19.58;-110.83;5.0;982.61;61.74;35.95576;-83.92952;826.06;NaN;;4.32;12.226105;172.5;17 / 20;25014;2022-10-26 13:30:28:893
4.7306;-2.831;-2.4957;8.3478;5.0489;-0.9964;-1.9118;-7.614;-2.5289;0.0515;0.0308;-1.0157;7777.0;-36.47;-31.72;6.11;166.99;-25.69;-94.72;5.0;982.56;61.717;35.95576;-83.92952;826.06;NaN;;4.32;12.226105;172.5;17 / 20;25515;2022-10-26 13:30:29:394
13.1255;2.4933;2.3067;9.3489;-1.216;-2.7;-0.2718;1.2252;3.6914;-2.3064;-0.6212;1.812;7374.0;-27.6;-40.8;8.23;176.16;-3.45;-100.76;5.0;982.57;62.819;35.95575;-83.92952;826.5;NaN;;4.32;12.226105;168.2;17 / 20;26015;2022-10-26 13:30:29:894
7.2852;-3.4116;-2.8813;8.8345;3.9896;-1.4849;0.7606;-7.5271;-2.0654;1.221;0.031;-2.1442;7530.0;-41.91;-24.75;1.89;192.14;-10.7;-97.65;5.0;982.57;59.209;35.95575;-83.92952;826.5;NaN;;4.32;12.226105;168.2;17 / 20;26514;2022-10-26 13:30:30:393
9.3646;2.5798;5.0121;9.5378;-1.1676;-1.9592;2.5629;4.1225;-0.5496;-0.5719;-0.0139;0.6893;7459.0;-30.3;-38.85;3.49;184.19;6.84;-101.61;5.0;982.58;56.799;35.955734;-83.92952;823.58;NaN;;4.07;12.226105;177.3;17 / 20;27014;2022-10-26 13:30:30:893
6.7896;-3.0547;-4.1046;9.0084;3.8753;-0.0132;-2.5468;-6.3337;-3.62;1.1688;-0.2161;-1.037;10972.0;-30.45;-29.53;-5.72;201.05;-23.28;-90.08;5.0;982.57;56.203;35.955734;-83.92952;823.58;NaN;;4.07;12.226105;177.3;17 / 20;27515;2022-10-26 13:30:31:394
14.0833;0.8692;-0.9254;7.9884;-4.1752;-3.8631;2.8731;4.2324;2.6968;-4.8573;1.9704;1.1061;7567.0;-33.9;-19.69;8.57;191.55;25.2;-115.81;5.0;982.59;56.216;35.955727;-83.92952;822.12;NaN;;4.0;12.226105;164.8;17 / 20;28014;2022-10-26 13:30:31:893
6.428;-4.2975;-3.1029;8.5221;4.8315;0.4487;-0.3476;-9.4434;-3.6217;1.5502;-0.0363;-1.6328;11595.0;-39.02;-22.65;1.39;148.49;-18.09;-82.52;5.0;982.56;56.386;35.955727;-83.92952;822.12;NaN;;4.0;12.226105;164.8;17 / 20;28514;2022-10-26 13:30:32:393
17.1203;2.4;1.3669;8.2348;-3.9461;-3.5758;8.9069;5.1748;3.6223;-1.4072;0.5682;0.5035;7479.0;-38.62;-31.11;1.33;199.34;27.68;-114.84;5.0;982.58;60.03;35.95572;-83.92951;823.34;NaN;;4.03;12.226105;169.4;17 / 20;29015;2022-10-26 13:30:32:894
6.5982;-5.6237;-3.0511;8.9602;3.9096;-0.7742;-2.4234;-8.6624;-2.4661;0.537;-0.1572;-0.9998;7640.0;-34.28;-27.07;0.56;189.76;-23.5;-94.94;5.0;982.55;53.43;35.95572;-83.92951;823.34;NaN;;4.03;12.226105;169.4;17 / 20;29515;2022-10-26 13:30:33:394
15.0218;-3.0835;1.8553;8.5561;-3.7056;-3.0383;9.201;4.7022;2.8244;-1.723;1.3697;-0.5039;5571.0;-32.18;-24.43;8.83;189.46;31.75;-116.57;5.0;982.58;58.238;35.955708;-83.92951;822.39;NaN;;3.85;12.226105;169.0;17 / 20;30014;2022-10-26 13:30:33:893
11.5923;-2.1835;-4.0842;9.2787;3.1119;-0.6257;-2.3387;-7.8103;-1.3481;0.5196;-0.4805;2.2901;7589.0;-37.22;-25.89;11.25;146.27;-18.5;-93.86;5.0;982.55;64.449;35.955708;-83.92951;822.39;NaN;;3.85;12.226105;169.0;17 / 20;30514;2022-10-26 13:30:34:393
14.7452;-3.6559;-0.7014;9.2769;-2.3807;-2.1078;6.0654;4.0722;2.2511;-0.4914;1.3322;-1.5928;4440.0;-40.52;-20.18;14.83;169.5;14.05;-102.8;5.0;982.58;61.705;35.9557;-83.92951;823.21;NaN;;4.18;12.226105;145.1;17 / 20;31014;2022-10-26 13:30:34:893
11.4293;-2.6731;-5.6417;9.4881;-1.4289;-2.026;3.4081;-1.029;-2.3813;0.8301;-1.7197;2.1414;7862.0;-33.9;-32.59;8.7;165.26;-10.34;-93.49;5.0;982.55;61.482;35.9557;-83.92951;823.21;NaN;;4.18;12.226105;145.1;17 / 20;31514;2022-10-26 13:30:35:393
18.8369;-3.1926;-1.2437;8.8219;-3.1764;-2.8731;4.8447;3.8008;3.4276;0.172;0.7229;-0.9703;4516.0;-39.73;-18.34;12.99;188.88;29.76;-115.75;5.0;982.59;60.369;35.955692;-83.929504;820.76;NaN;;4.07;12.226105;147.4;17 / 20;32014;2022-10-26 13:30:35:893
9.1023;-4.1393;-1.902;9.5433;-1.1217;-1.9591;1.3075;-2.8928;-0.6485;-0.4985;-0.8912;3.2197;7769.0;-33.81;-30.99;9.15;163.25;-17.6;-95.44;5.0;982.55;60.861;35.955692;-83.929504;820.76;NaN;;4.07;12.226105;147.4;17 / 20;32514;2022-10-26 13:30:36:393
10.5018;-3.8222;-1.7166;9.2775;-2.3924;-2.0914;4.4818;2.9477;3.2199;1.6457;1.6573;-3.1911;5474.0;-42.04;-14.49;14.03;169.7;14.12;-102.7;5.0;982.57;61.194;35.955685;-83.9295;820.06;NaN;;3.89;12.226105;144.8;17 / 20;33014;2022-10-26 13:30:36:893
9.8121;-1.1623;-1.5981;9.5025;-1.3893;-1.9857;3.4958;-2.2216;-0.6428;-0.9771;-0.7875;2.5869;8162.0;-35.12;-33.21;8.87;177.5;8.14;-101.8;5.0;982.55;62.852;35.955685;-83.9295;820.06;NaN;;3.89;12.226105;144.8;17 / 20;33516;2022-10-26 13:30:37:395
12.6398;-5.9315;-2.4503;9.0211;-2.8454;-2.5873;6.3628;3.5432;5.3968;2.4705;0.8533;-3.6188;5568.0;-42.17;-12.99;13.14;177.92;16.87;-106.0;5.0;982.57;58.634;35.955673;-83.92949;820.01;NaN;;4.82;12.226105;156.8;17 / 20;34014;2022-10-26 13:30:37:893
10.2933;-1.2485;-1.6783;9.2643;-2.304;-2.2437;2.1408;-1.6804;-0.631;-0.9073;-0.689;3.1337;6611.0;-36.43;-31.42;14.01;161.33;-9.12;-98.81;5.0;982.58;56.677;35.955673;-83.92949;820.01;NaN;;4.82;12.226105;156.8;17 / 20;34514;2022-10-26 13:30:38:393
15.5402;-4.8027;1.0104;8.6379;3.8606;2.5795;6.5441;-9.0195;-1.3656;2.0641;2.8869;-4.4427;4227.0;-42.62;-11.64;16.37;155.68;5.97;-100.98;5.0;982.59;56.83;35.955666;-83.92949;818.79;NaN;;4.1;12.226105;155.1;17 / 20;35015;2022-10-26 13:30:38:894
0.3329;5.656;5.0922;1.4792;5.4285;8.0321;1.3718;-0.6631;-2.5843;0.3681;0.4005;0.1768;13650.0;-15.45;-43.44;-20.14;154.58;-33.61;-10.43;5.0;982.52;59.59;35.955666;-83.92949;818.79;NaN;;4.1;12.226105;155.1;17 / 20;35515;2022-10-26 13:30:39:394
2.4837;2.4849;1.6424;4.5631;5.6837;6.5608;-2.934;-2.082;-2.2248;1.0593;-2.4877;0.6796;13566.0;-8.25;-47.34;-28.88;204.57;-35.42;-34.82;5.0;982.53;55.663;35.95565;-83.92948;820.78;NaN;;4.39;12.226105;149.1;17 / 20;36015;2022-10-26 13:30:39:894
11.5038;-1.0666;2.345;9.3055;-2.9696;-0.8716;4.4598;-1.0068;4.0759;-1.1673;-1.3069;1.2913;8191.0;-45.73;-37.35;-15.21;201.54;17.63;-95.35;5.0;982.58;54.743;35.95565;-83.92948;820.78;NaN;;4.39;12.226105;149.1;17 / 20;36514;2022-10-26 13:30:40:393
8.3925;-3.28;-3.0368;9.781;0.6649;0.2442;0.9542;-4.9897;-0.4395;3.5088;0.2718;-2.5635;7505.0;-76.29;-2.85;1.97;61.06;-3.89;-88.57;5.0;982.56;54.495;35.95564;-83.929474;822.03;NaN;;4.03;12.226105;163.8;18 / 20;37015;2022-10-26 13:30:40:894
10.7937;-1.7716;0.4262;8.6276;-3.7534;-2.7652;0.5578;2.2463;2.1992;-1.4433;-0.5525;1.9394;7011.0;-53.81;-52.99;4.8;184.11;10.11;-99.98;5.0;982.6;55.297;35.95564;-83.929474;822.03;NaN;;4.03;12.226105;163.8;18 / 20;37516;2022-10-26 13:30:41:395
8.869;-4.0627;-2.6659;9.7793;0.1809;-0.7093;1.0435;-3.3722;0.0437;2.5319;0.3615;-2.8412;5488.0;-60.11;-32.42;5.08;187.91;18.29;-101.28;5.0;982.55;63.488;35.95563;-83.929474;820.64;NaN;;4.18;12.226105;148.1;18 / 20;38015;2022-10-26 13:30:41:894
13.5853;0.6141;-4.526;7.962;-5.0151;-2.7613;2.2086;3.6392;0.0868;-0.4167;-0.5902;3.0111;6309.0;-30.53;-41.16;10.22;174.34;11.57;-99.73;5.0;982.57;53.232;35.95563;-83.929474;820.64;NaN;;4.18;12.226105;148.1;18 / 20;38514;2022-10-26 13:30:42:393
