sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.473;1.8864;8.3016;-1.7696;2.3039;9.3665;-0.4972;-0.5294;-1.0834;0.5042;-0.6168;0.2032;19.0;-12.56;1.61;-49.11;69.72;-9.38;14.47;5.0;983.52;42.909;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;22;2022-10-25 12:51:41:854
-0.8127;2.2636;7.5269;-0.8975;1.3945;9.6654;-0.7792;-0.7256;0.2452;0.8314;-0.2747;-0.1752;11.0;-13.61;2.64;-45.82;73.29;-4.35;5.15;5.0;983.53;44.721;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;522;2022-10-25 12:51:42:354
-1.3573;1.634;7.3857;-0.385;1.9039;9.6124;-0.9796;-1.5728;-0.9056;0.7554;-0.2979;0.1431;6.0;-8.01;6.75;-42.49;49.33;-4.36;5.19;5.0;983.54;44.557;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;1022;2022-10-25 12:51:42:854
0.4011;3.1819;8.5528;-0.1755;2.8893;9.3697;0.4852;0.3427;-1.5195;0.1673;0.0912;-0.4005;11.0;2.34;14.49;-37.89;353.64;-17.21;-1.12;5.0;983.51;43.988;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;1522;2022-10-25 12:51:43:354
-0.262;3.1651;8.0513;-0.6942;3.0891;9.2815;0.8711;-0.927;0.8446;0.3839;0.224;-0.1987;18.0;21.86;12.13;-36.39;328.75;-16.46;3.55;5.0;983.52;40.299;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;2022;2022-10-25 12:51:43:854
-1.0977;2.0542;7.1632;-0.99;2.8609;9.3277;0.8702;-1.4547;-0.0787;0.1393;0.1641;-0.9051;34.0;26.63;-5.19;-34.71;285.0;-16.96;6.06;5.0;983.51;41.197;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;2522;2022-10-25 12:51:44:354
0.5698;3.0021;7.4157;-1.3896;2.8717;9.2732;1.3611;-0.8219;1.2577;0.3822;0.7364;0.4583;43.0;17.81;-20.21;-34.57;246.21;-19.1;2.82;5.0;983.51;42.09;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;3023;2022-10-25 12:51:44:855
9.1334;0.839;9.3144;6.8727;1.3954;6.8549;2.4767;-0.302;2.8014;-1.4699;-1.9718;9.0E-4;24.0;-10.44;-30.17;-32.14;211.48;-8.18;-45.07;5.0;983.53;48.097;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;3522;2022-10-25 12:51:45:354
6.0404;-0.7839;10.4874;4.8293;-0.5866;8.5149;-1.2649;-0.8261;1.8393;1.2874;-0.1077;-0.3504;21.0;-28.42;-21.66;-37.91;167.24;3.43;-29.56;5.0;983.53;51.931;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;4021;2022-10-25 12:51:45:853
13.4189;-5.7805;-5.2167;8.5059;-2.1524;-4.3802;-0.3916;-2.8432;-2.9028;-1.6186;1.6673;4.8452;26.0;-34.48;-33.81;-3.68;236.09;-12.28;-123.92;5.0;983.56;46.257;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;4521;2022-10-25 12:51:46:353
11.074;-5.7182;-1.8936;9.1964;-2.1198;-2.6651;4.752;-2.9581;0.8756;2.4146;-0.0208;-3.2256;4.0;-59.91;-9.19;49.46;162.45;29.36;-118.61;5.0;983.55;64.06;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;5022;2022-10-25 12:51:46:854
11.0249;-4.8721;-3.9491;9.1548;-0.3597;-3.4973;-4.2952;-6.7571;-2.4738;-0.8643;0.1191;2.7972;4.0;-40.05;-24.82;55.89;125.45;2.1;-110.91;5.0;983.56;60.798;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;5522;2022-10-25 12:51:47:354
11.6139;-5.2047;-0.9936;8.5668;-4.1424;-2.3706;5.2528;1.4704;0.4212;1.3766;-0.0413;-2.6011;3.0;-44.61;-11.38;48.56;155.72;39.16;-118.35;5.0;983.57;48.577;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;6022;2022-10-25 12:51:47:854
9.702;-5.0444;-4.0101;9.3811;1.1818;-2.6016;-3.1871;-7.2824;-0.2868;-0.1795;0.0053;1.166;3.0;-31.33;-17.91;47.59;108.52;-6.92;-105.5;5.0;983.54;49.843;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;6522;2022-10-25 12:51:48:354
13.1207;-4.7486;-2.0255;8.4204;-4.4538;-2.3306;6.5415;3.5703;-0.7764;-0.5156;0.8112;-2.2342;3.0;-27.45;-6.34;57.92;128.13;41.29;-111.05;5.0;983.57;45.559;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;7022;2022-10-25 12:51:48:854
9.8157;-3.044;-3.5001;9.3811;-1.1573;-2.6126;-1.5898;-2.2671;-1.0163;-0.8198;0.3196;2.2785;3.0;-27.96;-13.35;50.46;89.36;-8.04;-101.67;5.0;983.58;52.205;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;7522;2022-10-25 12:51:49:354
13.0849;-2.7891;-2.5726;8.6433;-3.4602;-3.0807;6.3116;2.3477;-1.0257;0.1128;-0.4206;-1.4157;4.0;-24.84;-22.18;64.41;127.86;30.26;-108.34;5.0;983.55;43.94;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;8022;2022-10-25 12:51:49:854
11.1302;-3.705;-4.617;9.33;-0.5324;-2.9729;-1.6624;-2.7476;-0.9886;-0.2416;0.0299;2.2482;3.0;-8.14;-9.02;42.08;105.03;3.11;-107.67;5.0;983.54;49.826;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;8522;2022-10-25 12:51:50:354
12.4863;-2.3737;-2.3426;8.4648;-3.91;-3.0381;6.4647;3.9995;0.361;0.131;0.3412;-0.9581;3.0;-1.69;-12.11;31.97;118.62;23.5;-109.74;5.0;983.53;44.094;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;9023;2022-10-25 12:51:50:855
7.3164;-2.6659;-3.6978;9.192;0.9462;-3.2838;-3.0838;-4.92;-0.4747;-0.5451;0.103;2.164;3.0;-6.47;-12.62;27.62;115.25;-5.54;-109.66;5.0;983.53;58.741;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;9522;2022-10-25 12:51:51:354
14.9142;-4.2413;-0.9266;9.2091;-2.5945;-2.152;4.9189;0.0381;2.4447;2.2309;0.5476;-2.5081;4.0;-9.81;-11.17;22.43;140.21;26.74;-116.53;5.0;983.53;48.105;35.9587;-83.92456;791.61;NaN;;;45.567745;;0 / 21;10022;2022-10-25 12:51:51:854
