ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.8111;2.211;8.068;-1.9894;1.1891;9.5288;-0.899;0.8903;-2.5868;-1.4317;-1.0068;0.2971;789.0;2.68;-37.14;-29.66;174.49;-6.96;11.79;5.0;982.56;60.577;35.957916;-83.92456;828.97;NaN;;5.0;13.604662;154.6;9 / 17;20;2022-10-14 17:07:16:619
2.9363;3.1627;6.9655;-0.7372;1.6534;9.6381;-0.4925;-1.7373;-1.4347;0.306;-0.7068;0.9934;884.0;-1.5;-29.23;-37.22;162.61;-5.64;10.82;5.0;982.59;58.77;35.957905;-83.92455;821.04;NaN;;4.79;12.595087;154.6;9 / 17;520;2022-10-14 17:07:17:119
-4.2114;3.4738;6.8279;2.7499;1.9584;9.2072;-0.6612;0.0249;-1.0675;0.162;0.4837;-0.3215;942.0;-14.66;-31.37;-31.39;166.87;-11.52;-16.63;5.0;982.6;59.77;35.957905;-83.92455;821.04;NaN;;4.79;12.595087;154.6;9 / 17;1021;2022-10-14 17:07:17:620
11.6964;1.6041;-9.2088;7.8769;4.3215;-3.9306;-4.164;-4.3738;0.0699;4.7093;-1.9442;0.7985;406.0;-18.21;-33.45;-4.76;189.15;-36.59;-82.14;5.0;982.54;60.59;35.95789;-83.92454;830.91;NaN;;3.56;12.226105;160.3;9 / 17;1521;2022-10-14 17:07:18:120
13.8093;3.4594;-1.2927;9.0874;-2.1904;-2.9651;0.6803;5.324;3.9227;0.4468;-1.069;1.2907;170.0;-29.06;-24.28;25.59;142.61;3.72;-101.04;5.0;982.61;59.101;35.95789;-83.92454;830.91;NaN;;3.56;12.226105;160.3;9 / 17;2019;2022-10-14 17:07:18:618
7.2135;-4.1991;-5.7434;9.4268;2.7002;-0.1195;-3.0684;-6.1231;-3.6873;0.6115;-0.3437;0.1125;190.0;-36.07;-26.27;17.01;132.25;-15.98;-90.73;5.0;982.59;57.747;35.95788;-83.92453;835.44;NaN;;4.07;12.226105;149.2;9 / 17;2520;2022-10-14 17:07:19:119
13.6678;5.601;0.1507;7.2334;-3.9749;-5.296;7.3143;7.4893;5.3501;-0.2897;-1.5425;1.0631;296.0;-34.56;-25.76;21.38;173.38;20.49;-114.67;5.0;982.59;58.674;35.95788;-83.92453;835.44;NaN;;4.07;12.226105;149.2;9 / 17;3021;2022-10-14 17:07:19:620
6.0631;-4.264;-5.298;7.2823;5.5143;-3.5679;0.6007;-10.1215;0.6213;1.5385;-0.1532;0.0686;179.0;-32.78;-24.75;24.81;74.66;-34.22;-116.1;5.0;982.61;59.232;35.957874;-83.92453;829.21;NaN;;4.43;12.226105;138.1;9 / 17;3521;2022-10-14 17:07:20:120
12.714;1.3442;-2.1882;8.3174;-2.2947;-4.6611;1.1847;2.3172;3.7195;-1.9023;-0.4239;2.9596;195.0;-23.78;-28.31;30.92;156.77;13.53;-119.27;5.0;982.64;58.454;35.957874;-83.92453;829.21;NaN;;4.43;12.226105;138.1;9 / 17;4019;2022-10-14 17:07:20:618
6.5551;-2.6527;-3.8557;9.0594;2.589;-2.7192;-2.5514;-5.2936;-1.0234;1.1165;-0.4641;-0.9473;197.0;-35.34;-28.46;14.64;159.13;-11.52;-101.65;5.0;982.61;58.809;35.957867;-83.924515;832.85;NaN;;4.75;12.226105;138.9;9 / 17;4519;2022-10-14 17:07:21:118
