sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-3.0212;2.4682;9.7762;-5.3281;2.2383;7.9228;2.2593;0.532;1.5768;-0.6273;-0.5419;0.3263;1744.0;8.81;-34.09;-27.26;176.2;-17.94;25.34;5.0;982.16;61.788;35.957863;-83.924515;800.04;NaN;;3.42;12.226105;151.4;12 / 18;14;2022-10-12 17:31:35:377
-3.8701;0.6272;7.0663;-3.8112;-0.3974;9.027;-0.9135;-3.5831;2.1718;3.0607;-0.2527;-1.4893;1616.0;12.09;-23.83;-35.7;174.33;11.86;23.13;5.0;982.16;61.871;35.957855;-83.92451;804.03;NaN;;3.42;12.226105;145.4;12 / 18;515;2022-10-12 17:31:35:878
4.471;1.1575;11.8424;1.7909;2.9448;9.181;2.4794;-2.0762;4.9615;1.67;1.3834;0.4299;2223.0;1.93;-29.92;-33.49;201.99;-8.85;-14.16;5.0;982.16;61.957;35.957855;-83.92451;804.03;NaN;;3.42;12.226105;145.4;12 / 18;1014;2022-10-12 17:31:36:377
4.9546;3.9191;9.623;2.5378;3.276;8.8881;2.0483;0.9846;-0.2887;0.236;0.0101;0.0314;2262.0;-9.04;-40.05;-23.34;175.46;-19.52;-15.94;5.0;982.2;61.793;35.957848;-83.924484;806.6;NaN;;4.54;12.226105;146.4;13 / 18;1514;2022-10-12 17:31:36:877
1.0223;2.7832;9.2916;1.0418;3.4416;9.1236;0.5735;-1.0079;4.5653;0.0105;0.0178;0.3092;2556.0;-3.66;-40.24;-24.79;177.72;-20.55;-6.51;5.0;982.19;60.632;35.957848;-83.924484;806.6;NaN;;4.54;12.226105;146.4;13 / 18;2014;2022-10-12 17:31:37:377
2.1823;4.4626;6.7059;1.47;3.8436;8.9015;0.0737;-2.0654;4.1923;-0.9312;-0.4546;-0.5353;2763.0;-0.94;-39.43;-23.62;185.64;-23.08;-9.38;5.0;982.19;61.293;35.95784;-83.92448;807.62;NaN;;4.21;12.226105;155.0;13 / 18;2515;2022-10-12 17:31:37:878
2.3976;2.5113;16.1267;1.0532;3.2961;9.1759;-1.2177;1.5898;0.7068;0.1526;0.4859;0.5317;2671.0;2.74;-37.65;-23.25;190.75;-21.2;-5.46;5.0;982.15;60.91;35.95784;-83.92448;807.62;NaN;;4.21;12.226105;155.0;13 / 18;3014;2022-10-12 17:31:38:377
2.5953;3.8258;9.5393;0.7147;3.6529;9.0728;1.5181;0.2659;1.2482;-0.22;-0.2307;-0.4639;2665.0;0.36;-35.81;-22.57;186.74;-23.98;-6.97;5.0;982.16;62.755;35.957832;-83.92448;810.69;NaN;;3.74;12.226105;158.8;13 / 18;3514;2022-10-12 17:31:38:877
-0.5638;0.4513;13.159;2.3704;3.3292;8.9145;-2.6552;1.1416;-0.5194;-1.5251;-2.5482;-1.5665;2582.0;0.6;-34.5;-22.99;185.96;-23.98;-3.69;5.0;982.2;61.627;35.957832;-83.92448;810.69;NaN;;3.74;12.226105;158.8;13 / 18;4014;2022-10-12 17:31:39:377
16.931;-2.6121;-5.6154;8.4691;2.2272;-4.4142;6.3792;-2.5357;-0.9259;-0.1439;-0.0253;5.3105;1840.0;-6.66;-34.73;-15.15;215.55;-42.67;-88.44;5.0;982.17;62.521;35.957825;-83.92447;808.72;NaN;;3.85;12.226105;159.8;13 / 18;4514;2022-10-12 17:31:39:877
