ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.2664;3.3829;7.5858;-4.312;3.0389;8.2669;0.1583;0.509;-0.826;-0.1241;-0.3861;-0.1255;0.0;11.21;-25.52;-25.37;173.66;-18.05;27.55;5.0;986.58;59.548;35.958504;-83.924805;872.22;NaN;;0.0;39.0793;;8 / 16;19;2022-10-26 19:12:12:418
-2.1715;2.9172;9.1143;-2.816;1.883;9.203;0.4272;1.4172;-0.1968;0.0149;-0.2114;-0.4842;0.0;7.52;-22.78;-29.83;171.66;-12.85;19.14;5.0;986.59;58.133;35.95849;-83.92485;862.2;NaN;;0.0;30.506912;;9 / 16;519;2022-10-26 19:12:12:918
-3.5133;0.6775;12.0541;-1.9027;1.528;9.4982;-0.2697;-0.3037;-2.3359;-2.2379;0.1392;1.205;0.0;6.75;-19.8;-33.02;181.51;-8.96;11.33;5.0;986.6;55.48;35.95849;-83.92485;862.2;NaN;;0.0;30.506912;;9 / 16;1019;2022-10-26 19:12:13:418
-2.5834;2.9997;5.5448;-4.8465;2.7498;8.0697;1.1686;-0.7125;-3.8004;0.1303;-0.6619;1.208;0.0;9.38;-18.17;-32.44;138.43;-12.02;32.75;5.0;986.57;56.403;35.9585;-83.924866;836.73;NaN;;2.84;25.567738;130.2;9 / 16;1520;2022-10-26 19:12:13:919
-2.1272;-0.9505;4.9283;0.7089;1.4597;9.6715;0.6872;-0.01;-1.7738;-2.0686;0.6234;0.778;0.0;6.92;-20.74;-31.76;210.08;-8.56;-4.19;5.0;986.62;58.892;35.9585;-83.924866;836.73;NaN;;2.84;25.567738;130.2;9 / 16;2019;2022-10-26 19:12:14:418
5.6548;0.6667;0.6284;3.442;1.6797;9.0278;1.0503;-2.9708;-4.6173;1.2702;1.582;1.5529;0.0;-4.29;-13.37;-36.68;228.16;-3.46;-25.18;5.0;986.59;57.113;35.958508;-83.92489;818.06;NaN;;4.39;23.350393;152.9;10 / 16;2519;2022-10-26 19:12:14:918
10.6202;1.124;0.5997;9.2717;-2.3888;-2.121;-0.0251;-1.2261;7.2823;0.5844;-2.358;0.4335;0.0;-38.53;-13.42;-11.79;223.87;14.1;-102.89;5.0;986.64;58.669;35.958508;-83.92489;818.06;NaN;;4.39;23.350393;152.9;10 / 16;3019;2022-10-26 19:12:15:418
7.6995;-4.2341;-2.7832;9.6944;1.3431;-0.621;0.0491;-5.9231;-1.4495;2.1573;-0.3013;-2.0243;0.0;-46.52;-3.51;4.43;203.7;10.74;-101.63;5.0;986.6;60.735;35.958508;-83.92489;818.06;NaN;;4.39;23.350393;152.9;10 / 16;3519;2022-10-26 19:12:15:918
10.3807;0.1998;-2.0291;9.2801;-0.6362;-3.1057;0.6237;-0.2987;-2.3894;-1.2132;0.2251;2.3073;0.0;-36.47;-22.56;11.61;180.1;3.72;-108.5;5.0;986.61;59.874;35.958508;-83.92489;818.06;NaN;;4.39;23.350393;152.9;10 / 16;4019;2022-10-26 19:12:16:418
6.6592;-4.1309;-2.4419;9.691;0.3928;-1.4491;-0.4503;-3.8623;-0.0892;1.4666;0.098;-2.5057;0.0;-43.8;-5.01;11.94;120.69;-2.3;-98.5;5.0;986.62;61.564;35.958527;-83.92487;797.43;NaN;;5.04;24.334164;141.8;10 / 16;4519;2022-10-26 19:12:16:918
10.8739;-0.0526;-3.1962;8.8465;-3.2248;-2.7405;0.3287;1.7068;0.3179;-0.8744;0.26;2.1515;0.0;-38.59;-17.61;11.46;181.95;19.2;-107.21;5.0;986.61;59.018;35.958527;-83.92487;797.43;NaN;;5.04;24.334164;141.8;10 / 16;5018;2022-10-26 19:12:17:417
7.3511;-3.9574;-3.384;9.674;-0.1535;-1.6;0.6548;-3.0456;0.3163;1.5785;0.4926;-2.7326;0.0;-43.93;-1.86;12.38;200.02;21.66;-113.76;5.0;986.6;62.262;35.95852;-83.924866;793.12;NaN;;4.54;22.833128;141.5;10 / 16;5520;2022-10-26 19:12:17:919
9.9894;-1.1563;-2.0028;8.8095;-2.6343;-3.4094;1.0378;1.6811;0.7805;-1.4939;0.0788;2.4603;0.0;-37.69;-18.81;8.64;186.48;1.4;-106.65;5.0;986.61;59.269;35.95852;-83.924866;793.12;NaN;;4.54;22.833128;141.5;10 / 16;6020;2022-10-26 19:12:18:419
8.2585;-3.8557;-2.5618;9.1392;-1.6268;-3.1622;4.8093;-1.2301;0.9091;1.1579;1.3785;-2.9271;0.0;-43.27;-1.78;12.39;196.2;9.55;-109.09;5.0;986.61;62.975;35.958508;-83.924866;796.34;NaN;;4.68;21.58304;148.3;10 / 16;6520;2022-10-26 19:12:18:919
9.7953;-1.8386;-1.427;9.2533;-1.0369;-3.0774;-0.8666;-0.4767;0.2855;-0.2177;-1.0086;2.42;0.0;-37.63;-19.52;10.97;183.69;6.07;-108.4;5.0;986.58;61.067;35.958508;-83.924866;796.34;NaN;;4.68;21.58304;148.3;10 / 16;7018;2022-10-26 19:12:19:417
9.1777;-3.8031;-2.2959;9.4707;-0.6396;-2.4631;-0.3438;-3.0838;0.3087;1.715;0.2905;-2.7993;0.0;-43.01;-0.81;15.56;182.22;20.13;-111.22;5.0;986.58;61.205;35.958496;-83.924866;792.45;NaN;;4.46;20.782207;142.1;10 / 16;7520;2022-10-26 19:12:19:919
7.2015;-1.0259;-2.8729;9.1982;-1.0849;-3.2229;-0.9919;-0.895;-0.6172;0.3357;-0.1385;1.6383;0.0;-37.84;-15.3;18.41;167.25;6.35;-109.31;5.0;986.6;60.24;35.958496;-83.924866;792.45;NaN;;4.46;20.782207;142.1;10 / 16;8019;2022-10-26 19:12:20:418
13.5111;-4.0699;6.4774;9.8056;0.1287;0.0609;4.6758;-4.048;0.6756;-0.7535;2.5328;-3.3495;0.0;-40.76;0.13;18.32;169.48;24.59;-109.29;5.0;986.6;60.679;35.958485;-83.92486;793.68;NaN;;5.22;19.17006;134.6;11 / 16;8519;2022-10-26 19:12:20:918
0.9697;5.3653;5.0348;0.7536;4.4088;8.7273;1.4111;-1.207;-3.9575;-0.295;0.4697;-0.1819;0.0;-10.22;-24.77;-22.5;146.28;-26.72;-4.94;5.0;986.58;63.362;35.958485;-83.92486;793.68;NaN;;5.22;19.17006;134.6;11 / 16;9019;2022-10-26 19:12:21:418
0.0;2.4108;8.3375;1.3823;4.0285;8.8335;0.0156;-0.2537;0.9145;0.6708;0.7825;0.8783;0.0;-2.38;-25.33;-25.13;184.17;-23.48;-6.73;5.0;986.49;60.945;35.958473;-83.92485;797.35;NaN;;4.61;18.008467;132.8;10 / 16;9519;2022-10-26 19:12:21:918
0.128;0.0766;9.1418;-2.0441;0.4583;9.5803;6.2193;0.8254;1.7843;-2.4156;1.2448;0.4264;0.0;-11.19;-24.51;-24.49;147.25;-18.03;-1.27;5.0;986.56;60.621;35.958473;-83.92485;797.35;NaN;;4.61;18.008467;132.8;10 / 16;10018;2022-10-26 19:12:22:417
-18.807;-6.7262;-11.8077;-5.372;-5.2503;-6.3044;-4.8193;-6.876;-1.0297;5.9845;-1.4984;-5.1987;2.0;12.45;-14.53;-18.6;115.23;-23.24;78.59;5.0;986.54;64.034;35.958466;-83.92484;796.55;NaN;;4.18;18.71754;123.1;11 / 16;10518;2022-10-26 19:12:22:917
-13.3484;2.2289;4.8039;-9.5566;-1.3024;1.7734;2.9773;-6.5751;2.088;4.3887;1.9928;1.9058;0.0;36.88;8.78;-0.24;301.2;7.63;79.49;5.0;986.54;63.137;35.958466;-83.92484;796.55;NaN;;4.18;18.71754;123.1;11 / 16;11020;2022-10-26 19:12:23:419
-9.015;-20.9399;-11.6318;-7.8577;-5.6019;-1.745;-4.3505;-0.6698;2.269;2.0007;6.5217;3.1992;0.0;40.86;0.38;1.95;163.3;34.84;102.52;0.0;986.54;58.323;35.958454;-83.92484;795.0;NaN;;2.63;19.532896;128.5;11 / 16;11519;2022-10-26 19:12:23:918
1.561;-9.9021;0.2512;-6.9181;-6.9358;-0.4526;-0.5494;-1.6548;0.148;-1.1481;-2.7632;1.8148;0.0;39.41;7.44;10.69;183.82;49.59;103.27;0.0;986.59;61.748;35.958454;-83.92484;795.0;NaN;;2.63;19.532896;128.5;11 / 16;12018;2022-10-26 19:12:24:417
1.5024;-8.6653;2.7425;-1.0103;-9.4678;-2.3474;-6.4231;-7.121;-8.887;-3.2715;1.2835;-0.2437;0.0;31.54;22.24;-6.94;90.49;74.89;156.71;0.0;986.57;64.134;35.958443;-83.924835;796.61;NaN;;4.39;21.139774;138.6;11 / 16;12519;2022-10-26 19:12:24:918
1.0678;-4.2197;-2.0518;-3.0497;-8.8719;-2.8565;5.3334;-1.3468;2.431;0.3024;-0.305;-0.2547;0.0;26.4;29.63;5.78;121.15;64.78;133.13;0.0;986.52;63.852;35.958443;-83.924835;796.61;NaN;;4.39;21.139774;138.6;11 / 16;13019;2022-10-26 19:12:25:418
3.9036;-7.587;-9.3263;-1.8554;-9.4629;-1.7834;-2.0035;-2.5916;-0.0359;-1.6438;-2.5325;2.5128;1.0;22.61;37.74;-2.12;295.03;81.39;-17.23;0.0;986.58;63.414;35.95843;-83.92483;796.28;NaN;;4.46;21.475477;133.3;12 / 16;13518;2022-10-26 19:12:25:917
2.3521;-8.1449;2.6755;-3.2155;-9.2619;-0.2214;7.0651;-1.9473;3.9724;0.7749;1.5794;-1.7918;1.0;31.18;34.91;-8.83;179.83;66.56;73.89;0.0;986.56;58.791;35.95843;-83.92483;796.28;NaN;;4.46;21.475477;133.3;12 / 16;14019;2022-10-26 19:12:26:418
0.5219;-17.6408;2.3665;-1.3276;-9.7143;-0.1984;-5.0903;-1.4856;0.0205;-1.1814;-0.3459;2.9584;1.0;23.03;39.99;-14.47;275.88;81.17;-24.01;0.0;986.51;58.666;35.958427;-83.92483;796.23;NaN;;3.38;21.315672;150.2;11 / 16;14519;2022-10-26 19:12:26:918
6.5874;-6.0009;-2.581;-3.3575;-9.1672;0.9275;-7.8415;-2.6497;1.5362;-1.3055;-0.1208;-0.0538;1.0;34.39;31.61;-10.84;175.97;69.2;74.56;0.0;986.4;59.897;35.958427;-83.92483;796.23;NaN;;3.38;21.315672;150.2;11 / 16;15018;2022-10-26 19:12:27:417
-5.3279;-8.9348;3.0236;0.0801;-9.8055;0.1306;-7.1597;-3.0778;-1.5812;-1.4064;0.1174;2.3763;0.0;24.28;39.47;-12.15;286.07;82.15;-31.68;0.0;986.42;61.454;35.95842;-83.92481;798.41;NaN;;3.74;21.705664;144.8;12 / 16;15519;2022-10-26 19:12:27:918
-10.1091;-16.0214;2.0016;-3.0706;-9.2928;0.6202;3.5373;1.777;-4.2057;0.4021;-3.8425;1.4285;0.0;33.56;31.65;-7.67;177.22;71.37;78.58;0.0;986.74;60.386;35.95842;-83.92481;798.41;NaN;;3.74;21.705664;144.8;12 / 16;16018;2022-10-26 19:12:28:417
-8.0584;-13.5757;-0.8596;1.2603;-9.6233;1.4052;-5.7845;-1.4206;-1.0643;0.2957;0.5036;-1.0516;1.0;25.86;37.18;-10.37;267.05;81.01;-5.93;0.0;986.68;56.541;35.958416;-83.924805;797.11;NaN;;3.6;21.299683;139.2;12 / 16;16518;2022-10-26 19:12:28:917
-2.63;-16.7037;1.2162;-2.8705;-9.3619;0.5339;-0.5082;0.0817;-1.8623;0.4303;-0.2799;-1.579;0.0;31.18;35.33;-8.64;171.07;72.68;79.46;0.0;986.64;58.26;35.958416;-83.924805;797.11;NaN;;3.6;21.299683;139.2;12 / 16;17018;2022-10-26 19:12:29:417
-3.8222;-10.7231;-0.772;1.2822;-9.6619;1.0833;-6.1113;-1.1215;-0.1166;-0.6244;-0.2111;0.1116;0.0;26.96;36.73;-10.33;243.42;83.71;13.67;0.0;986.62;58.93;35.958416;-83.9248;797.48;NaN;;3.56;19.472078;143.3;13 / 16;17519;2022-10-26 19:12:29:918
-11.779;-8.5301;1.5658;-4.6934;-8.6043;0.3303;7.7717;3.8374;0.2875;0.6311;0.2417;-1.779;0.0;26.48;34.5;-7.61;151.02;62.55;81.92;0.0;986.63;59.219;35.958416;-83.9248;797.48;NaN;;3.56;19.472078;143.3;13 / 16;18018;2022-10-26 19:12:30:417
-7.6469;-12.6972;0.1854;-0.0526;-9.7243;1.2671;-3.0031;-0.0464;-2.2748;0.2234;0.6199;-1.4797;1.0;27.45;32.76;-8.94;257.78;82.57;2.38;0.0;986.61;56.964;35.95841;-83.92479;797.1;NaN;;4.18;18.113916;165.8;13 / 16;18518;2022-10-26 19:12:30:917
5.1712;-5.0001;-6.8853;-4.9843;-8.437;0.3806;8.8826;4.618;0.3008;0.2292;0.4245;-2.1102;0.0;24.9;32.03;-8.57;128.99;59.35;85.63;0.0;986.59;58.371;35.95841;-83.92479;797.1;NaN;;4.18;18.113916;165.8;13 / 16;19018;2022-10-26 19:12:31:417
-5.7876;-10.9448;-6.4113;-1.0136;-9.7183;0.8354;1.7548;0.7853;2.4068;0.9247;-0.036;-1.9194;0.0;23.06;33.09;-9.75;199.54;82.3;50.5;0.0;986.45;63.356;35.9584;-83.92478;798.01;NaN;;4.25;16.882736;157.8;13 / 16;19518;2022-10-26 19:12:31:917
