sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.9302;3.0969;10.1533;-0.9299;3.3073;9.1852;-0.5994;0.8398;0.5367;0.0043;-0.6263;-0.1879;20358.0;10.88;-22.52;-18.56;208.01;-19.35;8.88;5.0;986.57;48.313;35.95603;-83.92862;799.03;NaN;;;179.49678;;0 / 20;22;2022-10-12 12:43:49:380
-10.5808;3.335;8.5624;-6.452;4.7903;5.6209;-0.5946;1.3075;-1.2249;-1.1332;0.244;0.3615;16974.0;13.91;-22.16;-21.37;134.82;-30.65;48.71;5.0;986.56;51.275;35.956062;-83.92816;816.01;NaN;;3.38;44.824417;180.6;0 / 20;522;2022-10-12 12:43:49:880
-1.282;3.9969;9.2952;-5.4881;5.6039;5.8862;3.3105;-0.0776;-1.229;0.2822;-3.2434;-2.5648;11969.0;26.01;-26.12;-16.59;163.4;-32.58;59.68;5.0;986.55;50.762;35.956062;-83.92816;816.01;NaN;;3.38;44.824417;180.6;0 / 20;1022;2022-10-12 12:43:50:380
-6.999;-3.02;12.7427;-1.6062;0.0607;9.674;-9.3091;-2.5295;1.5434;0.712;-1.2008;0.9177;17195.0;20.44;-18.75;-35.19;216.72;-0.35;9.43;5.0;986.58;47.112;35.956047;-83.92817;814.32;NaN;;3.2;44.89787;164.1;15 / 20;1522;2022-10-12 12:43:50:880
0.0156;-1.1037;9.5501;-2.5236;1.233;9.3958;2.7595;-2.0397;-0.0656;-0.4503;-0.3102;-0.3736;41321.0;16.69;-9.21;-46.91;199.52;-4.01;17.66;5.0;986.58;47.333;35.956047;-83.92817;814.32;NaN;;3.2;44.89787;164.1;15 / 20;2022;2022-10-12 12:43:51:380
-4.9104;0.5016;13.9421;-1.6083;-0.4882;9.6615;-0.7068;0.7705;-2.4232;-0.2469;-0.3281;-0.2868;66599.0;16.99;-11.49;-55.37;209.23;2.85;9.45;5.0;986.57;50.786;35.956028;-83.92819;811.53;NaN;;3.6;46.054398;177.6;15 / 20;2522;2022-10-12 12:43:51:880
-1.2006;-1.3693;7.9567;-3.4373;1.584;9.0469;2.679;-2.6473;-1.4531;0.4245;-0.4082;0.2129;47597.0;23.48;-14.27;-56.02;186.7;-4.68;21.33;5.0;986.59;47.498;35.956028;-83.92819;811.53;NaN;;3.6;46.054398;177.6;15 / 20;3022;2022-10-12 12:43:52:380
-4.9822;0.4035;8.2071;-2.5426;-1.3692;9.3718;-1.9246;1.4176;-2.7414;-0.4235;-0.5921;-0.136;44414.0;35.72;-17.36;-51.6;220.03;8.03;15.18;5.0;986.55;50.02;35.95601;-83.92821;810.69;NaN;;4.21;45.28117;170.2;15 / 20;3521;2022-10-12 12:43:52:879
-0.516;-1.5479;8.7841;-3.6292;2.3899;8.7913;2.9474;-3.4663;-2.0175;0.0672;-0.1262;1.7071;35793.0;36.94;-26.03;-43.31;235.81;-14.11;22.43;5.0;986.58;48.299;35.95601;-83.92821;810.69;NaN;;4.21;45.28117;170.2;15 / 20;4021;2022-10-12 12:43:53:379
-5.2657;-0.1974;7.9137;-1.0149;-1.7086;9.6032;-3.2828;1.0613;-2.365;-0.3786;-0.3637;-1.4016;47127.0;25.48;-42.81;-33.96;202.33;6.73;9.04;5.0;986.56;50.084;35.95599;-83.92822;812.7;NaN;;4.68;41.484234;160.6;15 / 20;4522;2022-10-12 12:43:53:880
