time,seconds_elapsed,z,y,x
1667581571366601000,0.04360107421875,36.7906494140625,2.3537445068359375,127.08473205566406
1667581571376760000,0.053760009765625,36.884246826171875,2.4835357666015625,127.21463012695312
1667581571386919000,0.0639189453125,37.22264099121094,2.497650146484375,127.28245544433594
1667581571397078000,0.074078125,37.04649353027344,2.680877685546875,127.22186279296875
1667581571407237000,0.084237060546875,36.92640686035156,2.9356231689453125,127.23802185058594
1667581571417396000,0.09439599609375,37.14447021484375,2.801239013671875,127.344970703125
1667581571427555000,0.10455517578125,37.20050048828125,3.144073486328125,127.29742431640625
1667581571437713000,0.114712890625,36.79438781738281,2.87261962890625,127.12435913085938
1667581571447872000,0.1248720703125,36.834259033203125,2.8872222900390625,127.046630859375
1667581571458030000,0.135030029296875,36.62513732910156,2.9131927490234375,126.908203125
1667581571468189000,0.14518896484375,36.8748779296875,2.9956207275390625,126.82301330566406
1667581571478348000,0.15534814453125,36.530059814453125,2.879608154296875,126.58012390136719
1667581571488507100,0.165507080078125,36.26658630371094,2.7209930419921875,126.31242370605469
1667581571498667000,0.1756669921875,36.31880187988281,2.652069091796875,126.441162109375
1667581571508826000,0.185826171875,36.010467529296875,2.4111328125,126.06240844726562
1667581571518985000,0.19598486328125,36.161529541015625,2.284027099609375,126.10234069824219
1667581571529145000,0.20614501953125,36.06071472167969,2.2135467529296875,125.86247253417969
1667581571539305000,0.216304931640625,36.03700256347656,2.102630615234375,125.805908203125
1667581571549463000,0.226463134765625,36.17021179199219,1.91009521484375,125.43902587890625
1667581571559623000,0.236622802734375,35.98133850097656,1.87506103515625,125.43850708007812
1667581571569782000,0.246781982421875,35.73504638671875,1.7356719970703125,125.40423583984375
1667581571579941000,0.256941162109375,35.89619445800781,1.769195556640625,125.09420776367188
1667581571590100000,0.267099853515625,35.54817199707031,1.69775390625,124.95074462890625
1667581571600258000,0.277258056640625,35.51899719238281,1.483642578125,124.83753967285156
1667581571610417000,0.2874169921875,36.0374755859375,1.5118865966796875,124.82417297363281
1667581571620575000,0.297574951171875,35.89186096191406,1.293975830078125,124.54025268554688
1667581571630734800,0.30773486328125,35.7081298828125,1.17266845703125,124.51893615722656
1667581571640893000,0.317892822265625,36.01930236816406,0.744476318359375,124.64378356933594
1667581571651052000,0.328052001953125,36.20594787597656,0.438690185546875,124.72520446777344
1667581571661211100,0.338211181640625,36.408660888671875,-0.0851287841796875,124.69245910644531
1667581571671370000,0.348369873046875,36.449493408203125,-0.3986053466796875,124.69631958007812
1667581571681529000,0.358529052734375,36.576202392578125,-0.774566650390625,124.40431213378906
1667581571691688000,0.36868798828125,37.17095947265625,-1.0511322021484375,124.33538818359375
1667581571701846000,0.378845947265625,36.88099670410156,-1.259552001953125,123.91075134277344
1667581571712004900,0.3890048828125,36.6256103515625,-1.6377410888671875,123.77276611328125
1667581571722164000,0.3991640625,37.02081298828125,-2.010650634765625,123.518798828125
1667581571732322800,0.40932275390625,36.92803955078125,-2.3730926513671875,123.13934326171875
1667581571742482000,0.41948193359375,36.94635009765625,-2.8997344970703125,122.78935241699219
1667581571752641000,0.42964111328125,37.06767272949219,-3.197296142578125,122.57072448730469
1667581571762799900,0.4397998046875,37.044952392578125,-3.3188629150390625,122.09828186035156
1667581571772959200,0.449959228515625,37.04365539550781,-3.64410400390625,121.762451171875
1667581571783118300,0.460118408203125,37.01359558105469,-4.210052490234375,121.69084167480469
1667581571793276200,0.470276123046875,37.0584716796875,-4.4326019287109375,121.28213500976562
1667581571803435000,0.48043505859375,37.28382873535156,-4.7703399658203125,121.16975402832031
1667581571813594000,0.490593994140625,37.60565185546875,-5.5147857666015625,121.09040832519531
1667581571823752200,0.500752197265625,37.768218994140625,-5.879241943359375,120.92283630371094
1667581571833911300,0.510911376953125,37.817779541015625,-6.027252197265625,120.75593566894531
1667581571844070100,0.521070068359375,37.88981628417969,-6.391815185546875,120.62283325195312
1667581571854229200,0.531229248046875,38.05009460449219,-6.6960601806640625,120.54661560058594
1667581571864388400,0.541388427734375,38.23326110839844,-7.0254669189453125,120.42361450195312
1667581571874546200,0.551546142578125,38.69578552246094,-7.413726806640625,120.51466369628906
1667581571884705000,0.561705078125,38.7501220703125,-7.7680206298828125,120.26296997070312
1667581571894864100,0.571864013671875,38.97001647949219,-8.19659423828125,120.26753234863281
1667581571905023000,0.58202294921875,39.35154724121094,-8.715118408203125,120.14739990234375
1667581571915182000,0.59218212890625,39.386810302734375,-9.169113159179688,119.83580017089844
1667581571925342200,0.60234228515625,40.01904296875,-9.616455078125,119.60791015625
1667581571935501000,0.6125009765625,40.3726806640625,-10.24090576171875,119.32615661621094
1667581571945660200,0.62266015625,40.39738464355469,-10.625762939453125,119.04652404785156
1667581571955819000,0.632819091796875,40.738861083984375,-10.976211547851562,118.89938354492188
1667581571965979100,0.642979248046875,40.84228515625,-11.54644775390625,118.49140930175781
1667581571976138200,0.65313818359375,40.935272216796875,-11.901931762695312,118.10939025878906
1667581571986296000,0.663296142578125,41.145355224609375,-12.300369262695312,117.89695739746094
1667581571996455200,0.673455078125,41.23883056640625,-12.519882202148438,117.33522033691406
1667581572006614300,0.6836142578125,41.110443115234375,-12.64837646484375,116.95611572265625
1667581572016773000,0.693773193359375,41.28260803222656,-13.23968505859375,116.47721862792969
1667581572026932200,0.70393212890625,41.302276611328125,-13.530029296875,116.28590393066406
1667581572037090000,0.714090087890625,41.7877197265625,-13.97314453125,115.90080261230469
1667581572047250000,0.72425,42.066741943359375,-14.3985595703125,115.42643737792969
