time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667581627768021200,56.445021240234375,-1.6975846635386087,-0.3461045013767078,0.6460863646461659,0.14101132944546477,-0.6115283851767986,0.29802204109396696,0.941431251346069
1667581627778042400,56.45504248046875,-1.699359388530637,-0.3454317879048748,0.6469342060607616,0.14164887581040578,-0.6113238049157634,0.2973824934269398,0.939249376861108
1667581627788064300,56.46506420898437,-1.7006433409805413,-0.3447779515228963,0.6476365696028291,0.14158622004524435,-0.6110957158723979,0.2970810970467408,0.9376769632300774
1667581627798085400,56.47508544921875,-1.7013323646770748,-0.3440157262257143,0.6482524699987008,0.14072630157832886,-0.6109138792839156,0.2969953079369285,0.9363227504498923
1667581627808106500,56.4851064453125,-1.7013952391440599,-0.34306902585694965,0.6488272126687084,0.13910468336287907,-0.6108349945814593,0.2969974510310772,0.9348621115237005
1667581627818128400,56.49512841796875,-1.7009825350467742,-0.3418884467389054,0.6494271812773028,0.13680696768193062,-0.6108475574715777,0.2970217404661688,0.9331034553673925
1667581627828148700,56.50514868164063,-1.7004527096084174,-0.3405211219992929,0.6501038741050844,0.1340768886188414,-0.610861878822677,0.29708272010445225,0.9311250043033955
1667581627838171000,56.5151708984375,-1.7001881334728246,-0.33908270917881994,0.6508703153904887,0.13118024243961993,-0.6107548536285783,0.2972698756824272,0.9292328827564875
1667581627848192000,56.52519189453125,-1.700231033745668,-0.33774563894935195,0.6516368320408249,0.1284532790832062,-0.6105315602435634,0.2975712975376971,0.9276712774474452
1667581627858212900,56.535212890625,-1.7004684644001662,-0.336708913312665,0.6522685190203175,0.1262880514523723,-0.6102626950385313,0.2979132181406906,0.9266298546743698
1667581627868234800,56.54523486328125,-1.7009001647307576,-0.3361762479334192,0.6526524777658262,0.1250888946431979,-0.6099773089883237,0.29825804948039325,0.9263582633444981
1667581627878255900,56.555255859375,-1.7014457720460603,-0.33634724948573874,0.6526581585439746,0.12519294418951843,-0.6097177907195894,0.29858332077303057,0.9271277106357277
1667581627888277800,56.56527783203125,-1.7018117462509224,-0.33723647005003615,0.6522035231728313,0.12637075277632784,-0.6095256161016885,0.29896609667993473,0.92910075476766
1667581627898299000,56.575298828125,-1.7015838806001102,-0.33865683003050756,0.6512935139142322,0.12798873706656003,-0.6094590012674658,0.29947962595478383,0.932132809489253
1667581627908320000,56.58532006835937,-1.7008176405035722,-0.3404303484126669,0.6500333910116143,0.1295997638609617,-0.6094422933514495,0.300239715879529,0.9361424922292034
1667581627918342000,56.595341796875,-1.699785674433394,-0.34240610424701345,0.6485620841768507,0.1308767457869984,-0.6093370908204019,0.3013863183472227,0.9411179623605632
1667581627928362800,56.60536279296875,-1.6986822220874815,-0.3444290474290687,0.6470070665201083,0.13149684840607745,-0.6090379887792693,0.3030233428263991,0.9469836322229414
1667581627938385000,56.615385009765625,-1.6977283167599042,-0.34637256158129776,0.645495922957911,0.13140149885070918,-0.6084953999473138,0.3051137611438698,0.9534744131190644
1667581627948406000,56.625406005859375,-1.6969672494139325,-0.34818404508875006,0.6440746177951799,0.13061307920494755,-0.6077194367900541,0.30759200103404744,0.9603998496368009
1667581627958427000,56.635427001953126,-1.6963279490289345,-0.34988970659662083,0.6427169455538558,0.12924457295063713,-0.6067568291837326,0.31038413172849677,0.9676839145841957
1667581627968448800,56.64544873046875,-1.695756306051071,-0.3515387028068824,0.6413874634471001,0.12748315183076112,-0.6056596743697569,0.3133989522358235,0.9752567674731449
1667581627978470000,56.65546997070312,-1.6950401301825708,-0.35317318303177175,0.6400234095001746,0.12548361032997488,-0.6045377277131365,0.31650092108663475,0.9829717351041121
1667581627988491800,56.66549169921875,-1.6941522330466634,-0.3547948696374405,0.6386351515949424,0.12358538035602838,-0.6035062474642605,0.3194462021335797,0.990428450385242
1667581627998513000,56.67551293945313,-1.6932528345356068,-0.3563913860480484,0.6372866881835167,0.12230899414578518,-0.6026752544461738,0.3219214244926529,0.9970787075596882
