time,seconds_elapsed,MAGNETIC FIELD Z (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD X (μT)
1667581593584745500,22.261745361328124,-11.488716125488281,-35.157142639160156,-27.577377319335938
1667581593594766300,22.271766357421875,-11.887664794921875,-35.056365966796875,-27.36858367919922
1667581593604788200,22.281788330078125,-12.396190643310547,-34.92499542236328,-27.297027587890625
1667581593614809300,22.291809326171876,-12.815887451171875,-34.62693405151367,-27.260711669921875
1667581593624831500,22.30183154296875,-12.994468688964844,-34.50567626953125,-27.43114471435547
1667581593634853400,22.311853271484374,-12.58126449584961,-34.3492431640625,-27.666542053222656
1667581593644874200,22.321874267578124,-12.448196411132812,-34.40715026855469,-27.865570068359375
1667581593654896400,22.331896484375,-12.050216674804688,-34.085655212402344,-28.302352905273438
1667581593664917500,22.34191748046875,-11.56789779663086,-33.98973846435547,-28.60260772705078
1667581593674939400,22.351939453125,-11.225582122802734,-33.84208679199219,-28.952369689941406
1667581593684960300,22.361960205078127,-11.416717529296875,-33.68576431274414,-28.984085083007812
1667581593694982400,22.371982421875,-12.019317626953125,-33.418312072753906,-28.92913055419922
1667581593705004500,22.382004638671877,-12.74056625366211,-33.14002990722656,-28.96009063720703
1667581593715025400,22.392025390625,-13.907470703125,-32.75956726074219,-28.851478576660156
1667581593725047300,22.40204736328125,-14.951568603515625,-32.694820404052734,-28.688758850097656
1667581593735068400,22.412068359375,-15.564090728759766,-32.51618957519531,-28.563133239746094
1667581593745090600,22.422090576171875,-16.269287109375,-32.17387008666992,-28.543853759765625
1667581593755111400,22.432111328125,-16.577342987060547,-31.923105239868164,-28.595375061035156
1667581593765133300,22.44213330078125,-16.50428009033203,-31.913837432861328,-28.87945556640625
1667581593775155200,22.4521552734375,-16.169902801513672,-31.72979736328125,-29.079185485839844
1667581593785177300,22.46217724609375,-16.008987426757812,-31.693485260009766,-29.293601989746094
1667581593795199200,22.47219921875,-15.931324005126953,-31.48211097717285,-29.4464111328125
1667581593805220400,22.482220458984376,-16.157363891601562,-31.178274154663086,-29.607276916503906
1667581593815242200,22.4922421875,-16.560596466064453,-31.07107925415039,-29.630859375
1667581593825263400,22.502263427734373,-17.350360870361328,-30.908706665039062,-29.455429077148438
1667581593835285200,22.51228515625,-17.933452606201172,-30.686037063598633,-29.22217559814453
1667581593845307400,22.522307373046875,-18.300064086914062,-30.374040603637695,-28.93103790283203
1667581593855328300,22.532328369140625,-18.300064086914062,-30.374040603637695,-28.93103790283203
1667581593865350100,22.54235009765625,-18.93291473388672,-30.07868003845215,-28.86888885498047
1667581593875371300,22.552371337890627,-19.50995635986328,-29.87197494506836,-28.91852569580078
1667581593885393200,22.56239306640625,-20.242835998535156,-29.68787384033203,-29.051849365234375
1667581593895414300,22.572414306640624,-20.407188415527344,-29.41659927368164,-29.30358123779297
1667581593905436200,22.582436279296875,-20.521873474121094,-29.17403793334961,-29.376327514648438
1667581593915458300,22.592458251953126,-20.651031494140625,-29.07461166381836,-29.505538940429688
1667581593925479200,22.602479248046876,-20.503158569335938,-28.885271072387695,-29.710289001464844
1667581593935501300,22.612501220703123,-20.581737518310547,-28.644447326660156,-29.747169494628906
1667581593945522400,22.6225224609375,-20.9693603515625,-28.433387756347656,-29.91399383544922
1667581593955544300,22.63254443359375,-21.5836181640625,-28.39706039428711,-29.921363830566406
1667581593965565200,22.642565185546875,-22.144367218017578,-28.077983856201172,-29.925994873046875
1667581593975587300,22.65258740234375,-22.578475952148438,-27.90533447265625,-29.939956665039062
1667581593985609200,22.662609130859376,-22.91744613647461,-27.733783721923828,-29.8802490234375
1667581593995630300,22.67263037109375,-23.03778076171875,-27.499147415161133,-29.911270141601562
1667581594005652200,22.68265234375,-22.961166381835938,-27.35055160522461,-30.140174865722656
1667581594015673000,22.692673095703125,-22.698795318603516,-27.161964416503906,-30.43273162841797
1667581594025695200,22.7026953125,-22.369747161865234,-26.96173095703125,-30.87371826171875
1667581594035716400,22.71271630859375,-21.868907928466797,-26.89565086364746,-31.297637939453125
1667581594045738200,22.72273828125,-21.659515380859375,-26.672420501708984,-31.56817626953125
1667581594055760100,22.732760009765624,-21.30807113647461,-26.4515438079834,-31.958740234375
1667581594065781200,22.74278125,-21.466644287109375,-26.16254425048828,-32.04051971435547
1667581594075803400,22.752803466796873,-21.769752502441406,-26.007394790649414,-32.05479431152344
1667581594085824300,22.76282421875,-22.202484130859375,-25.79532814025879,-31.923683166503906
1667581594095846100,22.77284619140625,-22.41513442993164,-25.519752502441406,-31.889183044433594
1667581594105867300,22.7828671875,-22.89676284790039,-25.235183715820312,-31.936424255371094
1667581594115889400,22.792889404296876,-22.77368927001953,-25.19778060913086,-31.905189514160156
1667581594125911300,22.802911376953126,-22.92379379272461,-25.153152465820312,-32.10088348388672
1667581594135932200,22.81293212890625,-22.657649993896484,-25.21051025390625,-32.318397521972656
1667581594145954300,22.822954345703124,-22.059024810791016,-25.354248046875,-32.42017364501953
1667581594155975400,22.832975341796875,-21.57254409790039,-25.134361267089844,-32.755836486816406
1667581594165997300,22.842997314453125,-21.333934783935547,-25.235551834106445,-32.81281280517578
1667581594176018200,22.85301806640625,-20.978790283203125,-25.240413665771484,-32.98554992675781
1667581594186040000,22.8630400390625,-21.002723693847656,-25.336448669433594,-32.93627166748047
1667581594196061400,22.8730615234375,-20.898452758789062,-25.199954986572266,-32.861351013183594
1667581594206083300,22.883083251953124,-20.716815948486328,-25.333175659179688,-32.84587860107422
1667581594216105200,22.893105224609375,-20.862995147705078,-25.48444366455078,-32.81884765625
1667581594226126000,22.9031259765625,-20.637210845947266,-25.653915405273438,-32.779747009277344
1667581594236148500,22.9131484375,-20.322582244873047,-25.79665756225586,-32.69000244140625
1667581594246169300,22.92316943359375,-20.4150390625,-25.88243293762207,-32.80590057373047
1667581594256191200,22.933191162109374,-20.282512664794922,-26.25861358642578,-32.78947448730469
1667581594266212400,22.94321240234375,-20.14565658569336,-26.27838134765625,-32.8365478515625
1667581594276234200,22.953234130859375,-20.130294799804688,-26.29745864868164,-32.730255126953125
1667581594286256400,22.96325634765625,-20.10486602783203,-26.172855377197266,-32.814056396484375
1667581594296277200,22.97327734375,-20.15729522705078,-26.060455322265625,-32.557281494140625
1667581594306299100,22.983299072265623,-20.518627166748047,-26.01287841796875,-32.534759521484375
1667581594316320300,22.9933203125,-20.569786071777344,-25.888376235961914,-32.499183654785156
1667581594326342400,23.00334228515625,-20.927753448486328,-25.62837791442871,-32.5113525390625
1667581594336363300,23.01336328125,-21.14013671875,-25.60568618774414,-32.48193359375
1667581594346385200,23.02338525390625,-21.072322845458984,-25.451019287109375,-32.617889404296875
1667581594356407000,23.033406982421877,-21.15030288696289,-25.247638702392578,-32.64209747314453
1667581594366428200,23.04342822265625,-21.021507263183594,-25.02640724182129,-32.85722351074219
1667581594376450300,23.0534501953125,-20.97854232788086,-25.14708137512207,-32.95068359375
1667581594386471200,23.06347119140625,-21.200374603271484,-25.05356788635254,-33.05896759033203
1667581594396493300,23.073493408203124,-21.16214370727539,-24.915142059326172,-33.00779724121094
1667581594406514200,23.08351416015625,-21.21624755859375,-24.671844482421875,-33.01094055175781
1667581594416536300,23.093536376953125,-21.136695861816406,-24.612314224243164,-33.11065673828125
1667581594426557200,23.10355712890625,-21.38330841064453,-24.533214569091797,-33.23182678222656
1667581594436579300,23.113579345703126,-21.456619262695312,-24.53106117248535,-33.38971710205078
1667581594446601200,23.123601318359373,-21.30612564086914,-24.34750747680664,-33.469825744628906
1667581594456622300,23.133622314453124,-21.136634826660156,-24.147342681884766,-33.57079315185547
1667581594466644200,23.143644287109375,-20.973987579345703,-24.163522720336914,-33.865867614746094
1667581594476665300,23.153665283203125,-20.824668884277344,-24.177778244018555,-34.024932861328125
1667581594486687200,23.163687255859376,-20.566024780273438,-24.226295471191406,-34.12310791015625
1667581594496708000,23.1737080078125,-20.375938415527344,-24.171192169189453,-34.48542785644531
1667581594506730200,23.183730224609373,-20.391536712646484,-24.060157775878906,-34.5279541015625
1667581594516752100,23.193752197265624,-19.88613510131836,-24.041305541992188,-34.689170837402344
1667581594526773200,23.203773193359375,-19.946575164794922,-24.033811569213867,-34.99507141113281
1667581594536795100,23.213795166015625,-19.77820587158203,-24.1357421875,-35.209693908691406
1667581594546816300,23.223816162109376,-19.55581283569336,-24.21375274658203,-35.378135681152344
1667581594556838400,23.23383837890625,-19.46426773071289,-24.201297760009766,-35.35090637207031
1667581594566859300,23.243859375,-19.54953384399414,-24.317752838134766,-35.35826110839844
1667581594576881200,23.253881103515624,-19.80447006225586,-24.21708869934082,-35.53141784667969
1667581594586902000,23.263902099609375,-19.680255889892578,-24.24213409423828,-35.51245880126953
1667581594596924400,23.27392431640625,-19.986778259277344,-24.216045379638672,-35.53697967529297
1667581594606946300,23.2839462890625,-19.986778259277344,-24.216045379638672,-35.53697967529297
1667581594616967200,23.29396728515625,-19.565967559814453,-23.97658920288086,-35.396026611328125
1667581594626989300,23.3039892578125,-19.83245086669922,-23.973159790039062,-35.534942626953125
1667581594637010400,23.314010498046876,-20.057659149169922,-23.95907211303711,-35.55071258544922
1667581594647032300,23.3240322265625,-20.051803588867188,-23.705305099487305,-35.81941604614258
1667581594657053200,23.33405322265625,-19.844505310058594,-23.918916702270508,-35.88007354736328
1667581594667075000,23.344074951171876,-19.98135757446289,-23.881370544433594,-36.00982666015625
1667581594677097200,23.35409716796875,-19.70794677734375,-23.722925186157227,-36.085594177246094
1667581594687118300,23.364118408203126,-19.939502716064453,-23.734756469726562,-36.21236801147461
1667581594697140200,23.37414013671875,-20.205135345458984,-23.693674087524414,-36.07382583618164
1667581594707161000,23.3841611328125,-20.381065368652344,-23.47106170654297,-35.9036750793457
1667581594717183200,23.394183349609374,-20.369918823242188,-23.42660140991211,-35.73020935058594
