time,seconds_elapsed,z,y,x
1667847355294228500,0.028228515625,-0.960235595703125,-0.2232513427734375,0.0298919677734375
1667847356396596500,1.130596435546875,-1.21630859375,0.19189453125,-0.064178466796875
1667847357398751700,2.132751708984375,-0.85687255859375,-0.097900390625,0.008270263671875
1667847358400907000,3.134906982421875,-0.919189453125,-0.0690765380859375,-0.055572509765625
1667847359403062300,4.137062255859375,-0.9293212890625,-0.2789154052734375,-0.2812652587890625
1667847360405219800,5.1392197265625,-0.673858642578125,-0.041259765625,-0.1404571533203125
1667847361407378000,6.1413779296875,-1.412322998046875,-0.2883453369140625,-0.1312103271484375
1667847362409536000,7.143535888671875,-0.936920166015625,-0.3877716064453125,-0.1545867919921875
1667847363411695400,8.1456953125,-0.952972412109375,-0.0559539794921875,-0.05279541015625
1667847364413856300,9.147856201171875,-1.5408172607421875,-0.2920684814453125,-0.0690765380859375
1667847365416017000,10.150016845703124,-0.7115020751953125,-0.287017822265625,0.0341949462890625
1667847366418179300,11.152179443359374,-1.0373382568359375,-0.0648345947265625,-0.095733642578125
1667847367420340000,12.154340087890626,-1.304046630859375,-0.38079833984375,0.0589752197265625
1667847368422501600,13.156501708984376,-0.770538330078125,-0.267669677734375,0.16033935546875
1667847369424664800,14.158664794921876,-0.4951171875,-0.0246429443359375,-0.1140289306640625
1667847370421815300,15.155815185546874,-0.9573974609375,-0.3911895751953125,-0.3087921142578125
1667847371423978500,16.157978515625,-1.029876708984375,-0.2281646728515625,0.0188751220703125
1667847372426141000,17.160140869140626,-0.73016357421875,-0.0422821044921875,-0.0333709716796875
1667847373428302600,18.162302490234374,-0.9800262451171875,-0.2906951904296875,-0.2203521728515625
1667847374430464300,19.16446435546875,-1.2754669189453125,0.1136932373046875,0.0953826904296875
1667847375432625400,20.16662548828125,-0.991455078125,0.1185302734375,-0.0989837646484375
1667847376434787300,21.168787353515626,-0.8572235107421875,-0.411468505859375,-0.31597900390625
1667847377436949500,22.170949462890626,-0.6057586669921875,-0.178466796875,-0.1849365234375
1667847378439110400,23.1731103515625,-1.3481597900390625,0.220947265625,0.063507080078125
1667847379441273300,24.1752734375,-0.662261962890625,-0.60919189453125,-0.1213836669921875
1667847380443434800,25.177434814453125,-0.7232513427734375,-0.1272430419921875,-0.1949462890625
1667847381445596700,26.1795966796875,-0.8085174560546875,-0.521209716796875,-0.35870361328125
1667847382447759000,27.181759033203125,-1.0543670654296875,-0.6902923583984375,-0.19671630859375
1667847383449920300,28.183920166015625,-0.8592529296875,-0.10723876953125,-0.1378021240234375
1667847384452082200,29.186082275390625,-0.867523193359375,-0.5368499755859375,-0.2572174072265625
1667847385454244000,30.188244140625,-0.9035797119140625,-0.6277313232421875,-0.1023406982421875
1667847386456406500,31.190406494140625,-0.5599365234375,-0.10247802734375,-0.0055084228515625
1667847387458568000,32.19256787109375,-0.6231231689453125,-0.5763702392578125,-0.377105712890625
1667847388460728800,33.194728759765624,-1.3415069580078125,-0.62176513671875,-0.3954010009765625
1667847389462889200,34.19688916015625,-0.825927734375,0.06610107421875,-0.1660003662109375
1667847390465050400,35.19905029296875,-0.6485137939453125,-0.5097808837890625,-0.4452972412109375
1667847391467210800,36.20121069335938,-0.86871337890625,-0.2929840087890625,-0.0425872802734375
1667847392469370600,37.20337060546875,-0.8710784912109375,0.1047210693359375,-0.4052581787109375
1667847393471530000,38.205530029296874,-0.83135986328125,-0.4084930419921875,-0.1039581298828125
1667847394473688800,39.207688720703125,-0.73455810546875,-0.5207672119140625,-0.188934326171875
1667847395475847400,40.209847412109376,-0.9738616943359375,0.0573883056640625,-0.3450469970703125
1667847396478005800,41.212005859375,-0.7149200439453125,-0.8235321044921875,-0.075347900390625
1667847397480164000,42.2141640625,-1.6253509521484375,-0.4918670654296875,-0.60931396484375
1667847398482320100,43.21632006835937,-0.966644287109375,-0.67041015625,-0.4395294189453125
1667847399484477400,44.2184775390625,-0.6981658935546875,-0.58599853515625,-0.391845703125
1667847400486634000,45.220634033203126,-1.044677734375,0.044281005859375,-0.0379791259765625
