time,seconds_elapsed,z,y,x
1667857353101953300,85.08995336914063,27.063812255859375,26.816268920898438,96.43148803710938
1667857353112106200,85.10010620117187,26.697845458984375,26.926162719726562,96.53921508789062
1667857353122258200,85.11025805664063,27.43896484375,26.678268432617188,96.99659729003906
1667857353132411100,85.1204111328125,26.786941528320312,26.670440673828125,97.16810607910156
1667857353142564900,85.13056494140625,26.772140502929688,26.419647216796875,97.52171325683594
1667857353152717800,85.1407177734375,26.829345703125,26.317276000976562,97.85894775390625
1667857353162871800,85.15087182617188,26.957275390625,26.587722778320312,97.84730529785156
1667857353173025800,85.16102587890624,26.783279418945312,26.784896850585938,97.89027404785156
1667857353183178800,85.1711787109375,26.846115112304688,26.641342163085938,98.05079650878906
1667857353193331700,85.18133178710937,26.941970825195312,26.747268676757812,98.09980773925781
1667857353203484700,85.19148461914062,26.791946411132812,26.701034545898438,98.12643432617188
1667857353213638700,85.201638671875,26.7384033203125,26.691726684570312,98.24339294433594
1667857353223791900,85.2117919921875,26.911758422851562,26.859161376953125,98.29624938964844
1667857353233944800,85.22194482421875,27.153732299804688,26.989501953125,98.05874633789062
1667857353244098600,85.2320986328125,26.927078247070312,27.046096801757812,97.97601318359375
1667857353254251800,85.24225170898437,27.246002197265625,27.102157592773438,98.06265258789062
1667857353264405800,85.25240576171875,27.335479736328125,27.372283935546875,97.69061279296875
1667857353274558700,85.26255883789062,27.167495727539062,27.537765502929688,97.60566711425781
1667857353284712700,85.27271264648438,27.283447265625,27.461288452148438,97.41705322265625
1667857353294866000,85.28286596679688,27.203262329101562,27.4056396484375,97.39486694335938
1667857353305020000,85.29302001953126,27.088577270507812,27.493576049804688,97.17930603027344
1667857353315174000,85.303173828125,27.239822387695312,27.402374267578125,96.94194030761719
1667857353325326600,85.31332666015625,27.383270263671875,27.168899536132812,96.88774108886719
1667857353335480600,85.32348046875,27.13165283203125,27.05511474609375,96.81346130371094
1667857353345633800,85.3336337890625,27.155181884765625,26.886001586914062,96.70271301269531
1667857353355787800,85.34378784179688,26.983551025390625,26.9705810546875,96.79450988769531
1667857353365940700,85.35394067382812,26.8663330078125,26.864334106445312,97.05316162109375
1667857353376094700,85.3640947265625,27.31378173828125,27.27996826171875,97.06356811523438
1667857353386248000,85.374248046875,26.782913208007812,27.679000854492188,96.93582153320312
1667857353396400600,85.38440063476563,27.130996704101562,28.23712158203125,97.234130859375
1667857353406554600,85.3945546875,27.323959350585938,28.800186157226562,97.4390869140625
1667857353416708600,85.40470849609375,27.585723876953125,29.387313842773438,97.61370849609375
