time,seconds_elapsed,MAGNETIC FIELD Z (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD X (μT)
1667857362089993200,94.0779931640625,-37.62123489379883,15.662202835083008,-17.774505615234375
1667857362100014300,94.08801440429687,-37.47755432128906,15.199922561645508,-18.13916015625
1667857362110034200,94.0980341796875,-37.74352264404297,14.612447738647461,-18.492637634277344
1667857362120054300,94.10805419921876,-38.045955657958984,14.153158187866211,-18.52684783935547
1667857362130075100,94.1180751953125,-38.319828033447266,13.614171981811523,-18.640602111816406
1667857362140095200,94.12809521484375,-38.310089111328125,13.275371551513672,-18.38776397705078
1667857362150115300,94.138115234375,-38.45176696777344,12.904594421386719,-18.22510528564453
1667857362160136200,94.14813623046875,-38.716796875,12.897171020507812,-18.125450134277344
1667857362170156300,94.15815625,-38.64825439453125,12.862319946289062,-18.015113830566406
1667857362180176400,94.16817626953124,-38.75864791870117,12.963340759277344,-17.78221893310547
1667857362190197200,94.178197265625,-38.89165115356445,13.286703109741211,-17.640159606933594
1667857362200217300,94.18821728515626,-38.54466247558594,13.582841873168945,-17.436195373535156
1667857362210237200,94.1982373046875,-38.54115676879883,13.937200546264648,-17.17633056640625
1667857362220258300,94.20825830078125,-38.61476135253906,14.357336044311523,-17.097618103027344
1667857362230278100,94.21827807617187,-38.36190414428711,14.606843948364258,-16.941543579101562
1667857362240298200,94.22829833984375,-38.330806732177734,14.803007125854492,-16.807273864746094
1667857362250319400,94.2383193359375,-38.44768524169922,15.004850387573242,-16.84160614013672
1667857362260339200,94.24833911132812,-38.39258575439453,15.058965682983398,-16.720375061035156
1667857362270359300,94.258359375,-38.375736236572266,15.046041488647461,-16.73572540283203
1667857362280380200,94.26838012695312,-38.340782165527344,14.897443771362305,-16.717147827148438
1667857362290400300,94.27840014648437,-38.43203353881836,14.92418098449707,-16.821632385253906
1667857362300420400,94.28842041015625,-38.30056381225586,15.005311965942383,-16.916152954101562
1667857362310441200,94.29844116210937,-38.24109649658203,15.093168258666992,-16.91106414794922
1667857362320461300,94.30846142578125,-38.152835845947266,15.323991775512695,-16.992408752441406
1667857362330481400,94.3184814453125,-38.16331100463867,15.397775650024414,-16.98065185546875
1667857362340502300,94.32850219726562,-38.12233352661133,15.459470748901367,-17.006912231445312
1667857362350522400,94.3385224609375,-38.04890060424805,15.487051010131836,-17.079574584960938
1667857362360542200,94.34854223632813,-38.04890060424805,15.487051010131836,-17.079574584960938
1667857362370563300,94.35856323242187,-38.039459228515625,15.376352310180664,-16.93708038330078
1667857362380583200,94.36858325195313,-38.2336311340332,15.312097549438477,-16.918548583984375
1667857362390604300,94.37860424804687,-38.35951232910156,15.081132888793945,-16.677276611328125
1667857362400624400,94.38862426757812,-38.48726272583008,14.687036514282227,-16.425453186035156
1667857362410644200,94.39864428710938,-38.691322326660156,14.529077529907227,-16.139366149902344
1667857362420665300,94.40866528320312,-38.844390869140625,14.343439102172852,-15.76593017578125
1667857362430685200,94.41868530273437,-39.02928924560547,14.303911209106445,-15.395347595214844
1667857362440705300,94.42870532226563,-39.377655029296875,14.228155136108398,-14.957069396972656
1667857362450726100,94.43872607421875,-39.61719512939453,14.276601791381836,-14.501853942871094
1667857362460746200,94.44874633789063,-39.67662811279297,14.26618766784668,-14.00897216796875
1667857362470766300,94.45876635742188,-39.59235382080078,14.419801712036133,-13.430778503417969
1667857362480787200,94.468787109375,-39.817481994628906,14.635702133178711,-13.079849243164062
1667857362490807300,94.47880737304688,-39.77853775024414,14.979196548461914,-12.547248840332031
1667857362500827400,94.48882739257813,-39.69842529296875,15.24378776550293,-12.008064270019531
1667857362510848300,94.49884814453125,-39.71880340576172,15.503103256225586,-11.605987548828125
1667857362520868400,94.50886840820313,-39.664031982421875,15.86033821105957,-11.170257568359375
1667857362530888200,94.51888818359375,-39.807960510253906,16.000871658325195,-10.763519287109375
1667857362540909300,94.52890942382813,-39.888458251953125,15.910425186157227,-10.418838500976562
1667857362550929400,94.53892944335938,-40.15750503540039,15.875764846801758,-9.911361694335938
1667857362560949200,94.54894921875,-40.32680892944336,15.825620651245117,-9.650314331054688
1667857362570970400,94.55897045898438,-40.26210021972656,15.688772201538086,-9.276359558105469
1667857362580990200,94.568990234375,-40.580116271972656,15.539724349975586,-8.948959350585938
1667857362591010300,94.57901025390625,-40.72560119628906,15.38337516784668,-8.657073974609375
1667857362601031400,94.58903149414063,-40.77513885498047,15.214315414428711,-8.239730834960938
1667857362611051300,94.59905126953124,-40.88023376464844,15.187704086303711,-7.935874938964844
1667857362621071400,94.6090712890625,-40.91822052001953,14.88557243347168,-7.5846405029296875
1667857362631092200,94.61909228515626,-41.08326721191406,14.735952377319336,-7.2422637939453125
1667857362641112300,94.6291123046875,-41.07880401611328,14.61366081237793,-6.9315643310546875
1667857362651132400,94.63913232421875,-41.26818084716797,14.339315414428711,-6.624603271484375
1667857362661153300,94.6491533203125,-41.388885498046875,14.17631721496582,-6.322540283203125
1667857362671173400,94.65917333984375,-41.44384765625,14.273897171020508,-6.1751708984375
1667857362681193500,94.669193359375,-41.559959411621094,14.340509414672852,-5.799827575683594
