time,seconds_elapsed,GRAVITY Z (m/s²),GRAVITY Y (m/s²),GRAVITY X (m/s²)
1667857316386808000,48.37480810546875,-9.572149754729866,-1.9159948037229477,-0.9345036404840648
1667857316396829200,48.3848291015625,-9.60729764047861,-1.7202689641356468,-0.954405953240767
1667857316406849000,48.39484912109375,-9.641582771918177,-1.4955115297228097,-0.9867659618366509
1667857316416870100,48.4048701171875,-9.673035310280323,-1.243831893853843,-1.0274489045545458
1667857316426890200,48.41489013671875,-9.698974638178944,-0.9789731890685855,-1.0685896740425378
1667857316436911000,48.4249111328125,-9.71895710349977,-0.7256336571633816,-1.0889063397537917
1667857316446931200,48.43493115234375,-9.733734985914825,-0.5075771086286753,-1.0803487200930715
1667857316456952000,48.4449521484375,-9.744490773206948,-0.33649759798739104,-1.0497845819380134
1667857316466972200,48.45497216796875,-9.753599962335825,-0.20814791612382977,-0.9971666520807891
1667857316476993000,48.464992919921876,-9.762696876505016,-0.10073484023446216,-0.9219441647708415
1667857316487013000,48.47501318359375,-9.771097040581703,0.016930573786783497,-0.8341229657158256
1667857316497034000,48.48503393554687,-9.777319276097415,0.1556875879811123,-0.7417384773332625
1667857316507054000,48.49505419921875,-9.781163092043995,0.2929668646229431,-0.6429618767607956
1667857316517075000,48.50507495117188,-9.783512285518645,0.39811858971789477,-0.5429301615606993
1667857316527095000,48.515094970703124,-9.785421334010362,0.4568806483533233,-0.4551624827912077
1667857316537116200,48.5251162109375,-9.787398771563172,0.4742870161084458,-0.3902066475495696
1667857316547136000,48.53513598632812,-9.789234754818677,0.4697693925535306,-0.34725477351900186
1667857316557157000,48.5451572265625,-9.79036580467522,0.46431890859529373,-0.321764833355695
1667857316567177000,48.555177001953126,-9.790022690325975,0.4761272371476516,-0.31486981314495205
1667857316577198000,48.56519799804688,-9.787854698637128,0.5132110228624195,-0.32388317721653725
1667857316587218000,48.57521801757812,-9.784263396146892,0.5687952917119488,-0.3391849373752251
1667857316597239000,48.585239013671874,-9.780193370229005,0.6257121243394911,-0.3559307223297655
1667857316607259100,48.59525903320313,-9.776611420089006,0.6681212332628667,-0.37665615150500087
1667857316617280000,48.60528002929688,-9.774498373457789,0.6847161750372499,-0.40090383652225137
1667857316627300000,48.615300048828125,-9.77436451794505,0.6717320441711694,-0.42539018913358445
1667857316637321000,48.625321044921876,-9.776195240503549,0.6313063641499728,-0.4447973022518679
1667857316647341000,48.63534106445312,-9.779434076294303,0.5713273309402167,-0.45457266367189586
1667857316657362200,48.64536206054687,-9.783381352615356,0.5062125788098201,-0.4467496418960392
1667857316667382000,48.65538208007813,-9.787303494495152,0.4547331514632329,-0.41507787129264323
1667857316677403100,48.66540307617188,-9.79042308782041,0.4335581884222105,-0.36059721630346026
1667857316687423200,48.67542333984375,-9.791974408915639,0.4517309374399483,-0.28906149121485647
1667857316697443000,48.68544311523438,-9.791455353477597,0.5041736203281209,-0.20878562950547783
1667857316707464200,48.69546411132813,-9.789018481719493,0.5742256827302277,-0.12556375007261522
1667857316717484000,48.705484130859375,-9.785814132720231,0.6378030326928943,-0.037857044242741535
1667857316727505200,48.715505126953126,-9.783207165092229,0.6754211079474538,0.05517930021125357
1667857316737525200,48.72552514648437,-9.781740599671005,0.6838499135967344,0.1424247589046601
1667857316747546000,48.73554614257812,-9.781070737585425,0.6748651545651256,0.21353242217376828
1667857316757566200,48.74556616210938,-9.780354698270559,0.6683200437705964,0.2615166643483564
1667857316767587000,48.75558715820313,-9.779013220533727,0.6773721689499914,0.2871414464050904
1667857316777607200,48.765607177734374,-9.777083129253983,0.7021119118005037,0.2933824596865102
1667857316787628300,48.775628173828125,-9.775153037974238,0.7327499189093708,0.2825744855494238
1667857316797648100,48.78564819335938,-9.773946000272035,0.758009813176468,0.2564855748459697
1667857316807669200,48.79566918945312,-9.773983409672976,0.76908416489847,0.21942137061450628
1667857316817689000,48.805689208984376,-9.775442960831523,0.7616993153441697,0.175832988778688
1667857316827710200,48.815710205078126,-9.778235221898555,0.7344141257945448,0.13090069065378046
1667857316837730000,48.82572998046875,-9.782090143761039,0.6880903276454657,0.08734071292853914
1667857316847751200,48.83575122070312,-9.78658160996139,0.6252228064525872,0.04793573142432142
1667857316857771300,48.84577124023438,-9.791330265793203,0.547807704469189,0.01203906856831163
1667857316867792100,48.85579223632813,-9.795939805415273,0.457661021608673,-0.022295468670665286
1667857316877812200,48.865812255859375,-9.799986450457572,0.3564467820931226,-0.06000129070733674
1667857316887833000,48.8758330078125,-9.803080324819684,0.24566384617816656,-0.09822977121151052
1667857316897853200,48.88585327148437,-9.804909293812512,0.1283659114791546,-0.13290768309463746
1667857316907874000,48.8958740234375,-9.805312613916396,0.007233264305337797,-0.16180667364960535
1667857316917894100,48.90589404296875,-9.804264566168188,-0.11580674629318527,-0.18265761063434183
1667857316927915000,48.9159150390625,-9.801747030389308,-0.24096637254431844,-0.19513494275575502
1667857316937935000,48.92593505859375,-9.797592833319305,-0.36949477197565134,-0.2025639054464176
1667857316947956000,48.9359560546875,-9.791537771064043,-0.5025943152474239,-0.20872575254440306
1667857316957976000,48.94597607421875,-9.783247497102618,-0.6416434876386076,-0.21620876524355262
1667857316967997200,48.9559970703125,-9.772424489793181,-0.7857818363949656,-0.22945483498144895
1667857316978017000,48.96601708984375,-9.758815066635607,-0.934123189799115,-0.2516427379246801
1667857316988038100,48.9760380859375,-9.742038119357824,-1.0874295451994984,-0.28384825007859615
1667857316998058000,48.98605810546875,-9.721576346087454,-1.2472510546475648,-0.325119660208933
1667857317008079000,48.9960791015625,-9.696881465291977,-1.414651694113016,-0.37367275178004056
1667857317018099000,49.006098876953125,-9.667745387178659,-1.5887665903948247,-0.42532746262829746
1667857317028120000,49.0161201171875,-9.634373278930783,-1.76702750044018,-0.4762853868514299
1667857317038140200,49.02614013671875,-9.59718774987459,-1.9466284269176422,-0.5244172208031639
1667857317048161000,49.0361611328125,-9.55686976801157,-2.1246071590207514,-0.568043998420611
1667857317058181000,49.04618115234375,-9.513983981487154,-2.299602491398901,-0.6052449077090248
1667857317068202000,49.05620190429688,-9.469049445739389,-2.4703397279411554,-0.6363241923119872
1667857317078222000,49.06622216796875,-9.422450776171683,-2.6364716626450417,-0.6609225539304315
1667857317088243000,49.076242919921874,-9.374214276269077,-2.7986004991874096,-0.679948449178785
1667857317098263000,49.08626293945313,-9.324224795219301,-2.956921760140359,-0.6970123967044055
1667857317108283600,49.09628369140625,-9.273179083114861,-3.1101264087319374,-0.7110900949608534
1667857317118303700,49.1063037109375,-9.222292360964417,-3.2559821558654307,-0.719925800910592
1667857317128323800,49.11632373046875,-9.173294229039548,-3.3904759665071964,-0.7250753656934946
1667857317138344700,49.1263447265625,-9.128362615901231,-3.5080241953060027,-0.7328986066650599
1667857317148364800,49.13636474609375,-9.09020911859572,-3.6024686118930576,-0.7488001593478023
1667857317158385700,49.1463857421875,-9.060621205061674,-3.670067399391532,-0.7785411445517092
1667857317168405800,49.15640576171875,-9.040223144677281,-3.710200672337413,-0.8241112017240375
1667857317178426600,49.16642651367187,-9.027943508818746,-3.7262118959397075,-0.8842850999187678
1667857317188446700,49.17644677734375,-9.022174862289429,-3.723486854889989,-0.952044411741197
1667857317198467800,49.1864677734375,-9.022018210422992,-3.706901046270132,-1.0161014349795878
1667857317208487700,49.19648779296875,-9.026563452637195,-3.6815190599933265,-1.066748430090025
1667857317218508800,49.2065087890625,-9.035364014208316,-3.65020826818943,-1.0993474350735544
1667857317228528600,49.21652856445313,-9.048463149756193,-3.6137168588772415,-1.11209140050821
1667857317238549800,49.2265498046875,-9.06628054599762,-3.5704125546798107,-1.1068403481122107
1667857317248569600,49.236569580078125,-9.088626233318447,-3.518412318329513,-1.0899671008531004
1667857317258590700,49.2465908203125,-9.114950176620482,-3.4569068792700763,-1.0667060522530227
1667857317268610800,49.25661083984375,-9.14430895757377,-3.386414416156709,-1.04124939330481
1667857317278631700,49.26663159179687,-9.17562179520428,-3.3081837600067256,-1.0169907119695096
1667857317288651800,49.27665185546875,-9.207526168987155,-3.224315390230715,-0.997814010073617
1667857317298672600,49.28667260742188,-9.238372558149695,-3.1383520940020677,-0.9867138663232325
1667857317308692700,49.296692626953124,-9.267279503682255,-3.0532708413049576,-0.9825770587794482
1667857317318713600,49.306713623046875,-9.294114903637766,-2.970713554127514,-0.9821773188721388
1667857317328733700,49.31673364257812,-9.318882265147566,-2.8916552149817347,-0.9834344793263822
1667857317338754600,49.32675463867187,-9.34170316876471,-2.8166110799133777,-0.984718454722315
1667857317348774700,49.336774658203126,-9.362790964978933,-2.7461089721888303,-0.9835700153395533
1667857317358795500,49.34679541015625,-9.382418625512718,-2.680826644939184,-0.9766119398299604
1667857317368815600,49.35681567382812,-9.400703639265894,-2.6219585686460136,-0.9604609424307942
1667857317378836700,49.366836669921874,-9.417461297321319,-2.570692784050107,-0.9345315514042973
1667857317388856600,49.37685668945313,-9.43305166516304,-2.524523738071322,-0.9026089843776076
1667857317398877700,49.38687768554688,-9.44834100423157,-2.4784797797769307,-0.869697990835458
1667857317408897500,49.3968974609375,-9.464029571750759,-2.4287222077868877,-0.8389532354164868
1667857317418919000,49.4069189453125,-9.480240117317438,-2.374010082129389,-0.8120981078471988
1667857317428938800,49.41693872070312,-9.49701881816089,-2.3130555549509824,-0.7917032623331993
1667857317438959900,49.4269599609375,-9.514562658157944,-2.243963314024359,-0.7798143062926829
1667857317448980000,49.43697998046875,-9.532427400672436,-2.167678531245142,-0.7774191547844559
1667857317459000800,49.44700073242188,-9.549989360848068,-2.0865337412141263,-0.7838765872955322
1667857317469021000,49.45702099609375,-9.566949263477325,-2.002441791815311,-0.7963004539303481
1667857317479041800,49.467041748046874,-9.583312953779101,-1.9155119886420666,-0.8132135217431932
1667857317489062000,49.47706176757813,-9.599289106068014,-1.8256421864941714,-0.8313016246847807
1667857317499082800,49.48708276367187,-9.614731589871644,-1.7341947597660123,-0.8484658907797187
1667857317509102800,49.497102783203125,-9.629315411019325,-1.6443145823545753,-0.8619183698099107
1667857317519123700,49.507123779296876,-9.642626143491267,-1.5587341479636727,-0.8720655967496335
1667857317529143800,49.51714379882812,-9.65459656727016,-1.4782580509744583,-0.8797153808504342
1667857317539164700,49.52716455078125,-9.665824063727259,-1.4016979583851992,-0.8817466674823313
1667857317549184800,49.53718481445313,-9.676664022171497,-1.327141022311896,-0.8782106753759086
1667857317559206000,49.54720581054688,-9.687443774861096,-1.2532451804958282,-0.8678688757121562
1667857317569225700,49.557225830078124,-9.699002695229648,-1.178135798171535,-0.8436414662979542
1667857317579245800,49.56724584960938,-9.711751702165603,-1.0995149005949496,-0.8020772107008844
1667857317589266700,49.5772666015625,-9.72535528010428,-1.016953740959987,-0.7440805104147642
1667857317599287800,49.58728784179687,-9.739168116879462,-0.9308546164572238,-0.672682549829036
1667857317609307600,49.5973076171875,-9.75232336652875,-0.8426994362074881,-0.593654934615083
1667857317619327700,49.60732763671875,-9.764081024339795,-0.7539619990903884,-0.514433586927317
1667857317629348900,49.61734887695312,-9.7739763954103,-0.6660996643073857,-0.44281080460976807
1667857317639368700,49.62736865234375,-9.781977331036328,-0.5809613841934129,-0.3818257726952433
1667857317649389800,49.63738989257813,-9.788225285515189,-0.5004007141932845,-0.3326128289759159
1667857317659409700,49.64740966796875,-9.792944130730628,-0.4276208342624828,-0.29286674698302523
1667857317669430800,49.6574306640625,-9.796396317011117,-0.36483726502601055,-0.2605749995840713
1667857317679450600,49.66745068359375,-9.798864168429374,-0.3121828756159171,-0.23491611432833595
1667857317689471700,49.6774716796875,-9.800722948038578,-0.26588240354349835,-0.21336824458800255
1667857317699491800,49.687491943359376,-9.802233937123416,-0.22294088651016353,-0.19207961030574514
1667857317709512700,49.6975126953125,-9.803578921991587,-0.17925251489859073,-0.16760852832878007
1667857317719532800,49.70753271484375,-9.804826291704178,-0.12974877153914421,-0.13759075374379753
1667857317729553700,49.7175537109375,-9.805855634751916,-0.07066307043991983,-0.10289462121739051
1667857317739573800,49.72757373046875,-9.806399824631214,-0.0002368174346015621,-0.0700862797655398
1667857317749594600,49.7375947265625,-9.806211608582734,0.07916763560599648,-0.048301212869002484
1667857317759614700,49.74761474609375,-9.805220259457826,0.16192540465844793,-0.04267013447973877
1667857317769635600,49.757635498046874,-9.803559048247337,0.24100243023838847,-0.0503198592150351
1667857317779655700,49.76765576171875,-9.80150094667375,0.3107496644750237,-0.06634990168223157
1667857317789676500,49.77767651367188,-9.799370948907733,0.3678320263952017,-0.08611724468134344
1667857317799696600,49.787696533203125,-9.797506324079633,0.41062041695974766,-0.1031522583734244
1667857317809717800,49.7977177734375,-9.796095288237929,0.4411781984392553,-0.11072374394047073
1667857317819737600,49.80773754882812,-9.795009246566892,0.46612150103785094,-0.1044262146988418
1667857317829758700,49.8177587890625,-9.793772982770204,0.4949088753113523,-0.08637977720820345
1667857317839778600,49.827778564453126,-9.791815418961644,0.5355371652325615,-0.062684885501815
1667857317849799700,49.83779956054688,-9.788563723689316,0.5936980065718293,-0.04389355249458458
1667857317859819800,49.84781982421875,-9.783397134706377,0.6734850983835756,-0.04412920614767354
1667857317869840600,49.857840576171874,-9.775397952646017,0.7782225070565939,-0.07966669856877998
1667857317879860700,49.86786083984375,-9.762979785099626,0.9109165017347782,-0.1576043448552489
1667857317889881900,49.8778818359375,-9.743787008851767,1.0746988776378332,-0.2720730200782418
1667857317899901700,49.887901611328125,-9.715455817380548,1.269195321560651,-0.4116440609190613
1667857317909922800,49.8979228515625,-9.676650578168035,1.4868671816267072,-0.5674868029292672
1667857317919942700,49.90794262695312,-9.627392334002256,1.7161913394331931,-0.7337455058179795
1667857317929963800,49.9179638671875,-9.56996130477488,1.947650755702704,-0.8904399692866951
1667857317939984000,49.92798388671875,-9.510945636704564,2.1682016783364118,-1.005582086791843
1667857317950004700,49.93800463867188,-9.456961533060669,2.363738132831454,-1.0719167726386338
1667857317960024800,49.94802490234375,-9.412271911984682,2.5213784257829186,-1.1055204976852984
1667857317970045700,49.958045654296875,-9.370976025000214,2.6482661453351377,-1.1583951787825673
1667857317980065800,49.96806567382812,-9.329761971080302,2.7723139652863145,-1.2000816725198178
1667857317990087000,49.9780869140625,-9.31759105629325,2.8362276345312596,-1.1439826225485652
1667857318000106800,49.988106689453126,-9.362739527052641,2.692630479979515,-1.1221545293610542
1667857318010126800,49.998126953125,-9.44151671116948,2.332642737343907,-1.2597329350799322
1667857318020147700,50.00814770507812,-9.506189382088184,1.9066016830861567,-1.4722837988704442
1667857318030167800,50.01816772460938,-9.54720820569694,1.4964004413865506,-1.6679288283064961
1667857318040188700,50.02818872070313,-9.57274012183845,1.1274883646696805,-1.8060443365767598
1667857318050208800,50.038208740234374,-9.587132804328203,0.8268628385197371,-1.8903876303881406
1667857318060230000,50.04822998046875,-9.590525369375943,0.6300085794243961,-1.948151106440276
1667857318070249700,50.05824975585937,-9.588233459046483,0.5653612621426582,-1.9790218993917106
1667857318080270800,50.06827075195312,-9.589012042203546,0.6291333309598267,-1.9558695718631147
1667857318090290700,50.078290771484376,-9.59877706489265,0.7921594816680997,-1.8456297663815318
1667857318100312000,50.08831201171875,-9.613387774047254,1.0109867223143576,-1.6525925813563167
1667857318110332000,50.09833178710937,-9.625478609335422,1.245211511643976,-1.403565944214165
1667857318120353000,50.10835302734375,-9.6296228695333,1.4624780057795346,-1.1410112055223434
1667857318130373000,50.118373046875,-9.625846273604035,1.6381892313420772,-0.9109341835219412
1667857318140394000,50.12839404296875,-9.619973582178353,1.754601149587333,-0.7401779500182718
1667857318150414000,50.1384140625,-9.617956981658935,1.8044177582882344,-0.6398177335161715
1667857318160435000,50.14843505859375,-9.622844169178604,1.7910266540564597,-0.6028903804721311
1667857318170455000,50.158455078125,-9.635564534541963,1.720219133644551,-0.6059052713138983
1667857318180476000,50.16847583007812,-9.65576853365898,1.596630455637723,-0.6223218243140727
1667857318190496000,50.17849609375,-9.681658761718868,1.4251926696106791,-0.6361524159416556
1667857318200516900,50.18851684570313,-9.710365800765157,1.2129196729134768,-0.6387501773498953
1667857318210537000,50.198536865234374,-9.738578334292768,0.9712611533865332,-0.622193010302633
1667857318220557800,50.208557861328124,-9.762892691338061,0.7164101940050721,-0.5857148257981986
1667857318230578000,50.21857788085938,-9.780734052976966,0.47692967610433695,-0.5293099978134036
1667857318240599000,50.22859912109375,-9.792226337850094,0.2674647042988799,-0.45951169097665695
1667857318250619000,50.238618896484375,-9.798602302622795,0.09043576546758413,-0.3867839065592736
1667857318260640300,50.24864013671875,-9.801437233787775,-0.05649595860065892,-0.31468283920548856
1667857318270659800,50.25865991210937,-9.80189199181795,-0.1803977211446501,-0.24648435051450504
1667857318280681200,50.26868115234375,-9.800688461247086,-0.28843528560791165,-0.18356217652494086
1667857318290700800,50.27870068359375,-9.798131762501598,-0.3869684693459421,-0.13133678051610476
1667857318300722200,50.28872216796875,-9.794443429377674,-0.4778112081792205,-0.1047052417027764
1667857318310742000,50.298741943359374,-9.78977309947908,-0.5636988088231534,-0.11386736659528687
1667857318320763100,50.30876318359375,-9.78367185999453,-0.6505672371979803,-0.16403503548987208
1667857318330783200,50.318783203125,-9.774835642588139,-0.7481286167617887,-0.2515557902935892
1667857318340804000,50.32880419921875,-9.761321496498585,-0.8693062150388956,-0.3623412469591945
1667857318350824200,50.33882421875,-9.740931619420648,-1.027978481386602,-0.47738896417915816
1667857318360845000,50.34884497070313,-9.71119815993607,-1.232194355291128,-0.587119285768643
1667857318370865200,50.358865234375,-9.669970662012696,-1.4791943089112638,-0.6885033654257655
1667857318380886000,50.368885986328124,-9.617112347528337,-1.7544230165414512,-0.776877522188425
1667857318390906000,50.37890600585938,-9.555369884842634,-2.035385591648519,-0.8499965344130992
1667857318400926200,50.38892626953125,-9.490722932887076,-2.2957122059620914,-0.9089924748696386
1667857318410947000,50.398947021484375,-9.431880867817997,-2.511659872584045,-0.9495099978927523
1667857318420967200,50.40896728515625,-9.388506420993805,-2.6651521059453485,-0.9608800446256994
1667857318430988000,50.41898803710937,-9.368324049186706,-2.7457734566241503,-0.9303849531188607
1667857318441008000,50.429008056640626,-9.373874669051169,-2.7512556874275207,-0.8552479521352797
1667857318451029000,50.43902905273438,-9.40289384278655,-2.6819652935802933,-0.7503529417477548
1667857318461049000,50.44904907226562,-9.448336328056454,-2.551222067643702,-0.6249725580185651
1667857318471070000,50.459070068359374,-9.49763431971073,-2.3928256956279275,-0.4896062023259699
1667857318481090000,50.46909008789063,-9.540907644248009,-2.2389231279000636,-0.35873262800797817
1667857318491111200,50.47911108398438,-9.573530979955196,-2.1113068018123506,-0.24550525808297097
1667857318501131000,50.489131103515625,-9.594909283548592,-2.0205926577948032,-0.15906395081272348
1667857318511152000,50.499152099609375,-9.606549452459811,-1.9681196893662214,-0.10536408920399844
1667857318521172000,50.509171875,-9.61069429717958,-1.9485051805749534,-0.09093101990493013
1667857318531193000,50.51919311523437,-9.610316696038842,-1.9490718745470046,-0.11537341464352793
1667857318541213000,50.529212890625,-9.60817325426936,-1.9547680403620002,-0.17964907646812497
1667857318551234000,50.53923413085938,-9.605605449607967,-1.9570944374829529,-0.26926757073607294
1667857318561254100,50.549254150390624,-9.603207740816474,-1.953142484986782,-0.3660901146313175
1667857318571275000,50.55927490234375,-9.600587329185009,-1.9463005101375281,-0.4593689945703372
1667857318581295000,50.56929516601563,-9.5970965644598,-1.9434167713947592,-0.537817092863284
1667857318591316000,50.57931591796875,-9.592954642349481,-1.9472382293790578,-0.5948663196988403
1667857318601336000,50.589336181640626,-9.588583003136515,-1.957525960768014,-0.6305171134684234
1667857318611357000,50.59935693359375,-9.584505962955951,-1.97255606437847,-0.6454860614761709
1667857318621377000,50.609376953125,-9.58109527772963,-1.990044082535058,-0.6424355878643692
1667857318631398000,50.61939794921875,-9.578396540164947,-2.007971515022218,-0.6266982127673923
1667857318641418000,50.62941796875,-9.576386953908205,-2.0249422313064334,-0.6023317602086812
1667857318651438800,50.63943896484375,-9.575058335652948,-2.0397640989936887,-0.5727153146998957
1667857318661459000,50.649458984375,-9.574756722357868,-2.049994254976511,-0.5403174217790365
1667857318671480000,50.65947998046875,-9.575565116131305,-2.0544434894703327,-0.5081317833693698
1667857318681500000,50.6695,-9.576855740463733,-2.0549434018164874,-0.4810615517446771
1667857318691521000,50.67952099609375,-9.57797919153571,-2.0538295953556895,-0.46312093098238105
1667857318701540900,50.689540771484374,-9.578565466991066,-2.0525002464480697,-0.45685138572622086
1667857318711562000,50.69956201171875,-9.578728548598288,-2.050507611326128,-0.46234727972876277
1667857318721581800,50.70958178710937,-9.57914005200863,-2.0456731769070027,-0.4750567218393087
1667857318731603200,50.719603271484374,-9.580812369135021,-2.0347082769088445,-0.48823750778865066
1667857318741623000,50.729623046875,-9.58454512592256,-2.0145684290692207,-0.4983950369266793
1667857318751644200,50.73964404296875,-9.590706571161746,-1.9840375355966389,-0.5023202475463971
1667857318761664000,50.7496640625,-9.599197920653223,-1.9423202083297073,-0.5031656123293563
1667857318771685000,50.75968505859375,-9.609071079891919,-1.8901435924991965,-0.5133123643450439
1667857318781705200,50.76970532226562,-9.6197386043787,-1.8346501072056591,-0.5148521776655689
1667857318791726000,50.77972607421875,-9.629655602759122,-1.7838465332940219,-0.5079494856050237
1667857318801746200,50.78974609375,-9.63740168684125,-1.743283198367804,-0.5018298702135682
1667857318811767000,50.79976708984375,-9.642471245190501,-1.7164092199675738,-0.4970589294847101
1667857318821787100,50.809787109375,-9.645125559091568,-1.7020108383893966,-0.4950719203859567
1667857318831808000,50.81980810546875,-9.64580886518061,-1.6963427296251057,-0.5011752422297373
1667857318841828000,50.829828125,-9.644891750335693,-1.6971688051857052,-0.5158179904904217
1667857318851848200,50.83984814453125,-9.642970426884293,-1.7030277603469788,-0.5321687847780063
1667857318861869000,50.849869140625,-9.640596683490276,-1.7109734586544334,-0.5494106826864182
1667857318871889200,50.85988916015625,-9.638452657198906,-1.7178296081595121,-0.5653959315972402
1667857318881910000,50.86990991210938,-9.637108256852626,-1.7208134462758897,-0.579075351251103
1667857318891930000,50.87993017578125,-9.636814242342114,-1.7186157901011407,-0.5903846077075228
1667857318901951000,50.889950927734375,-9.637384735706448,-1.712308945041895,-0.5993265139780938
1667857318911971000,50.89997119140625,-9.638211834180355,-1.705109973448515,-0.6065099226761609
1667857318921992000,50.90999194335937,-9.638805123898386,-1.6991501882612705,-0.6137694653503596
1667857318932012000,50.92001196289063,-9.638898062878846,-1.695849685411155,-0.621384470398724
1667857318942033200,50.930033203125,-9.638871174871921,-1.6934845637150109,-0.6282206000290811
1667857318952053000,50.940052978515624,-9.639181555995345,-1.6890920278444885,-0.6352441419903189
1667857318962074000,50.95007421875,-9.639975921243428,-1.6817584700860082,-0.642600861428678
1667857318972094000,50.96009399414063,-9.641033321341872,-1.6727737841196357,-0.650148135003075
1667857318982115000,50.97011499023437,-9.642385320472716,-1.6628342816464603,-0.6555733018569648
1667857318992135200,50.98013525390625,-9.644082187518476,-1.65173289578706,-0.6586622808482497
1667857319002156000,50.990156005859376,-9.645894789898396,-1.6401017869651318,-0.6611823739103972
1667857319012176100,51.00017602539062,-9.647637834173441,-1.6288267981044948,-0.6636158846676349
1667857319022197000,51.01019702148437,-9.649197338575124,-1.6187585546851158,-0.6655760788246989
1667857319032217000,51.02021704101563,-9.65028454928994,-1.611488271421194,-0.6674591891575604
1667857319042238000,51.03023803710938,-9.651006433823705,-1.6071714311353862,-0.6674273327145726
1667857319052258000,51.040258056640624,-9.65166752808094,-1.6046327064380048,-0.663963529061526
1667857319062279000,51.05027880859375,-9.652612115454673,-1.6020694318212567,-0.656382645478472
1667857319072299000,51.06029907226562,-9.654026658427714,-1.5983580100826917,-0.6445205043796449
1667857319082320000,51.07031982421875,-9.656075407651066,-1.5930547891080378,-0.6267088072266429
1667857319092340000,51.080340087890626,-9.658644381356238,-1.5870489728219805,-0.6018681978175416
1667857319102361000,51.09036108398438,-9.661253687071799,-1.5818562264844773,-0.5729654900686815
1667857319112381200,51.10038110351562,-9.66378934302926,-1.5768328453645108,-0.5432820437382906
1667857319122402300,51.11040234375,-9.666536011388898,-1.5702087510496376,-0.5127462914275005
1667857319132422100,51.12042211914063,-9.66949661476016,-1.5614958677619695,-0.48264363330435006
1667857319142443300,51.130443359375,-9.672468908569217,-1.5518844281993804,-0.45319903723113236
1667857319152463000,51.140463134765625,-9.675992991042136,-1.5391628937922417,-0.42014644326120615
1667857319162484200,51.150484130859375,-9.678733814182877,-1.5304840589046478,-0.3874399593152106
1667857319172504000,51.16050415039062,-9.680437110969423,-1.5278770912766455,-0.35371724753137673
1667857319182525400,51.170525390625,-9.680717681476473,-1.5338209482423961,-0.3185627128461376
1667857319192545300,51.18054516601563,-9.67947440341711,-1.5486290796652435,-0.2826851976485923
1667857319202566400,51.19056640625,-9.676746439757943,-1.5716636260330676,-0.24664913088846951
1667857319212586200,51.200586181640624,-9.67324515363872,-1.5985454954788088,-0.20823895540814846
1667857319222606000,51.21060620117188,-9.670320790624618,-1.6212094549685716,-0.16419683845546096
1667857319232627500,51.22062744140625,-9.669356329506636,-1.6314111155092714,-0.11148670027013867
1667857319242647300,51.230647216796875,-9.671112233263253,-1.624029626955837,-0.0499747081723297
1667857319252668400,51.24066845703125,-9.675241295892,-1.5999791815437376,0.012344318000535712
1667857319262688300,51.25068823242187,-9.680454646626114,-1.5665310854502021,0.07181545991201418
1667857319272709400,51.26070947265625,-9.685880763328075,-1.528826500955969,0.12957054716171695
1667857319282729500,51.2707294921875,-9.69266063272655,-1.4799961268134414,0.17979741716394199
1667857319292750300,51.28075024414063,-9.703007839217781,-1.4060209361508489,0.21243589564133433
1667857319302770400,51.2907705078125,-9.717169635561108,-1.3025167225345968,0.22462058322541414
1667857319312791300,51.300791259765624,-9.732677001294492,-1.182801671090722,0.21532321458067744
1667857319322811400,51.31081127929688,-9.746700265949963,-1.0661970067523419,0.18825278202658519
1667857319332832300,51.32083227539062,-9.75770973574221,-0.965283759477362,0.16034467480564488
1667857319342852400,51.330852294921876,-9.765942142036556,-0.8792316889867186,0.15399095839736981
1667857319352873200,51.340873291015626,-9.772507491901516,-0.7944377287983894,0.19326938634589313
1667857319362893300,51.35089331054687,-9.777729025942087,-0.6937455769281834,0.29175038323896
1667857319372914400,51.36091455078125,-9.779115511864424,-0.57334827884119,0.45886572122331704
1667857319382934300,51.37093432617188,-9.771817171549797,-0.4450678262889385,0.6956177274756133
1667857319392955400,51.38095532226563,-9.751524325105548,-0.3119109998719767,0.9903903628788888
1667857319402975200,51.390975341796874,-9.716655840820074,-0.16046245596641673,1.315763742120564
1667857319412996400,51.400996337890625,-9.670907066079973,0.010765668223676039,1.6259852910682557
1667857319423016200,51.41101611328125,-9.620287470433116,0.17147070191595704,1.8950062300994992
1667857319433037300,51.42103735351562,-9.573330488947033,0.29616198913613334,2.1057102969795465
1667857319443057400,51.431057373046876,-9.537935934960842,0.37859154001437123,2.2482956441402435
1667857319453078300,51.44107836914063,-9.514622279390693,0.4142738249007612,2.338957473448664
1667857319463098400,51.45109838867187,-9.498497658541798,0.41159613012410695,2.4040631289571524
1667857319473119200,51.461119140625,-9.486175352585315,0.38583511793445796,2.4564193391382694
1667857319483139300,51.47113940429688,-9.476738246676325,0.3430615596128627,2.4988255254521965
1667857319493160200,51.48116015625,-9.473364386329054,0.2857355616625398,2.5187498308449983
1667857319503180300,51.49118017578125,-9.475799504521488,0.2266228446922265,2.5156013036862013
1667857319513201200,51.501201171875,-9.481918864184617,0.17800180245144293,2.496379301343858
1667857319523221200,51.51122119140625,-9.489490760743617,0.1500779588052537,2.46929547958523
1667857319533242000,51.5212421875,-9.4944849157691,0.15320017334586009,2.4498314851805567
1667857319543262200,51.53126220703125,-9.494767824363707,0.2005117769558914,2.4453138616256416
