time,seconds_elapsed,z,y,x
1667857268065450800,0.05345068359375,-0.1871475424647331,-0.14589564075246453,0.11334916967377066
1667857268075470600,0.063470703125,-0.14669512056708334,-0.060323389668017625,0.09911438115946948
1667857268085491700,0.07349169921875,-0.1372170981258154,0.000045592707395553586,0.0653830842103809
1667857268095511600,0.083511474609375,-0.07287702016234397,0.04481806976124644,0.015012129562348127
1667857268105532700,0.09353271484375,0.029815877071022987,0.04574760569632053,-0.02707856106162071
1667857268115552800,0.103552734375,0.16970014857947827,0.08200593690499663,-0.029930498160328715
1667857268125573600,0.11357373046875,0.2777905209422111,0.09725684365928172,-0.03311511954581365
1667857268135593700,0.12359375,0.25588556312620636,0.08607669347524642,-0.03686294603832066
1667857268145614600,0.133614501953125,0.22484628174006938,0.05079144508242607,-0.016560966439545154
1667857268155634700,0.143634765625,0.198804077988863,0.004450841929018497,-0.030302564609423276
1667857268165655600,0.153655517578125,0.13371464296281338,-0.03701090314164757,-0.03727138070873916
1667857268175675600,0.163675537109375,-0.004057750958204269,-0.03642550446912646,-0.014340112052299082
1667857268185696500,0.173696533203125,-0.09009937312006949,-0.007507891412079334,-0.008445756784081458
1667857268195716600,0.183716552734375,-0.09272738353610038,0.03598419044241309,0.011277911470085382
1667857268205737500,0.193737548828125,-0.07350596571564674,0.06952595616877079,-0.01704633880369365
1667857268215757600,0.203757568359375,-0.030642975544929504,0.08158157401308416,-0.012310834714397787
1667857268225778700,0.21377880859375,0.004744564178586006,0.06683101799637078,0.01917502139545977
1667857268235798500,0.223798583984375,-0.015659341424703595,-0.019911153650283814,-0.008971826484799385
1667857268245819600,0.233819580078125,-0.12647826196849346,-0.12867591814324258,-0.08330291791297495
1667857268255839500,0.243839599609375,-0.22197101856470106,-0.1853510144367814,-0.18267514629103243
1667857268265860600,0.253860595703125,-0.3339268341839313,-0.1633526792488992,-0.3227848605858162
1667857268275880400,0.26388037109375,-0.38399113403558727,-0.08481661041155457,-0.3736450600555166
1667857268285901600,0.273901611328125,-0.24873335328400134,0.05100654913783073,-0.3566091695806011
1667857268295921700,0.283921630859375,0.10669687217772006,0.24527356821894644,-0.3342815659057349
1667857268305942500,0.293942626953125,0.5037573311448097,0.3994219274014234,-0.25785028732791543
1667857268315962600,0.303962646484375,0.8302882098585367,0.4748576921358704,-0.18328425463270395
1667857268325983500,0.3139833984375,1.0922884564727544,0.35965120415762064,-0.1690902730528265
1667857268336004600,0.324004638671875,1.0865069504618645,0.1065891740195453,-0.14400843876637517
1667857268346024400,0.3340244140625,0.8846475765556097,-0.17752660442143678,-0.07712028375528752
1667857268356045800,0.3440458984375,0.6055787062406539,-0.3606852233804762,0.07022504434883595
1667857268366065400,0.3540654296875,0.33546880292892456,-0.45949221909120674,0.275341958746314
1667857268376086800,0.364086669921875,0.056709729215502734,-0.600379091770947,0.46459436453580855
1667857268386106600,0.374106689453125,-0.21858020708262918,-0.8007346369855105,0.5400886545244604
1667857268396127700,0.384127685546875,-0.36835926513969897,-0.9995242480576038,0.5333101003002375
1667857268406147800,0.39414794921875,-0.35284020896852014,-1.1028744401559234,0.43837234723828733
1667857268416168700,0.404168701171875,-0.2820002475917339,-1.0624354622617362,0.38973596129789945
1667857268426188800,0.414188720703125,-0.08617547767460346,-0.9691504448428749,0.28851763012912124
1667857268436209700,0.424209716796875,0.314050167325139,-0.8926939587585627,0.15259787833746521
1667857268446229800,0.434229736328125,0.8556225576013327,-0.8502288818642496,0.07674429004974663
1667857268456250600,0.444250732421875,1.3533487918883562,-0.8965673661258071,0.06678027418982237
1667857268466270700,0.454270751953125,1.5876111367493866,-1.079905652500689,0.10783146569821983
1667857268476291600,0.46429150390625,1.692524632641673,-1.2818190946817398,0.2323649137418717
1667857268486311700,0.474311767578125,1.7691338250696658,-1.3315090082630514,0.4359176840951666
1667857268496332500,0.48433251953125,1.612006742337346,-1.3435551276266573,0.4586904742542654
1667857268506352600,0.4943525390625,1.4442244100779293,-1.3664062802515924,0.3378918653573841
1667857268516373800,0.504373779296875,1.2702876468420028,-1.3149538870424031,0.33279980291537936
1667857268526393600,0.5143935546875,1.1858335861325264,-1.1930829727388919,0.33603469318337736
1667857268536414700,0.524414794921875,1.1344564501166343,-1.0784914748538286,0.3091002167675644
1667857268546434600,0.5344345703125,1.2218261060118674,-1.0653723924964666,0.2946905100777745
1667857268556455700,0.54445556640625,1.346262048497796,-1.1264354215506465,0.16692407146226615
1667857268566475500,0.5544755859375,1.4657991130262613,-1.0702744853243231,-0.03422174734715372
1667857268576496600,0.56449658203125,1.4601152221709488,-0.9174841896872967,-0.29569950445722787
1667857268586516700,0.574516845703125,1.3802730391710996,-0.8008385357514023,-0.421387456298247
1667857268596537600,0.58453759765625,1.1699901203125715,-0.8642445477351546,-0.39234723977483804
1667857268606557700,0.5945576171875,0.6968459540963172,-0.9090081108301877,-0.3173410986293107
1667857268616578600,0.60457861328125,0.174622407412529,-0.9071982118640094,-0.22988756384290754
1667857268626598700,0.6145986328125,-0.4781295534133911,-0.9527829551488161,-0.09410197809124365
1667857268636619500,0.62461962890625,-1.433299695959687,-0.8892604771785437,-0.1430432835286483
1667857268646640600,0.634640625,-2.1273533889889715,-0.6649097238704562,-0.3611808248776942
1667857268656660500,0.644660400390625,-2.321134085857868,-0.4465160523358732,-0.32426125328131017
1667857268666681600,0.654681640625,-2.182266297915578,-0.2616894270993769,-0.2090575052494183
1667857268676701400,0.664701416015625,-2.0364678339272735,-0.18749741534832864,-0.006268412744998932
