time,seconds_elapsed,z,y,x
1667581626774649900,55.45164990234375,-0.5943450927734375,-1.0466766357421875,-0.017669677734375
1667581626784671700,55.46167163085938,-0.58294677734375,-1.0662841796875,-0.03155517578125
1667581626794693000,55.47169311523437,-0.5734710693359375,-1.085968017578125,-0.0227508544921875
1667581626804715000,55.48171508789063,-0.5780181884765625,-1.0980682373046875,-0.00146484375
1667581626814736000,55.49173583984375,-0.60711669921875,-1.0991363525390625,0.028778076171875
1667581626824757200,55.50175732421875,-0.6528167724609375,-1.080078125,0.056976318359375
1667581626834779100,55.511779052734376,-0.6878204345703125,-1.063232421875,0.0819244384765625
1667581626844800300,55.52180029296875,-0.735687255859375,-1.062530517578125,0.06988525390625
1667581626854822400,55.531822509765625,-0.7869720458984375,-1.07659912109375,0.055206298828125
1667581626864843300,55.54184326171875,-0.7742919921875,-1.08013916015625,0.0457305908203125
1667581626874864400,55.551864501953126,-0.7223663330078125,-1.1016082763671875,0.0406036376953125
1667581626884886300,55.56188623046875,-0.6760101318359375,-1.134033203125,0.0367889404296875
1667581626894907100,55.5719072265625,-0.6496124267578125,-1.1622467041015625,0.0376434326171875
1667581626904929300,55.58192919921875,-0.641204833984375,-1.18231201171875,0.039306640625
1667581626914950400,55.59195043945312,-0.663818359375,-1.1952056884765625,0.0406951904296875
1667581626924971300,55.60197119140625,-0.7080841064453125,-1.2119293212890625,0.0412139892578125
1667581626934993200,55.6119931640625,-0.7538299560546875,-1.22772216796875,0.041015625
1667581626945014300,55.62201416015625,-0.8062896728515625,-1.2398529052734375,0.0327301025390625
1667581626955036400,55.632036376953124,-0.84039306640625,-1.2519683837890625,0.0196380615234375
1667581626965057300,55.642057373046875,-0.853271484375,-1.2678070068359375,0.0056610107421875
1667581626975078400,55.652078369140625,-0.86090087890625,-1.284576416015625,0.003631591796875
1667581626985100300,55.66210034179687,-0.873687744140625,-1.30523681640625,-0.008758544921875
1667581626995121200,55.67212109375,-0.8949127197265625,-1.3237762451171875,-0.018768310546875
1667581627005143300,55.68214331054688,-0.876434326171875,-1.328033447265625,-0.0010833740234375
1667581627015164400,55.69216430664063,-0.847503662109375,-1.315093994140625,0.0112152099609375
1667581627025185300,55.70218530273438,-0.8322906494140625,-1.3041229248046875,0.002197265625
1667581627035207200,55.712207275390625,-0.8282928466796875,-1.2976226806640625,-0.0289154052734375
1667581627045228300,55.722228271484376,-0.83209228515625,-1.280670166015625,-0.0522613525390625
1667581627055250400,55.73225048828125,-0.836517333984375,-1.2413177490234375,-0.0683441162109375
1667581627065271300,55.74227124023437,-0.830780029296875,-1.1926422119140625,-0.064666748046875
1667581627075292400,55.75229248046875,-0.812652587890625,-1.1468658447265625,-0.048431396484375
1667581627085314300,55.76231420898438,-0.7828826904296875,-1.1051177978515625,-0.031341552734375
1667581627095335200,55.77233520507812,-0.756591796875,-1.0700225830078125,-0.007965087890625
1667581627105357300,55.782357421875,-0.729248046875,-1.0415802001953125,0.0140533447265625
1667581627115378400,55.79237841796875,-0.6988983154296875,-1.0202789306640625,0.0304412841796875
1667581627125399300,55.8023994140625,-0.679229736328125,-1.0055389404296875,0.0409698486328125
1667581627135421200,55.812421142578124,-0.6400604248046875,-1.0147247314453125,0.0433502197265625
1667581627145442300,55.8224423828125,-0.6091156005859375,-1.02740478515625,0.029296875
1667581627155464400,55.83246435546875,-0.5784759521484375,-1.033447265625,0.0297698974609375
1667581627165485300,55.8424853515625,-0.53448486328125,-1.038482666015625,0.0451202392578125
1667581627175506400,55.85250634765625,-0.50469970703125,-1.02978515625,0.0588836669921875
1667581627185528300,55.8625283203125,-0.509124755859375,-1.0063018798828125,0.06341552734375
1667581627195549200,55.87254907226563,-0.540008544921875,-0.981842041015625,0.0649871826171875
1667581627205571300,55.8825712890625,-0.5802001953125,-0.9489898681640625,0.0770263671875
1667581627215592400,55.89259252929688,-0.6243743896484375,-0.915924072265625,0.0771331787109375
1667581627225613300,55.90261328125,-0.6605224609375,-0.8902130126953125,0.056671142578125
1667581627235635200,55.91263525390625,-0.670257568359375,-0.8774871826171875,0.027496337890625
1667581627245656300,55.92265625,-0.6460113525390625,-0.8698272705078125,0.017669677734375
1667581627255678500,55.93267846679687,-0.603546142578125,-0.8608245849609375,0.0277099609375
1667581627265699300,55.94269921875,-0.5584564208984375,-0.839996337890625,0.044219970703125
1667581627275720400,55.95272045898437,-0.5269927978515625,-0.8189849853515625,0.06982421875
1667581627285742300,55.96274243164063,-0.5173797607421875,-0.806610107421875,0.080230712890625
1667581627295763200,55.97276318359375,-0.5256500244140625,-0.79583740234375,0.057861328125
1667581627305785300,55.982785400390625,-0.550994873046875,-0.78326416015625,0.0302886962890625
1667581627315806500,55.992806396484376,-0.5626068115234375,-0.7664947509765625,0.0257720947265625
1667581627325827300,56.002827392578126,-0.5605926513671875,-0.7332763671875,0.036224365234375
1667581627335849200,56.01284912109375,-0.5501556396484375,-0.6945953369140625,0.0522003173828125
1667581627345870300,56.022870361328124,-0.5415191650390625,-0.6630096435546875,0.0717010498046875
1667581627355892500,56.032892578125,-0.549468994140625,-0.6402435302734375,0.074249267578125
1667581627365913300,56.04291333007812,-0.5486297607421875,-0.6295013427734375,0.0694427490234375
1667581627375934500,56.0529345703125,-0.51812744140625,-0.624542236328125,0.061279296875
1667581627385956400,56.06295629882813,-0.4631500244140625,-0.609466552734375,0.0706634521484375
1667581627395977200,56.07297729492188,-0.4217376708984375,-0.59381103515625,0.0750579833984375
1667581627405999400,56.082999267578124,-0.38330078125,-0.5872344970703125,0.06561279296875
1667581627416020500,56.0930205078125,-0.3339691162109375,-0.5964508056640625,0.0400390625
1667581627426041300,56.103041259765625,-0.2885284423828125,-0.6140594482421875,0.009521484375
1667581627436063200,56.11306323242187,-0.2676239013671875,-0.62982177734375,-0.0237274169921875
1667581627446084400,56.12308447265625,-0.261566162109375,-0.6343994140625,-0.0319061279296875
1667581627456106500,56.1331064453125,-0.28057861328125,-0.62896728515625,-0.0360107421875
1667581627466127400,56.14312744140625,-0.3185882568359375,-0.613067626953125,-0.0297088623046875
1667581627476148500,56.1531484375,-0.3653564453125,-0.5939788818359375,-0.014617919921875
1667581627486170400,56.16317041015625,-0.3946075439453125,-0.5826873779296875,0.007049560546875
1667581627496191200,56.173191162109376,-0.400726318359375,-0.5665435791015625,0.0227813720703125
1667581627506213400,56.18321337890625,-0.39501953125,-0.55426025390625,0.0255279541015625
1667581627516234500,56.193234375,-0.387664794921875,-0.5519561767578125,0.0207366943359375
1667581627526255400,56.20325537109375,-0.37127685546875,-0.55322265625,0.010498046875
1667581627536277200,56.21327734375,-0.3462677001953125,-0.56634521484375,-0.0078887939453125
1667581627546298400,56.22329833984375,-0.336883544921875,-0.5818328857421875,-0.02862548828125
1667581627556320500,56.23332055664063,-0.345184326171875,-0.59368896484375,-0.045928955078125
1667581627566341400,56.24334130859375,-0.365020751953125,-0.5974884033203125,-0.04364013671875
1667581627576362500,56.25336254882812,-0.3983001708984375,-0.6005096435546875,-0.0526275634765625
1667581627586384400,56.26338427734375,-0.415802001953125,-0.6046142578125,-0.0467071533203125
1667581627596405200,56.2734052734375,-0.42388916015625,-0.600738525390625,-0.0257415771484375
1667581627606427400,56.283427490234374,-0.424957275390625,-0.59600830078125,-0.007415771484375
1667581627616448500,56.293448486328124,-0.41009521484375,-0.598236083984375,0.0158843994140625
1667581627626469400,56.303469482421875,-0.3922882080078125,-0.6065216064453125,0.0307464599609375
1667581627636491300,56.3134912109375,-0.3781585693359375,-0.6174468994140625,0.0304718017578125
1667581627646512400,56.32351245117187,-0.3693084716796875,-0.6340484619140625,0.0262298583984375
1667581627656533200,56.333533203125,-0.3493804931640625,-0.658843994140625,0.0227508544921875
1667581627666555400,56.34355541992188,-0.322296142578125,-0.685516357421875,0.0198211669921875
1667581627676576300,56.353576171875,-0.29498291015625,-0.706756591796875,0.0370025634765625
1667581627686598400,56.363598388671875,-0.26776123046875,-0.7240753173828125,0.05181884765625
1667581627696619300,56.373619384765625,-0.2415924072265625,-0.738861083984375,0.0700836181640625
1667581627706641400,56.38364135742187,-0.2362823486328125,-0.757415771484375,0.0850067138671875
1667581627716662500,56.39366259765625,-0.2613983154296875,-0.787811279296875,0.1044158935546875
1667581627726683400,56.40368334960937,-0.29571533203125,-0.817413330078125,0.133697509765625
1667581627736705300,56.41370532226563,-0.345245361328125,-0.8296051025390625,0.15753173828125
1667581627746726400,56.42372631835938,-0.4218597412109375,-0.8343048095703125,0.1703643798828125
1667581627756747300,56.43374731445312,-0.49981689453125,-0.8396148681640625,0.171234130859375
1667581627766769400,56.443769287109376,-0.555206298828125,-0.853759765625,0.1511077880859375
1667581627776790300,56.453790283203126,-0.5981903076171875,-0.86663818359375,0.1290435791015625
1667581627786812400,56.4638125,-0.6346588134765625,-0.87066650390625,0.1196136474609375
1667581627796833300,56.473833251953124,-0.643707275390625,-0.877044677734375,0.111724853515625
1667581627806854100,56.483854248046875,-0.6513824462890625,-0.880157470703125,0.09820556640625
1667581627816876300,56.49387622070312,-0.6697540283203125,-0.89300537109375,0.083831787109375
1667581627826897000,56.50389697265625,-0.710113525390625,-0.90496826171875,0.062286376953125
1667581627836918800,56.513918701171875,-0.764434814453125,-0.9141387939453125,0.038482666015625
1667581627846940000,56.52393994140625,-0.816436767578125,-0.916290283203125,0.0240631103515625
1667581627856960800,56.533960693359376,-0.852874755859375,-0.9108428955078125,0.0235137939453125
1667581627866983000,56.54398291015625,-0.888458251953125,-0.898834228515625,0.0198516845703125
1667581627877004000,56.554004150390625,-0.9108734130859375,-0.8878936767578125,0.019622802734375
1667581627887026000,56.56402587890625,-0.89910888671875,-0.8771514892578125,0.035736083984375
1667581627897046800,56.574046875,-0.859130859375,-0.8663177490234375,0.0561676025390625
1667581627907067600,56.58406762695312,-0.80108642578125,-0.8603668212890625,0.0662078857421875
1667581627917090000,56.59409008789063,-0.7404937744140625,-0.8621673583984375,0.061370849609375
1667581627927111000,56.60411083984375,-0.6765289306640625,-0.862335205078125,0.0617218017578125
1667581627937132800,56.6141328125,-0.60784912109375,-0.8568572998046875,0.055755615234375
1667581627947154000,56.62415380859375,-0.5441741943359375,-0.8562164306640625,0.043548583984375
1667581627957174800,56.6341748046875,-0.502044677734375,-0.84716796875,0.0431060791015625
1667581627967197000,56.64419702148437,-0.471893310546875,-0.8313446044921875,0.0468597412109375
1667581627977217800,56.6542177734375,-0.4419403076171875,-0.8196563720703125,0.0520782470703125
1667581627987240000,56.66423999023438,-0.405670166015625,-0.8164520263671875,0.0537567138671875
1667581627997260800,56.6742607421875,-0.3617706298828125,-0.8208770751953125,0.042755126953125
1667581628007281700,56.68428173828125,-0.323974609375,-0.82476806640625,0.036224365234375
1667581628017304000,56.69430395507813,-0.3045501708984375,-0.8227691650390625,0.036773681640625
1667581628027325000,56.70432495117188,-0.3108673095703125,-0.8143768310546875,0.0471038818359375
1667581628037346800,56.714346923828124,-0.32965087890625,-0.79400634765625,0.0644378662109375
1667581628047368000,56.724367919921875,-0.34368896484375,-0.766510009765625,0.0897216796875
1667581628057388800,56.734388916015625,-0.348663330078125,-0.7393798828125,0.113250732421875
1667581628067411000,56.74441088867187,-0.3497314453125,-0.72021484375,0.123931884765625
1667581628077431800,56.75443188476562,-0.346038818359375,-0.7082366943359375,0.124603271484375
1667581628087454000,56.76445385742188,-0.3424224853515625,-0.7003631591796875,0.11895751953125
1667581628097474800,56.77447485351563,-0.3418426513671875,-0.6908111572265625,0.112213134765625
1667581628107495700,56.78449560546875,-0.3398895263671875,-0.68768310546875,0.09735107421875
1667581628117517800,56.794517822265625,-0.3287811279296875,-0.6828765869140625,0.07647705078125
1667581628127539000,56.8045390625,-0.3165283203125,-0.6770172119140625,0.0556640625
1667581628137559800,56.814559814453126,-0.3118896484375,-0.6647186279296875,0.037017822265625
1667581628147581700,56.82458178710937,-0.318572998046875,-0.6497039794921875,0.016448974609375
1667581628157602800,56.834602783203124,-0.3365936279296875,-0.6348419189453125,0.0005035400390625
1667581628167625000,56.844625,-0.3368072509765625,-0.614959716796875,0.0064697265625
1667581628177645800,56.85464575195312,-0.3306732177734375,-0.58355712890625,0.0198822021484375
1667581628187667000,56.8646669921875,-0.323455810546875,-0.553619384765625,0.03436279296875
1667581628197688800,56.874688720703126,-0.3218536376953125,-0.5352783203125,0.0415802001953125
1667581628207709700,56.88470971679688,-0.3128204345703125,-0.5251922607421875,0.044158935546875
1667581628217731800,56.89473193359375,-0.305938720703125,-0.521484375,0.043304443359375
1667581628227753000,56.9047529296875,-0.2884674072265625,-0.5243072509765625,0.03985595703125
1667581628237773800,56.91477392578125,-0.2793731689453125,-0.526824951171875,0.0297698974609375
1667581628247795700,56.92479565429687,-0.2826385498046875,-0.52984619140625,0.007476806640625
1667581628257816800,56.93481689453125,-0.292877197265625,-0.532012939453125,-0.009490966796875
1667581628267839000,56.9448388671875,-0.311004638671875,-0.530120849609375,-0.0161590576171875
1667581628277857800,56.95485791015625,-0.3258056640625,-0.518951416015625,-0.01800537109375
1667581628287879000,56.96487890625,-0.3430328369140625,-0.50286865234375,-0.014068603515625
1667581628297900800,56.97490087890625,-0.35040283203125,-0.491973876953125,-0.0030059814453125
1667581628307922000,56.984921875,-0.3538818359375,-0.485992431640625,0.0077362060546875
1667581628317943800,56.99494384765625,-0.3477020263671875,-0.4905548095703125,0.0217132568359375
1667581628327964700,57.00496459960937,-0.3264923095703125,-0.5025634765625,0.04559326171875
1667581628337986000,57.014986083984375,-0.2949676513671875,-0.51702880859375,0.0733489990234375
1667581628348008000,57.02500805664062,-0.2646026611328125,-0.5369720458984375,0.093231201171875
1667581628358028800,57.03502880859375,-0.25836181640625,-0.567291259765625,0.0986480712890625
1667581628368050700,57.04505078125,-0.2876129150390625,-0.603302001953125,0.0937042236328125
1667581628378071800,57.05507177734375,-0.3399658203125,-0.6304779052734375,0.0807647705078125
1667581628388093000,57.06509301757813,-0.399688720703125,-0.6512451171875,0.062530517578125
1667581628398114800,57.07511474609375,-0.47650146484375,-0.66754150390625,0.058380126953125
1667581628408136000,57.085135986328126,-0.5576019287109375,-0.678466796875,0.048919677734375
1667581628418156800,57.09515673828125,-0.6283111572265625,-0.695526123046875,0.0486907958984375
1667581628428178700,57.1051787109375,-0.6799468994140625,-0.705474853515625,0.0753021240234375
1667581628438200000,57.115199951171874,-0.7010345458984375,-0.7083587646484375,0.1029052734375
1667581628448222000,57.12522192382813,-0.6788330078125,-0.7255401611328125,0.1217193603515625
1667581628458242800,57.13524291992187,-0.6548309326171875,-0.758819580078125,0.112060546875
1667581628468264000,57.14526391601562,-0.6475982666015625,-0.8043670654296875,0.0927734375
1667581628478285800,57.15528588867188,-0.636138916015625,-0.8455047607421875,0.086700439453125
1667581628488307000,57.16530688476563,-0.633087158203125,-0.8618011474609375,0.0680999755859375
1667581628498328800,57.175328857421874,-0.641326904296875,-0.8980255126953125,0.0323944091796875
1667581628508350000,57.185349853515625,-0.693603515625,-0.9193572998046875,0.001251220703125
1667581628518370800,57.195370849609375,-0.7553558349609375,-0.921783447265625,-0.02386474609375
1667581628528392700,57.20539282226562,-0.8215484619140625,-0.914215087890625,-0.020965576171875
1667581628538413800,57.21541381835937,-0.8612823486328125,-0.900604248046875,-0.0103759765625
1667581628548436000,57.22543603515625,-0.855072021484375,-0.901214599609375,0.0015106201171875
1667581628558456800,57.23545678710938,-0.8302459716796875,-0.92047119140625,0.0052337646484375
1667581628568478000,57.24547802734375,-0.80389404296875,-0.9485321044921875,-0.004669189453125
1667581628578499800,57.255499755859375,-0.764251708984375,-0.97845458984375,0.001556396484375
1667581628588520700,57.265520751953126,-0.7225799560546875,-1.0052490234375,0.002288818359375
1667581628598542800,57.27554296875,-0.6812744140625,-1.0288543701171875,0.000213623046875
1667581628608564000,57.28556396484375,-0.6281890869140625,-1.05694580078125,-0.00311279296875
1667581628618584800,57.295584716796874,-0.5741424560546875,-1.088897705078125,-0.013916015625
1667581628628606700,57.30560668945313,-0.539764404296875,-1.114654541015625,-0.0213775634765625
1667581628638627800,57.3156279296875,-0.532745361328125,-1.128265380859375,-0.0350341796875
1667581628648649000,57.32564892578125,-0.5443267822265625,-1.136322021484375,-0.053131103515625
1667581628658670800,57.3356708984375,-0.567474365234375,-1.136993408203125,-0.06439208984375
1667581628668692000,57.34569189453125,-0.6179351806640625,-1.12579345703125,-0.070220947265625
1667581628678713900,57.3557138671875,-0.695068359375,-1.1055755615234375,-0.0684967041015625
1667581628688737000,57.36573706054688,-0.7527923583984375,-1.082855224609375,-0.060211181640625
1667581628698758000,57.3757578125,-0.7595367431640625,-1.0614166259765625,-0.046783447265625
1667581628708779800,57.38577978515625,-0.73919677734375,-1.065887451171875,-0.0275726318359375
1667581628718801000,57.39580078125,-0.7218017578125,-1.067596435546875,-0.0080718994140625
1667581628728823000,57.40582299804687,-0.6952972412109375,-1.0651092529296875,-0.01470947265625
1667581628738844000,57.41584399414062,-0.659393310546875,-1.07232666015625,-0.00836181640625
1667581628748864800,57.42586474609375,-0.61944580078125,-1.0753326416015625,-0.00408935546875
1667581628758887000,57.43588696289063,-0.5908355712890625,-1.0697479248046875,-0.011810302734375
1667581628768907800,57.44590771484375,-0.5743560791015625,-1.068939208984375,-0.01739501953125
1667581628778930000,57.455929931640625,-0.56573486328125,-1.067230224609375,-0.0193023681640625
1667581628788951000,57.465950927734376,-0.5674896240234375,-1.0613250732421875,-0.0209503173828125
1667581628798972000,57.475971923828126,-0.591766357421875,-1.05810546875,-0.028076171875
1667581628808993800,57.48599389648437,-0.619232177734375,-1.055328369140625,-0.031097412109375
1667581628819015000,57.496014892578124,-0.63165283203125,-1.048797607421875,-0.0238800048828125
1667581628829037000,57.506037109375,-0.6347198486328125,-1.0424346923828125,-0.004364013671875
1667581628839058000,57.51605786132812,-0.626068115234375,-1.04644775390625,0.0125579833984375
1667581628849078800,57.52607885742187,-0.5973663330078125,-1.0572509765625,0.0350494384765625
1667581628859101200,57.53610107421875,-0.55615234375,-1.0731964111328125,0.06475830078125
1667581628869122000,57.5461220703125,-0.5226898193359375,-1.081878662109375,0.0795135498046875
1667581628879143000,57.55614282226563,-0.5160369873046875,-1.094879150390625,0.072418212890625
1667581628889164800,57.566164794921875,-0.515380859375,-1.122589111328125,0.0513916015625
1667581628899186000,57.57618603515625,-0.5296173095703125,-1.1428680419921875,0.026519775390625
1667581628909208000,57.5862080078125,-0.5479888916015625,-1.1665191650390625,-0.0098724365234375
1667581628919229000,57.59622900390625,-0.5677947998046875,-1.1921234130859375,-0.0428924560546875
1667581628929250000,57.60625,-0.614044189453125,-1.2140350341796875,-0.05218505859375
1667581628939272000,57.61627197265625,-0.663543701171875,-1.2249755859375,-0.0526275634765625
