ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.2784;3.1555;7.8694;-2.3092;2.2574;9.2597;-0.7733;1.2741;-0.3814;-0.3033;-0.5722;0.1804;4.0;25.8;-19.95;1.05;235.33;-15.51;20.56;5.0;991.33;37.276;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;16;2022-10-23 22:37:30:647
1.1623;0.1783;9.5548;0.9359;1.9861;9.5577;0.8058;-1.2731;3.0221;0.0221;-0.2962;-0.6103;3.0;25.78;-24.56;-16.26;231.57;-11.68;-5.59;5.0;991.38;36.303;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;516;2022-10-23 22:37:31:147
-2.2325;-0.2994;10.0217;-1.0608;2.2131;9.4946;-0.5453;0.5157;-0.2994;-0.3705;0.7708;0.2862;2.0;30.17;-27.09;-25.61;234.33;-11.08;0.14;5.0;991.33;39.334;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;1019;2022-10-23 22:37:31:650
-0.7804;0.0957;9.3694;-2.6697;0.384;9.4284;0.2821;-0.0083;0.6981;-0.4373;-0.4775;-0.9911;1.0;46.13;-31.72;-27.73;230.28;-2.24;15.81;5.0;991.3;40.239;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;1516;2022-10-23 22:37:32:147
-4.6648;0.8222;11.633;-2.6543;0.4033;9.432;-1.1087;0.4896;4.6007;0.2834;-0.5555;-0.7943;2.0;58.11;-17.34;-29.08;250.15;1.47;12.96;5.0;991.3;41.361;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;2017;2022-10-23 22:37:32:648
2.8238;1.8278;8.2597;-1.1459;1.0741;9.6801;-0.0927;-1.1797;-1.9178;-1.798;-2.0154;0.1962;2.0;61.46;13.63;-19.76;286.16;-6.29;6.75;5.0;991.23;52.107;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;2518;2022-10-23 22:37:33:149
2.5283;-1.6184;12.5318;1.4234;0.8156;9.6685;-1.4107;1.5624;4.9662;1.1998;0.6391;0.564;2.0;50.33;29.08;-30.24;297.01;3.07;-10.68;5.0;991.23;39.937;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;3017;2022-10-23 22:37:33:648
2.5125;2.1835;10.8452;0.0758;2.7242;9.4204;1.3107;0.0493;-0.5462;-0.4332;0.7067;0.2385;2.0;50.57;36.3;-37.61;311.27;-16.13;-0.46;5.0;991.21;42.969;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;3516;2022-10-23 22:37:34:147
1.1061;3.9048;9.6601;2.1842;1.5857;9.4279;-1.3794;0.6153;0.9059;0.3225;0.0656;0.1722;2.0;50.14;34.65;-41.72;302.03;-6.63;-17.3;5.0;991.18;42.832;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;4016;2022-10-23 22:37:34:647
3.6221;2.9148;8.3722;1.4878;4.1208;8.7736;1.7464;-1.8326;1.9452;1.9344;-0.1278;0.1456;4.0;41.66;37.46;-38.87;314.31;-24.85;-9.62;5.0;991.17;47.825;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;4517;2022-10-23 22:37:35:148
-1.3155;-2.63;1.2736;2.1809;8.3518;4.6542;-6.3973;1.9138;-2.4793;-1.1443;-0.1115;-0.4755;3.0;40.88;16.59;-55.39;313.91;-51.19;-9.5;5.0;991.09;38.215;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;5017;2022-10-23 22:37:35:648
-0.4155;5.1532;6.8183;2.6112;4.656;8.2264;-1.9474;-1.1314;1.0696;-1.7905;-0.4594;-0.827;6.0;-1.54;-15.36;-67.78;310.53;-27.97;-18.91;5.0;991.15;45.17;35.957973;-83.922646;;NaN;;;1612.9032;;0 / 19;5516;2022-10-23 22:37:36:147
