ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.6838;0.9494;8.3638;-3.3028;1.2526;9.1484;0.7771;0.61;-0.6136;-0.2327;0.0861;0.3271;136.0;6.75;-36.34;-27.39;178.04;-13.85;16.52;5.0;976.27;50.225;35.95824;-83.924545;796.49;NaN;;0.0;38.71247;;0 / 17;7;2022-10-25 20:49:02:104
-1.4174;1.5933;7.3403;-1.0341;1.8135;9.5819;-0.6532;0.4097;-1.421;-0.0697;0.021;-0.1727;148.0;1.8;-31.61;-33.04;178.06;-10.28;4.97;5.0;976.3;53.373;35.95824;-83.924545;796.49;NaN;;0.0;38.71247;;9 / 17;508;2022-10-25 20:49:02:605
1.817;3.2524;10.4755;-0.4479;2.2098;9.5439;-0.4629;-0.814;2.9793;-0.1551;-1.7731;0.3135;133.0;-4.27;-35.74;-30.54;174.72;-13.51;-2.65;5.0;976.36;51.581;35.95824;-83.924545;796.49;NaN;;0.0;38.71247;;9 / 17;1007;2022-10-25 20:49:03:104
1.252;4.9953;9.9559;1.1191;3.9488;8.9065;-1.266;-0.4256;-2.2867;0.0167;-0.3021;0.3399;109.0;-15.47;-41.34;-23.78;156.27;-21.13;-5.09;5.0;976.38;55.27;35.95824;-83.924545;796.49;NaN;;0.0;38.71247;;9 / 17;1508;2022-10-25 20:49:03:605
0.6583;2.7138;9.3515;2.0387;4.0499;8.6955;-1.7718;0.5761;-1.8728;0.2474;0.8866;1.5238;63.0;-29.04;-48.82;-10.33;138.74;-36.45;-10.18;5.0;976.4;53.617;35.95824;-83.924545;796.49;NaN;;0.0;38.71247;;9 / 17;2007;2022-10-25 20:49:04:104
0.5758;3.146;6.306;-2.0527;3.2852;9.0091;2.033;0.0686;-0.8645;-2.0579;3.6789;0.5383;38.0;-49.18;-32.85;-25.74;116.11;-19.57;12.84;5.0;976.39;48.15;35.95824;-83.924545;792.01;NaN;;0.0;24.284695;;10 / 17;2508;2022-10-25 20:49:04:605
-3.5659;1.014;8.499;-4.1393;2.0011;8.6621;0.8252;-1.8851;-0.0178;0.4136;0.1771;0.2753;15.0;-34.63;0.04;-51.9;86.91;-5.26;25.52;5.0;976.4;48.036;35.95824;-83.924545;792.01;NaN;;0.0;24.284695;;10 / 17;3007;2022-10-25 20:49:05:104
-2.6157;2.26;7.2362;-2.8303;2.1236;9.146;-1.6808;0.0209;0.4594;0.6973;-0.041;-0.4413;13.0;-25.5;10.59;-53.06;63.68;-12.51;17.2;5.0;976.42;48.735;35.958244;-83.92454;794.17;NaN;;0.0;23.245792;;10 / 17;3508;2022-10-25 20:49:05:605
-4.0579;3.8402;6.3706;-3.892;3.0191;8.4798;-0.866;0.4155;-0.9114;0.0727;0.4226;0.5908;10.0;-21.69;6.21;-49.76;68.44;-16.12;23.97;5.0;976.43;51.582;35.958244;-83.92454;794.17;NaN;;0.0;23.245792;;10 / 17;4008;2022-10-25 20:49:06:105
-5.3976;2.0016;8.5875;-4.4816;3.5488;7.9682;1.9559;0.2035;-1.2629;0.476;-0.6213;-0.4225;9.0;-8.53;0.51;-41.7;66.13;-21.22;29.35;5.0;976.49;48.143;35.958244;-83.92454;794.17;NaN;;0.0;23.245792;;10 / 17;4507;2022-10-25 20:49:06:604
