ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
3.2632;1.9499;5.4945;1.7431;3.5938;8.9564;-1.4892;4.676;2.8199;1.0529;-0.3805;0.8702;196.0;11.59;-1.61;-55.27;307.47;-21.5;-11.01;2.0;987.88;48.34;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;14 / 16;9010;2022-10-22 18:53:30:752
1.7154;3.6978;7.2003;2.2574;3.9602;8.6828;-0.4455;2.0291;0.5173;0.351;0.276;0.7619;312.0;13.86;-13.31;-49.95;283.94;-23.8;-13.86;2.0;987.91;46.562;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;13 / 16;9510;2022-10-22 18:53:31:252
3.0703;6.1756;5.8798;2.5147;5.9588;7.3715;-0.5939;1.6649;0.243;0.5466;0.679;0.8498;236.0;6.54;-29.87;-32.27;248.16;-37.42;-18.84;2.0;987.88;43.017;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;13 / 16;10010;2022-10-22 18:53:31:752
2.7712;6.9679;7.436;2.6288;5.4559;7.7131;-0.199;2.5204;0.1916;-0.6422;-0.6031;0.9955;87.0;3.66;-38.79;-15.36;198.57;-38.8;-13.25;2.0;987.9;44.42;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;13 / 16;10511;2022-10-22 18:53:32:253
3.4977;8.1027;6.0823;2.7957;6.8954;6.3881;0.3684;1.4569;0.0319;0.5427;0.8914;0.5313;21.0;-10.14;-36.13;-3.6;159.49;-44.68;-23.64;2.0;987.91;39.669;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;13 / 16;11010;2022-10-22 18:53:32:752
3.5025;8.3483;8.2848;3.2238;5.9277;7.1162;0.5051;1.2408;0.8746;0.0335;0.1399;0.7919;3.0;-19.8;-30.54;2.76;137.03;-38.7;-23.06;2.0;987.93;39.18;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;12 / 16;11511;2022-10-22 18:53:33:253
2.1739;7.241;7.2817;2.8322;5.9242;7.2837;0.3993;0.4542;0.1659;1.0338;1.9517;-0.3112;2.0;-27.47;-26.08;1.26;123.0;-31.44;-31.16;2.0;987.92;37.614;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;12 / 16;12010;2022-10-22 18:53:33:752
1.0606;9.0461;8.2478;2.0677;5.9682;7.5017;-0.0012;-1.9553;-0.3489;0.1544;-0.46;-0.7006;2.0;-27.07;-26.42;-3.99;118.18;-37.06;-20.44;2.0;987.9;37.161;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;10 / 16;12511;2022-10-22 18:53:34:253
1.9896;4.7859;7.1357;2.3563;6.4846;6.9691;-0.7661;-1.1318;0.017;0.1296;-0.0443;0.3302;2.0;-20.4;-31.71;-14.23;126.77;-41.47;-16.87;2.0;987.93;48.047;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;10 / 16;13010;2022-10-22 18:53:34:752
1.3011;10.5365;9.6123;1.9872;6.3325;7.2194;1.9435;-1.7241;-1.5984;-0.3853;-0.9566;0.1971;2.0;-16.61;-31.93;-16.89;125.01;-43.95;-13.34;2.0;987.92;49.3;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 16;13511;2022-10-22 18:53:35:253
0.9159;9.21;11.6689;1.497;5.8571;7.7217;3.6441;-2.5041;-0.4681;-0.4683;1.4569;-1.1428;3.0;-21.11;-25.37;-19.39;110.99;-36.67;-10.97;2.0;988.01;43.966;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 16;14011;2022-10-22 18:53:35:753
1.8254;5.4263;7.363;-1.1642;6.5962;7.1628;1.6585;2.0841;1.0757;-0.4374;1.154;-0.4185;3.0;-22.67;-22.95;-9.04;116.76;-37.99;-6.58;2.0;988.06;60.351;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;6 / 16;14511;2022-10-22 18:53:36:253
3.8043;5.7984;2.1583;1.5387;8.4156;4.7938;-2.9376;-0.8869;3.7287;0.5546;-1.5115;-0.3359;4.0;-14.33;-34.09;23.64;148.25;-59.11;-17.8;2.0;988.0;54.672;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;6 / 16;15010;2022-10-22 18:53:36:752
0.8656;7.0567;5.3342;1.3476;7.8449;5.7281;-0.6192;-1.3659;-0.1401;0.3272;-0.304;0.4952;4.0;12.17;-29.4;4.95;192.39;-53.31;-4.41;2.0;988.03;43.277;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;6 / 16;15510;2022-10-22 18:53:37:252
-3.1998;9.7343;9.3873;-0.0927;6.8962;6.9717;0.2987;0.9383;-0.9838;0.148;-0.5318;0.0288;7.0;10.89;-18.84;-22.76;284.51;-44.69;0.76;2.0;988.09;42.97;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;6 / 16;16010;2022-10-22 18:53:37:752
-4.1752;14.9118;9.7068;-0.0103;6.7014;7.1597;-0.9932;3.9326;2.5006;0.2803;0.7767;1.1642;11.0;-11.02;-6.04;-41.76;32.4;-37.63;2.79;2.0;988.14;44.091;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;5 / 16;16510;2022-10-22 18:53:38:252
-1.2891;6.6544;6.8818;-0.5745;6.4367;7.3762;-3.3192;4.8474;3.3794;-0.7265;0.5374;0.4848;40.0;-15.52;-14.02;-24.11;76.35;-41.02;4.45;2.0;988.1;46.999;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;5 / 16;17010;2022-10-22 18:53:38:752
0.9529;6.8088;6.7011;0.4506;6.6019;7.2375;-2.7096;0.2535;-0.1877;0.568;1.4695;0.5283;49.0;-11.51;-16.39;-35.12;46.79;-38.14;-6.45;2.0;988.11;42.202;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;5 / 16;17511;2022-10-22 18:53:39:253
1.2042;6.0428;5.9985;1.7247;6.3493;7.272;-0.6983;0.5582;-1.5435;-0.956;-0.6647;0.4565;43.0;-4.35;-17.33;-35.74;355.82;-44.96;-7.91;2.0;988.09;39.167;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;5 / 16;18010;2022-10-22 18:53:39:752
1.2915;8.7027;6.3311;2.438;7.4522;5.89;0.0409;0.2015;-0.3274;0.2441;1.1124;0.3094;50.0;-11.19;-9.11;-41.51;341.57;-43.28;-24.74;2.0;988.08;34.797;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 16;18511;2022-10-22 18:53:40:253
0.3377;8.8678;6.6281;2.0373;6.7257;6.8399;-0.8043;1.0341;0.9874;-0.0992;0.5064;0.5759;43.0;-0.06;-17.23;-46.33;328.15;-45.18;-15.26;2.0;988.1;35.407;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 16;19010;2022-10-22 18:53:40:752
1.8218;7.0149;5.8893;2.3192;6.9972;6.4677;-1.2384;0.0628;-0.4825;0.5052;1.1418;0.6264;23.0;2.96;-20.06;-43.69;306.43;-42.17;-18.71;2.0;988.05;41.32;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;19510;2022-10-22 18:53:41:252
2.0375;8.7649;6.7669;2.5243;7.3227;6.0147;-0.3428;1.3467;0.4681;0.5509;-0.5847;0.4697;20.0;4.97;-34.03;-31.54;263.2;-48.31;-22.77;2.0;988.09;42.482;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;20011;2022-10-22 18:53:41:753
1.1539;0.8752;10.6202;1.0648;3.8072;8.9745;0.1748;6.154;0.8736;-2.6919;-0.806;-1.3998;19.0;0.77;-35.7;-28.29;232.98;-45.29;-15.39;2.0;988.11;51.218;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;20511;2022-10-22 18:53:42:253
-4.398;-1.4438;14.2735;-2.7968;0.4212;9.3899;4.2494;5.9;-1.4459;0.4817;-1.1201;0.111;14.0;-0.39;-23.25;-31.56;157.13;-2.46;16.59;2.0;988.2;40.951;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;21010;2022-10-22 18:53:42:752
-3.6835;0.9553;12.3775;-3.0238;1.4463;9.2161;0.7491;-2.8365;-0.521;-0.4872;1.5508;0.5724;14.0;5.08;-15.3;-30.04;197.11;-9.77;3.86;2.0;988.14;42.612;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 16;21510;2022-10-22 18:53:43:252
0.5267;8.2597;7.5485;0.3295;7.024;6.8356;-0.7085;2.4543;2.6348;-0.2401;0.4587;-0.033;16.0;8.83;-21.13;-21.09;270.34;-45.75;-2.76;2.0;988.21;61.635;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 16;22011;2022-10-22 18:53:43:753
2.0997;3.3003;3.705;0.6644;6.8098;7.0253;0.9681;-2.2235;-0.5257;0.4754;-0.5155;-1.0776;16.0;6.64;-26.61;-18.32;207.33;-35.1;3.28;2.0;988.22;53.452;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;22510;2022-10-22 18:53:44:252
0.0694;9.7199;6.3897;2.0778;7.7224;5.676;-0.9237;-1.5378;-0.5165;0.1681;0.9101;0.5098;13.0;14.31;-26.16;-19.71;255.91;-51.95;-20.11;2.0;988.25;49.127;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;23010;2022-10-22 18:53:44:752
0.7457;6.6185;4.4243;0.8793;7.3038;6.4847;0.4821;-0.3876;-0.8766;-0.4045;-0.5766;1.1982;15.0;20.36;-27.64;-20.4;256.34;-51.14;-12.74;2.0;988.3;58.047;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;9 / 16;23511;2022-10-22 18:53:45:253
-2.1009;5.0324;7.5497;-0.3742;5.3008;8.2421;-1.9598;0.2728;-0.887;-0.5807;-0.2566;-0.0081;26.0;34.01;-22.76;-26.31;267.08;-34.36;8.94;2.0;988.29;54.913;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;9 / 16;24010;2022-10-22 18:53:45:752
-2.63;6.4388;5.8319;-0.3013;6.5197;7.3194;-0.2855;-0.331;-1.0786;0.4894;0.4899;0.5054;36.0;48.79;-13.52;-31.76;289.22;-41.59;8.36;2.0;988.31;46.236;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;6 / 16;24510;2022-10-22 18:53:46:252
-3.5982;8.3722;5.9399;-1.8897;6.8489;6.7596;-1.8923;4.9984;0.7992;0.0749;-0.3526;0.27;41.0;42.04;-12.52;-28.01;302.77;-45.96;18.85;2.0;988.33;41.833;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;6 / 16;25011;2022-10-22 18:53:46:753
-1.6902;6.6114;7.2613;-1.0166;6.6897;7.0983;-1.0396;0.194;-0.8906;0.067;1.3802;0.7319;33.0;30.3;-23.25;-17.59;267.83;-45.02;6.97;2.0;988.35;56.062;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;4 / 16;25510;2022-10-22 18:53:47:252
1.9259;10.5772;4.2784;0.8702;7.9633;5.6568;-1.8128;-1.3466;2.9144;1.817;-0.7421;1.0623;30.0;13.78;-38.74;-10.11;223.01;-54.29;-8.75;2.0;988.34;35.515;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;4 / 16;26010;2022-10-22 18:53:47:752
-2.2349;2.473;4.0484;0.8527;7.5676;6.1786;-2.658;-4.6225;-1.5854;0.9349;-1.0591;1.5745;29.0;5.89;-38.79;-14.25;189.56;-39.24;9.88;2.0;988.33;49.691;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;4 / 16;26510;2022-10-22 18:53:48:252
2.1009;9.2219;6.5061;-0.1695;7.5317;6.2782;1.3094;-1.6947;-0.1265;-1.315;-0.4778;-0.5839;14.0;3.0;-39.62;-15.62;190.95;-50.18;1.55;2.0;988.36;43.086;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;4 / 16;27011;2022-10-22 18:53:48:753
-4.276;6.0153;8.5325;-0.0609;4.9473;8.4671;-1.9637;1.2097;-0.7577;0.0023;1.7853;2.1454;2.0;5.12;-38.78;-20.64;195.42;-30.45;-3.83;2.0;988.38;42.957;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;4 / 15;27510;2022-10-22 18:53:49:252
-1.3059;4.1237;9.2507;-1.9781;4.9693;8.2197;1.6263;-1.0425;1.1913;0.9903;-0.0177;1.2527;3.0;-9.37;-30.82;-30.84;128.04;-30.45;13.53;2.0;988.39;36.016;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;4 / 15;28010;2022-10-22 18:53:49:752
0.3066;7.0567;6.8806;0.5073;6.4944;7.3305;-0.522;0.1603;-0.5077;0.3728;0.3515;0.8776;2.0;-14.06;-25.86;-34.31;75.42;-40.38;-4.75;2.0;988.37;35.988;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;3 / 16;28510;2022-10-22 18:53:50:252
0.5662;4.7521;5.869;-0.485;6.8582;6.9929;0.7703;-1.138;-0.9476;-0.2652;-0.0241;-0.352;0.0;-12.51;-26.03;-36.98;66.97;-44.37;3.97;2.0;988.37;45.374;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;3 / 16;29010;2022-10-22 18:53:50:752
-1.6113;8.2621;4.1548;-0.5123;7.0249;6.8234;0.1426;-1.7351;0.8922;0.2526;0.4911;1.3064;1.0;-13.42;-29.89;-31.95;88.56;-44.8;4.9;2.0;988.39;48.217;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;3 / 15;29511;2022-10-22 18:53:51:253
-1.4402;6.8195;6.1816;-1.2246;6.6411;7.111;0.3891;-1.1381;-0.771;0.4589;-0.7584;0.0408;2.0;-17.57;-30.0;-26.1;111.2;-41.19;16.73;2.0;988.42;59.186;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;3 / 15;30010;2022-10-22 18:53:51:752
-0.0957;7.4204;8.0967;-0.5813;6.7682;7.0728;-0.5017;-1.5715;1.5398;-0.0698;-0.2146;0.1704;2.0;-20.23;-31.44;-18.86;115.47;-46.77;14.55;2.0;988.43;56.539;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 15;30510;2022-10-22 18:53:52:252
0.376;5.2513;6.5145;0.9916;6.1807;7.5489;-1.6214;0.3319;-1.7933;-0.2856;-0.2812;-0.2796;2.0;-22.71;-28.63;-16.14;114.85;-42.48;0.49;2.0;988.48;54.399;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 15;31010;2022-10-22 18:53:52:752
-2.2026;9.9799;12.3966;-0.9966;3.8961;8.9441;1.1041;1.3069;-1.8041;1.009;-0.9448;-0.9963;3.0;-20.01;-28.22;-19.29;126.39;-29.5;5.01;2.0;988.5;50.663;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;31510;2022-10-22 18:53:53:252
-4.745;6.5551;10.2993;-2.5302;5.9017;7.4121;0.2653;2.7034;0.7792;-1.6464;2.944;0.5143;6.0;-6.52;-29.19;-25.86;122.88;-37.0;18.85;2.0;988.55;51.869;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;32011;2022-10-22 18:53:53:753
1.1013;2.4168;4.9403;0.6753;6.3191;7.4689;-1.492;-1.9134;-2.4376;0.7543;-0.057;2.0563;19.0;0.9;-20.25;-39.34;300.47;-30.16;-4.08;2.0;988.57;47.495;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 15;32510;2022-10-22 18:53:54:252
1.0881;6.2115;5.8499;-0.383;7.9293;5.7577;0.2698;-2.1277;-1.9406;-1.8596;0.3303;0.2747;51.0;14.19;-21.9;-58.01;343.7;-53.96;3.81;2.0;988.57;51.99;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;7 / 15;33010;2022-10-22 18:53:54:752
-2.7329;4.7486;7.6481;-2.843;4.1705;8.408;0.6609;0.2345;-1.3031;-0.5843;0.392;0.5348;52.0;7.59;-28.97;-61.26;100.63;-27.82;18.01;2.0;988.57;51.58;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;33511;2022-10-22 18:53:55:253
0.565;-0.5865;8.5816;-0.8988;2.1489;9.526;0.6895;0.963;-1.2263;-1.3116;0.1056;1.0252;46.0;2.48;-3.99;-72.49;21.94;-12.66;5.39;2.0;988.58;38.55;35.958225;-83.92457;768.01;NaN;;0.0;16.709612;;8 / 16;34011;2022-10-22 18:53:55:753
-0.303;1.9175;8.0501;-1.0129;0.1623;9.7528;0.1429;1.6443;-1.6494;-0.2926;0.0921;1.1505;33.0;2.27;28.52;-63.66;10.25;-1.09;6.68;2.0;988.57;46.412;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;8 / 16;34511;2022-10-22 18:53:56:253
1.9283;-0.1603;8.5229;0.3664;1.1579;9.7312;-1.8787;-1.9985;0.4278;0.1867;-0.0467;1.4173;15.0;7.82;33.36;-55.99;345.6;-6.78;-2.16;2.0;988.56;39.577;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;8 / 16;35011;2022-10-22 18:53:56:753
0.4011;1.8817;7.0149;0.7227;2.55;9.4417;-0.7883;0.9124;-0.3851;0.1658;0.0173;0.4557;12.0;12.41;22.22;-58.29;332.73;-14.41;-6.22;2.0;988.58;37.867;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;8 / 16;35511;2022-10-22 18:53:57:253
-1.5203;1.9295;11.476;-1.85;1.4906;9.5145;1.0255;0.3107;1.8811;-0.0349;1.1169;-0.2766;11.0;11.16;14.42;-56.23;347.91;-8.66;6.29;2.0;988.59;42.262;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;8 / 16;36010;2022-10-22 18:53:57:752
-2.8549;4.4207;10.6741;-1.909;2.079;9.3917;-0.5098;1.1354;1.7611;-0.4763;2.1009;0.734;5.0;16.93;17.08;-49.56;332.03;-7.58;5.04;2.0;988.62;36.867;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;4 / 16;36510;2022-10-22 18:53:58:252
-0.9266;2.2241;6.3168;-5.2354;3.8347;7.3523;-0.4464;0.6915;3.2268;1.4357;0.4889;-0.5083;4.0;29.96;10.31;-34.71;348.1;-20.03;34.02;2.0;988.65;48.081;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;4 / 16;37010;2022-10-22 18:53:58:752
-6.0595;3.1675;5.8475;-6.183;4.0001;6.4761;0.3146;0.6699;1.1131;-0.3138;-0.3214;-0.1986;8.0;34.48;2.12;-24.67;325.41;-26.15;35.16;2.0;988.68;47.767;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;2 / 16;37510;2022-10-22 18:53:59:252
-3.032;3.1531;7.3558;-5.6727;2.9711;7.4272;1.7728;0.5417;0.1255;-0.0875;0.0932;-0.2718;12.0;34.73;0.28;-18.17;302.53;-17.64;37.37;2.0;988.7;43.928;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;2 / 16;38010;2022-10-22 18:53:59:752
0.8967;3.9778;8.0596;-3.3668;4.0256;8.2843;2.6985;-0.7534;-0.4109;0.5417;-1.2137;-1.4774;14.0;35.53;4.01;-19.72;313.25;-23.06;33.31;2.0;988.72;42.463;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;3 / 16;38510;2022-10-22 18:54:00:252
-3.329;1.1061;7.8503;-5.0665;2.0532;8.1416;-3.5066;-0.4297;8.0E-4;-0.4253;1.1414;-0.4439;14.0;36.24;11.89;-24.73;319.27;-12.09;31.89;2.0;988.76;55.172;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;3 / 16;39010;2022-10-22 18:54:00:752
-2.4132;2.1942;7.156;-4.1543;3.1598;8.3023;2.7929;0.3477;-1.5938;0.2688;-0.0769;-0.1124;24.0;39.04;16.43;-25.22;319.09;-18.18;26.27;2.0;988.76;43.832;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;3 / 16;39510;2022-10-22 18:54:01:252
-2.5161;2.7772;8.4571;-0.888;4.0594;8.8827;-0.1797;1.3504;0.8198;-0.5902;0.4325;0.4414;26.0;32.34;13.03;-33.15;313.12;-24.45;5.71;2.0;988.79;44.365;35.958233;-83.92456;769.19;NaN;;0.0;40.42482;;3 / 16;40010;2022-10-22 18:54:01:752
