sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.7377;4.1309;7.5341;-4.5214;3.212;8.0877;-0.4585;1.2533;0.0446;-0.8152;-0.2107;0.0777;9.0;-9.88;2.61;-49.84;64.71;-21.05;31.25;2.0;988.59;45.317;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;5009;2022-10-23 22:40:05:283
-3.7181;5.2478;7.1034;-4.291;5.2406;7.0918;3.0541;0.7294;-0.8903;-1.3459;-0.4376;-0.4699;9.0;-0.88;-10.89;-33.94;72.07;-32.3;31.18;2.0;988.56;47.654;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;5509;2022-10-23 22:40:05:783
-1.8613;4.7557;5.7781;-3.597;5.2442;7.4653;0.0172;0.0449;-0.7022;0.4762;-0.6827;-0.1079;10.0;0.69;-12.99;-25.99;87.39;-30.83;30.63;2.0;988.72;68.731;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;6011;2022-10-23 22:40:06:285
-3.4235;4.7222;11.123;-2.7401;4.4765;8.2839;1.1966;-0.3915;0.0069;0.7617;-0.025;0.0846;10.0;9.02;-8.23;-23.51;2.78;-24.7;20.93;2.0;988.65;71.286;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;6508;2022-10-23 22:40:06:782
-0.6129;3.8055;7.2218;-2.3323;4.1418;8.5776;-2.4874;-0.5387;1.9922;-0.4565;-0.1058;0.3441;11.0;10.58;-4.65;-35.53;356.32;-28.67;15.65;2.0;988.66;69.523;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;7010;2022-10-23 22:40:07:284
-1.1862;3.6054;5.723;-2.7166;3.0217;8.9252;-0.217;0.7002;2.489;0.1152;0.2042;0.1055;12.0;-2.72;-2.27;-55.89;53.22;-17.95;16.93;2.0;988.64;70.812;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;7508;2022-10-23 22:40:07:782
-2.388;-0.0012;12.7522;0.941;1.0039;9.7096;-2.6305;-1.4831;3.0133;0.4074;1.2357;1.4478;44.0;-18.37;-2.94;-55.33;52.49;-10.61;-8.34;2.0;988.71;70.052;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;8010;2022-10-23 22:40:08:284
2.2409;0.4741;8.863;2.359;1.1806;9.4452;2.9538;0.2824;0.3731;0.297;0.174;-0.2734;107.0;-23.49;15.56;-47.06;26.36;-6.91;-14.02;2.0;988.73;68.126;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;8508;2022-10-23 22:40:08:782
-0.4418;4.5248;5.4514;0.5579;4.5273;8.6812;-2.154;-1.0834;2.5348;0.0928;0.9534;1.2536;98.0;-16.69;4.29;-46.8;19.54;-32.69;-7.69;2.0;988.72;67.166;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;9008;2022-10-23 22:40:09:282
-0.4047;3.0715;7.442;0.7404;3.9668;8.9379;-1.9403;-0.7302;-0.1532;-0.1813;0.2951;0.6839;56.0;6.38;-1.56;-42.58;327.15;-25.92;-6.34;2.0;988.67;69.772;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;9509;2022-10-23 22:40:09:783
-1.8984;2.7197;7.2649;-3.2891;2.6998;8.8353;-1.2969;-1.2669;2.9285;-0.6379;1.3168;1.9359;22.0;17.94;-1.14;-31.71;304.13;-14.27;11.48;2.0;988.69;68.35;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;10009;2022-10-23 22:40:10:283
-1.7118;2.3689;8.0273;-1.2513;3.2566;9.1651;-0.8741;-1.6037;-0.2962;0.2372;-0.0105;0.5004;20.0;29.7;-14.61;-12.38;251.79;-17.92;9.96;2.0;988.64;72.023;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;10508;2022-10-23 22:40:10:782
-1.8254;4.1154;7.6696;-2.6972;3.2121;8.8644;0.192;0.2788;1.0077;-0.2036;0.6243;0.6488;13.0;26.44;-15.47;-18.36;253.53;-19.59;15.75;2.0;988.68;58.041;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;9 / 19;11008;2022-10-23 22:40:11:282
-2.9913;2.5822;7.3666;-3.003;3.3025;8.7319;-1.3053;-0.4659;-0.0221;0.0293;-0.1428;-0.3338;5.0;22.82;-19.31;-27.28;246.28;-20.81;16.99;2.0;988.69;69.668;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;8 / 19;11509;2022-10-23 22:40:11:783
-3.5611;3.4941;9.6864;-3.2315;3.1865;8.6934;1.0381;1.7304;-0.87;-1.0985;-0.2447;-0.3081;4.0;23.08;-21.77;-31.67;244.9;-23.97;21.28;2.0;988.68;70.549;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;8 / 19;12009;2022-10-23 22:40:12:283
-2.4957;3.6197;5.158;-3.601;3.9327;8.2302;-3.6719;-1.9924;4.3689;0.5595;-0.1418;-0.0515;3.0;19.03;-21.13;-33.3;233.26;-21.89;18.65;2.0;988.69;68.182;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;8 / 19;12510;2022-10-23 22:40:12:784
-2.2588;3.2333;8.1664;-2.2376;3.7107;8.7974;0.0324;-0.1645;-0.7307;0.2495;-0.7573;-0.7189;4.0;14.36;-24.19;-26.85;202.35;-22.64;19.2;2.0;988.8;68.871;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;8 / 19;13010;2022-10-23 22:40:13:284
-2.7676;5.9889;7.6181;-2.0776;4.2928;8.5689;0.1512;-0.3878;-0.7348;0.0636;0.1932;0.2569;7.0;26.53;-20.44;-5.06;242.46;-25.96;13.63;2.0;988.75;66.097;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;13509;2022-10-23 22:40:13:783
-0.9051;3.8354;7.7318;-2.4018;3.8804;8.6801;0.5822;0.2945;-2.094;-0.1855;-0.3179;-0.1046;6.0;38.16;-13.84;-1.14;257.23;-22.93;17.13;2.0;988.75;70.84;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;14011;2022-10-23 22:40:14:285
-6.5886;6.3622;8.2717;-6.3316;4.7235;5.8111;-1.8542;-0.897;2.609;-1.16;-0.4545;-0.1959;3.0;36.77;-12.21;-2.74;278.95;-28.79;47.45;2.0;988.85;66.476;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;14509;2022-10-23 22:40:14:783
-7.9519;5.1209;9.9655;-4.7469;4.5939;7.2479;1.9865;-0.0609;-1.0911;0.3586;0.1447;-0.5223;1.0;28.26;-14.08;-6.96;260.78;-26.02;34.4;2.0;988.84;69.123;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;15008;2022-10-23 22:40:15:282
-5.3952;3.3757;8.857;-3.0106;3.3305;8.7186;-2.9845;-0.7105;1.9986;-0.3112;-0.2528;1.0145;2.0;3.79;-35.34;-17.18;171.17;-22.82;26.43;2.0;988.91;64.301;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;15509;2022-10-23 22:40:15:783
-0.2249;2.7508;7.9651;-0.461;3.3558;9.2031;-2.0583;-1.5346;3.9867;0.7491;-0.3232;0.1182;9.0;-4.99;-35.57;-17.46;167.17;-16.42;6.21;2.0;988.93;70.396;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;16009;2022-10-23 22:40:16:283
-1.5885;3.8916;7.3618;-0.9069;4.2671;8.7829;-1.4834;-0.2013;-0.5662;-0.1515;0.3483;0.7377;16.0;-12.99;-30.36;-26.98;135.04;-27.37;3.4;2.0;988.85;67.885;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;16509;2022-10-23 22:40:16:783
-1.4246;3.3517;7.8933;-0.7141;4.2094;8.8284;-0.4902;-0.4728;1.4507;0.1875;0.1966;0.3136;15.0;-14.08;-31.16;-29.12;134.15;-26.25;3.77;2.0;988.86;52.898;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;17008;2022-10-23 22:40:17:282
-1.6507;2.6755;8.8199;-2.5646;3.1721;8.918;-0.4544;-0.9108;1.603;-0.34;0.8339;0.8001;14.0;-22.26;-28.71;-38.25;119.29;-19.35;12.4;2.0;988.91;71.24;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;17508;2022-10-23 22:40:17:782
-3.5252;4.2365;8.0572;-2.1894;4.5368;8.4139;-0.2515;-0.1666;-0.2807;-0.0302;0.2788;-0.0441;15.0;-14.49;-19.11;-47.77;90.51;-23.86;15.81;2.0;988.84;65.564;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;18009;2022-10-23 22:40:18:283
-1.9367;2.8119;8.6175;-1.3261;3.423;9.0937;0.0647;-0.8786;2.0487;-0.0979;0.8843;1.0838;7.0;-11.27;-20.18;-47.16;99.83;-20.43;8.3;2.0;988.82;69.279;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;18509;2022-10-23 22:40:18:783
-0.6141;2.2158;9.1801;-0.9465;2.7991;9.3509;0.1628;-0.5197;0.4665;-0.0962;-0.0426;0.3086;1.0;-7.84;-10.09;-51.11;69.83;-17.17;6.74;2.0;988.84;67.692;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;19008;2022-10-23 22:40:19:282
0.4442;2.1715;8.9755;-0.8954;2.2412;9.505;0.3558;-0.5084;-0.6369;0.1096;0.2362;0.2664;1.0;-3.09;-5.02;-48.07;51.35;-13.21;5.38;2.0;988.88;68.242;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;19508;2022-10-23 22:40:19:782
-1.8422;2.1715;9.6661;-1.5255;3.0967;9.179;0.2843;0.7115;-2.1522;-0.3783;0.3257;-0.0172;1.0;2.49;-7.42;-44.76;25.45;-20.44;8.06;2.0;988.85;60.956;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;20009;2022-10-23 22:40:20:283
-1.1049;3.2572;7.0974;-1.9513;3.4262;8.9791;0.6179;-0.2677;-0.7904;-0.0229;0.0642;0.0185;1.0;17.18;-12.45;-37.39;288.11;-20.57;12.72;2.0;988.98;68.242;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;20509;2022-10-23 22:40:20:783
-2.3892;3.3302;8.0285;-1.5948;3.4207;9.0513;0.4504;-0.6539;0.8368;-0.1127;0.2766;-0.31;2.0;19.07;-13.76;-33.07;265.62;-19.93;8.92;2.0;988.92;65.482;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;21008;2022-10-23 22:40:21:282
-0.2752;3.4307;9.1813;-0.9323;3.9163;8.9422;0.24;-0.354;-0.9831;0.078;-0.0988;0.2931;2.0;11.93;-12.66;-31.65;269.85;-21.33;7.09;2.0;988.94;67.248;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;21509;2022-10-23 22:40:21:783
-2.3545;3.134;7.7701;-0.9063;3.8513;8.9731;-0.9796;0.3187;-1.3176;0.1333;-0.3073;-0.263;2.0;4.58;-12.9;-32.68;303.23;-23.1;5.68;2.0;988.98;70.368;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;22008;2022-10-23 22:40:22:282
-0.5518;3.784;9.1286;-1.2352;4.6381;8.5518;0.2861;-0.4818;-0.2173;0.078;0.2991;0.239;2.0;-2.74;-12.81;-34.54;59.27;-26.78;5.96;2.0;988.97;67.908;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;22508;2022-10-23 22:40:22:782
-1.2963;3.8318;6.6532;-1.0113;4.1796;8.8135;-1.9141;0.5964;-0.4716;-0.174;-0.4798;-0.1673;1.0;-4.71;-11.85;-35.06;60.42;-27.7;7.0;2.0;989.04;67.96;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;23008;2022-10-23 22:40:23:282
-2.9483;4.721;8.6916;-2.2008;4.2594;8.5548;1.0968;1.7376;1.6106;-0.1109;0.4903;0.0058;1.0;-5.62;-8.79;-34.57;65.34;-28.07;16.09;2.0;989.04;70.242;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;23509;2022-10-23 22:40:23:783
-4.654;4.6588;7.9161;-1.5446;3.6645;8.9641;-1.1958;0.6372;-0.1602;-0.6467;-0.2542;0.3372;1.0;-7.14;-7.73;-33.62;59.03;-30.56;14.02;2.0;989.06;69.861;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;24008;2022-10-23 22:40:24:282
-0.0191;5.6345;6.9583;-2.1555;3.447;8.9243;-0.5854;0.0342;4.5271;-0.3949;0.5974;0.2878;1.0;-15.66;-3.77;-35.03;66.18;-24.07;9.07;2.0;989.08;66.249;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;24509;2022-10-23 22:40:24:783
-2.3031;1.5766;11.8388;-1.2087;3.0835;9.2305;-2.2405;-0.0645;1.8324;-0.9386;0.3993;0.8407;3.0;-19.01;-0.54;-39.56;67.61;-21.26;14.31;2.0;989.12;68.601;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;25009;2022-10-23 22:40:25:283
-2.2648;3.0511;11.1649;-0.5876;2.8782;9.3563;-0.9346;-0.1372;1.4372;-0.1293;-0.2828;0.0534;7.0;-19.5;6.41;-39.34;51.86;-17.07;3.59;2.0;989.09;65.716;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;25508;2022-10-23 22:40:25:782
-2.0566;2.0231;9.6924;-0.7242;2.9683;9.3185;-0.3241;-0.5654;-0.1802;-0.5147;0.3014;1.1721;13.0;-5.61;14.1;-38.85;30.5;-19.06;3.03;2.0;989.11;46.461;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;26009;2022-10-23 22:40:26:283
-0.6176;2.3246;9.4352;-2.3837;3.2806;8.9289;-1.0086;-0.3511;0.3289;-0.1318;-0.9293;0.3848;12.0;19.52;13.37;-37.03;339.34;-19.54;14.95;2.0;989.07;60.354;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 18;26508;2022-10-23 22:40:26:782
0.2166;2.8322;9.2605;-0.2186;2.4204;9.5008;-0.2211;-0.5606;-0.4437;-0.0363;-0.1222;0.3339;6.0;23.1;7.22;-37.2;306.81;-14.34;2.16;2.0;989.12;71.565;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 18;27009;2022-10-23 22:40:27:283
0.5351;2.6192;9.8877;-0.2708;2.8822;9.3696;-0.466;1.1116;-0.0361;-0.302;-0.0157;0.063;7.0;16.52;-0.04;-39.26;306.61;-18.95;-0.06;2.0;989.16;69.276;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;27508;2022-10-23 22:40:27:782
-0.2886;3.0897;11.572;-0.4102;3.9987;8.945;-0.3417;-0.2722;-0.0803;0.1004;0.1894;0.2645;9.0;13.5;-5.77;-38.29;305.83;-22.15;2.35;2.0;989.13;70.694;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;7 / 19;28009;2022-10-23 22:40:28:283
-1.0391;5.1963;9.318;-0.1017;4.6449;8.6363;0.0251;-0.3034;-0.6513;0.3884;0.2272;0.4616;8.0;10.71;-11.57;-40.41;301.5;-25.46;0.75;2.0;989.13;65.232;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;28510;2022-10-23 22:40:28:784
0.553;4.3286;8.9587;-0.024;4.1903;8.8663;-0.9782;-0.0628;-1.0694;0.1463;0.1432;0.7259;6.0;12.54;-15.64;-41.34;279.0;-23.8;0.74;2.0;989.17;54.209;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;29008;2022-10-23 22:40:29:282
0.0754;2.7173;9.2952;-0.0018;3.2133;9.2653;0.22;-0.1495;-0.4892;-0.0423;0.6176;1.0092;4.0;17.91;-20.81;-35.38;247.19;-19.97;-1.47;2.0;989.18;72.3;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;29509;2022-10-23 22:40:29:783
-1.2568;2.1954;9.2351;-0.7879;2.6073;9.4208;-0.5797;-0.2401;-0.5746;0.0234;0.0453;0.2182;3.0;14.03;-29.14;-30.88;210.14;-15.67;5.13;2.0;989.16;69.362;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;30008;2022-10-23 22:40:30:282
-1.6747;1.7907;9.4555;-0.9182;2.5959;9.4122;-0.1353;-0.7855;0.2042;0.0915;0.1723;0.3137;4.0;1.67;-31.65;-31.67;177.14;-15.35;5.57;2.0;989.17;67.643;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;30508;2022-10-23 22:40:30:782
-0.4214;1.5168;10.0445;-0.879;2.6644;9.3967;-0.0353;-0.5591;0.0012;0.1177;-0.1801;-0.1384;4.0;-0.54;-28.48;-37.18;166.51;-13.55;5.38;2.0;989.13;70.22;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 19;31009;2022-10-23 22:40:31:283
-0.1555;2.8358;8.8499;-0.6081;2.6364;9.426;0.1587;0.0498;-0.5217;-0.0397;-0.0586;0.0589;3.0;3.77;-27.22;-38.51;185.47;-15.59;3.69;2.0;989.12;68.214;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;31509;2022-10-23 22:40:31:783
-0.4155;4.0687;10.7985;-0.5702;3.3792;9.1884;0.614;0.08;-1.0496;-0.3215;0.1217;0.1209;4.0;6.11;-26.19;-39.3;201.24;-19.73;2.39;2.0;989.2;66.771;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;32010;2022-10-23 22:40:32:284
1.4641;4.1237;8.225;-0.8638;3.0896;9.2671;1.8951;0.6445;-1.0372;-0.3426;0.8169;0.0404;4.0;16.67;-23.34;-35.36;239.05;-20.06;2.2;2.0;989.17;67.722;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;1 / 19;32509;2022-10-23 22:40:32:783
-1.0247;2.9722;12.4792;-0.8448;3.0866;9.2698;1.4588;0.5997;-0.1619;-0.1159;0.0199;-0.191;4.0;23.61;-22.46;-28.2;241.34;-17.89;5.03;2.0;989.16;68.366;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;1 / 19;33008;2022-10-23 22:40:33:282
-0.8824;2.9315;13.1255;-1.216;3.6713;9.0119;0.3145;-0.7024;-1.433;-0.3045;0.0108;-0.5908;2.0;26.06;-19.29;-19.67;249.01;-22.14;2.97;2.0;989.25;69.976;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;2 / 19;33509;2022-10-23 22:40:33:783
-3.0799;3.1484;7.861;-1.4573;3.469;9.0561;-1.4111;-0.3021;-2.4198;0.141;-0.6979;0.4559;0.0;28.26;-15.11;-14.87;252.43;-18.49;15.23;2.0;989.28;63.546;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;2 / 19;34008;2022-10-23 22:40:34:282
-1.2772;4.3621;9.6769;-1.9392;3.9722;8.754;0.2145;-0.1845;0.0536;-0.0167;0.648;-0.3619;0.0;27.9;-15.21;-16.82;258.05;-23.68;8.42;2.0;989.27;55.463;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;34509;2022-10-23 22:40:34:783
-2.6456;1.9451;7.9424;-1.0658;3.3591;9.1516;-0.5136;0.0127;-0.4108;-0.4486;0.2191;-0.1873;0.0;26.7;-15.9;-19.31;253.12;-19.98;8.55;2.0;989.35;70.104;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;35009;2022-10-23 22:40:35:283
-0.7241;2.7628;12.6972;-1.6099;2.9906;9.1997;-0.1301;1.8387;3.9695;-0.4498;0.5391;-0.3369;0.0;16.8;-24.6;-23.66;225.91;-21.86;6.87;2.0;989.32;68.752;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;35508;2022-10-23 22:40:35:782
-1.762;4.4315;9.5943;-1.6331;3.506;9.0117;0.1942;3.5972;-2.3566;-1.5579;-0.5404;-0.9479;1.0;13.11;-28.54;-24.75;205.94;-24.33;12.24;2.0;989.34;73.141;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;4 / 19;36009;2022-10-23 22:40:36:283
-1.2054;3.402;13.8344;-1.2526;4.0636;8.8368;-1.3332;-0.4744;0.2684;0.4489;-0.5356;0.4054;1.0;-0.26;-34.86;-31.16;167.19;-24.48;8.07;2.0;989.39;68.51;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 18;36509;2022-10-23 22:40:36:783
0.1208;0.868;9.2593;0.7822;1.9859;9.5716;-0.5308;-1.8766;0.8747;0.8968;-0.3761;1.4025;6.0;-17.31;-28.03;-48.88;149.38;-5.96;-4.16;2.0;989.33;70.528;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;5 / 18;37008;2022-10-23 22:40:37:282
1.6723;3.1017;9.2653;1.0126;3.6034;9.0642;-0.6044;-0.6338;0.8568;0.5386;0.4978;0.6495;17.0;-19.05;-15.22;-76.95;34.67;-21.56;-6.37;2.0;989.33;65.136;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 18;37509;2022-10-23 22:40:37:783
1.1396;5.5615;8.4404;1.1795;4.2347;8.7662;-0.6009;-0.0235;0.5863;0.2958;-0.3812;0.3202;15.0;-13.39;-37.09;-71.89;125.14;-23.79;-5.27;2.0;989.32;70.055;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 18;38008;2022-10-23 22:40:38:282
1.203;3.76;9.9823;0.4469;3.3194;9.217;0.7346;0.5661;0.4347;-0.3283;0.2725;-0.0147;11.0;-28.07;-54.58;-57.77;142.14;-21.92;-5.69;2.0;989.35;70.207;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;38509;2022-10-23 22:40:38:783
-0.9326;1.8446;10.2311;0.0645;3.0066;9.3342;0.0079;-0.269;-0.4877;0.0972;0.4159;1.0395;13.0;-31.09;-43.99;-54.94;130.27;-17.34;-0.98;2.0;989.34;52.324;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;39008;2022-10-23 22:40:39:282
-1.4581;2.7736;11.2092;-1.0442;4.2903;8.7563;-0.2352;-0.7712;-0.7504;-0.4963;0.141;-0.6051;13.0;-24.99;-32.16;-54.02;99.4;-27.14;4.61;2.0;989.37;51.435;35.958263;-83.92442;796.18;NaN;;0.0;21.159746;;6 / 19;39509;2022-10-23 22:40:39:783
